Image_No,age,gender,race,center_dist,space
103,20-29,female,asian,1.4142135623730951,66.86134338378906
103,"{'0-2': 3.250067095450504e-05, '3-9': 0.16698644030839205, '10-19': 22.460635006427765, '20-29': 77.28055715560913, '30-39': 0.09169687982648611, '40-49': 9.478995366407617e-05, '50-59': 1.3847955004919754e-07, '60-69': 8.264690321002632e-09, '70+': 3.2950643082119146e-10}","{'male': 0.006283148832153529, 'female': 99.9937117099762}","{'white': 1.2726923450827599, 'black': 2.969216268411401e-05, 'latino hispanic': 0.1304582692682743, 'asian': 98.57800602912903, 'indian': 0.007015665323706344, 'middle eastern': 0.011791990255005658}",,
104,10-19,female,indian,2.23606797749979,99.60966110229492
104,"{'0-2': 1.534334970187956e-06, '3-9': 0.46718819066882133, '10-19': 67.27684140205383, '20-29': 32.14053511619568, '30-39': 0.11531804921105504, '40-49': 0.00011396123227314092, '50-59': 6.221177462073513e-08, '60-69': 2.351758371377244e-09, '70+': 4.7712642213884604e-11}","{'male': 0.04455611342564225, 'female': 99.95543956756592}","{'white': 0.27497278060764074, 'black': 0.02758048358373344, 'latino hispanic': 8.147963136434555, 'asian': 0.02680108300410211, 'indian': 90.55136442184448, 'middle eastern': 0.9713233448565006}",,
105,20-29,male,white,12.36931687685298,75.67367553710938
105,"{'0-2': 8.554244601555183e-06, '3-9': 0.02865621936507523, '10-19': 29.905667901039124, '20-29': 69.65152621269226, '30-39': 0.4130799323320389, '40-49': 0.0010575284250080585, '50-59': 1.0826781249306805e-06, '60-69': 4.1640224601735554e-08, '70+': 1.0108530332231247e-09}","{'male': 99.99355673789978, 'female': 0.006441478035412729}","{'white': 72.4458634853363, 'black': 0.0009818490980251227, 'latino hispanic': 2.518804185092449, 'asian': 0.002873343510145787, 'indian': 0.9419168345630169, 'middle eastern': 24.089568853378296}",,
106,20-29,female,indian,155.72411502397438,67.02022552490234
106,"{'0-2': 2.487754535707154e-06, '3-9': 0.3058973699808121, '10-19': 43.15708577632904, '20-29': 56.41118288040161, '30-39': 0.12573517160490155, '40-49': 8.692747428540315e-05, '50-59': 4.0746922502776783e-08, '60-69': 2.0999505953578357e-09, '70+': 3.938838730004057e-11}","{'male': 0.010466138337505981, 'female': 99.98953342437744}","{'white': 0.40979604236781597, 'black': 0.005039379539084621, 'latino hispanic': 4.3097469955682755, 'asian': 0.6068936083465815, 'indian': 92.4279272556305, 'middle eastern': 2.2405924275517464}",,
107,10-19,female,black,88.45903006477066,79.0811538696289
107,"{'0-2': 6.870937454550585e-05, '3-9': 2.501683123409748, '10-19': 90.21030068397522, '20-29': 7.263818383216858, '30-39': 0.02410095912637189, '40-49': 3.339981162753247e-05, '50-59': 3.347970789491228e-08, '60-69': 1.2384994071967803e-09, '70+': 8.074143567279868e-11}","{'male': 0.23785463999956846, 'female': 99.7621476650238}","{'white': 0.0006898376796016237, 'black': 99.5760440826416, 'latino hispanic': 0.053647265303879976, 'asian': 0.002567231967987027, 'indian': 0.3668797668069601, 'middle eastern': 0.00017439698467569542}",,
108,20-29,male,indian,158.39823231336896,65.85750579833984
108,"{'0-2': 2.7987249850980334e-06, '3-9': 0.008394187170779333, '10-19': 30.7794988155365, '20-29': 68.46348643302917, '30-39': 0.7470365613698959, '40-49': 0.0015838224499020725, '50-59': 1.6983204176312938e-06, '60-69': 1.3169624279996128e-07, '70+': 2.5115458324176387e-09}","{'male': 99.94795322418213, 'female': 0.05204579792916775}","{'white': 0.7970164529979229, 'black': 0.036996364360675216, 'latino hispanic': 22.6410374045372, 'asian': 13.570994138717651, 'indian': 62.67179846763611, 'middle eastern': 0.2821571659296751}",,
109,20-29,male,middle eastern,17.720045146669353,95.07465362548828
109,"{'0-2': 1.574603913923056e-05, '3-9': 0.023956240329425782, '10-19': 7.153742015361786, '20-29': 91.03565216064453, '30-39': 1.7748156562447548, '40-49': 0.011811949661932886, '50-59': 1.1682061540341238e-05, '60-69': 6.229805560309387e-07, '70+': 2.0678057877088207e-08}","{'male': 99.99046325683594, 'female': 0.009538704034639522}","{'white': 0.01857580355135724, 'black': 0.006710132583975792, 'latino hispanic': 0.09506544447503984, 'asian': 0.00022110216377768666, 'indian': 4.968253895640373, 'middle eastern': 94.91117596626282}",,
110,10-19,female,asian,24.596747752497688,84.86852645874023
110,"{'0-2': 0.0002890172481784248, '3-9': 10.399257391691208, '10-19': 79.93201613426208, '20-29': 9.650130569934845, '30-39': 0.01828556414693594, '40-49': 3.0496889280584583e-05, '50-59': 3.9521211303572557e-08, '60-69': 5.18436613083928e-09, '70+': 2.432461567239419e-10}","{'male': 0.053998123621568084, 'female': 99.94600415229797}","{'white': 0.7648785132914782, 'black': 0.11709261452779174, 'latino hispanic': 16.023944318294525, 'asian': 50.61349272727966, 'indian': 32.41990506649017, 'middle eastern': 0.060687155928462744}",,
111,10-19,female,indian,39.01281840626232,87.9023551940918
111,"{'0-2': 1.040626500525832e-05, '3-9': 0.7228173781186342, '10-19': 60.40321588516235, '20-29': 38.519278168678284, '30-39': 0.35404174122959375, '40-49': 0.0006396682692866307, '50-59': 8.29567525784114e-07, '60-69': 4.206857362465399e-08, '70+': 9.644516955897853e-10}","{'male': 0.05274457507766783, 'female': 99.94725584983826}","{'white': 0.24682350922375917, 'black': 0.34374690148979425, 'latino hispanic': 12.680548429489136, 'asian': 2.9473865404725075, 'indian': 83.70398879051208, 'middle eastern': 0.07750008371658623}",,
112,20-29,female,asian,109.45775440780795,71.02575302124023
112,"{'0-2': 1.6879613440323737e-05, '3-9': 0.4455200396478176, '10-19': 33.97535681724548, '20-29': 65.33002257347107, '30-39': 0.2488343045115471, '40-49': 0.00024894013677112525, '50-59': 2.2583832581801744e-07, '60-69': 1.3069641202623217e-08, '70+': 2.6925892071538726e-10}","{'male': 0.005315025191521272, 'female': 99.99468922615051}","{'white': 0.6736589130014181, 'black': 0.0010936684702755883, 'latino hispanic': 5.22548072040081, 'asian': 92.11813807487488, 'indian': 1.9232837483286858, 'middle eastern': 0.058349111350253224}",,
113,10-19,female,asian,120.59850745345068,74.39422607421875
113,"{'0-2': 5.159820304356799e-06, '3-9': 0.3320298157632351, '10-19': 52.61958837509155, '20-29': 46.99825644493103, '30-39': 0.0500956317409873, '40-49': 3.152434544517746e-05, '50-59': 9.53057285868475e-09, '60-69': 6.545236574950763e-10, '70+': 1.2538415943529058e-11}","{'male': 0.0005006183982914081, 'female': 99.99949336051941}","{'white': 0.2774851629510522, 'black': 0.0026272371542290784, 'latino hispanic': 2.2431988269090652, 'asian': 93.10192465782166, 'indian': 4.342561960220337, 'middle eastern': 0.03220563812647015}",,
114,20-29,male,indian,19.235384061671347,63.46616744995117
114,"{'0-2': 3.64573509159527e-06, '3-9': 0.03053097170777619, '10-19': 9.645012021064758, '20-29': 89.33181762695312, '30-39': 0.9912960231304169, '40-49': 0.0013398749615589622, '50-59': 2.774133367466902e-07, '60-69': 1.2948390970546342e-08, '70+': 1.8295907323884197e-10}","{'male': 99.91162419319153, 'female': 0.08837388013489544}","{'white': 0.10095852194353938, 'black': 0.001853481080615893, 'latino hispanic': 0.3703916445374489, 'asian': 0.000481943470731494, 'indian': 52.37880349159241, 'middle eastern': 47.147512435913086}",,
115,20-29,female,asian,36.0,93.06640625
115,"{'0-2': 3.942199100492871e-06, '3-9': 0.32357797026634216, '10-19': 47.62328267097473, '20-29': 51.98235511779785, '30-39': 0.07074247696436942, '40-49': 4.498330099522718e-05, '50-59': 1.0432655433989524e-08, '60-69': 4.621603447163558e-10, '70+': 6.004968928791793e-12}","{'male': 0.004161164179095067, 'female': 99.99583959579468}","{'white': 0.30342836398631334, 'black': 0.019818740838672966, 'latino hispanic': 17.504534125328064, 'asian': 57.07705616950989, 'indian': 25.06021559238434, 'middle eastern': 0.03494792617857456}",,
116,20-29,male,middle eastern,60.03332407921454,87.18147277832031
116,"{'0-2': 3.2549323236708005e-06, '3-9': 0.012824129953514785, '10-19': 4.87842969596386, '20-29': 93.26161742210388, '30-39': 1.8434785306453705, '40-49': 0.003655996624729596, '50-59': 8.439950960337228e-07, '60-69': 3.6099082056928466e-08, '70+': 7.800605647534375e-10}","{'male': 99.95406866073608, 'female': 0.04593358316924423}","{'white': 0.9917267598211765, 'black': 0.0016977232007775456, 'latino hispanic': 1.5203552320599556, 'asian': 0.0009141085683950223, 'indian': 17.51655787229538, 'middle eastern': 79.96875047683716}",,
117,20-29,female,asian,29.61418578992169,73.42023849487305
117,"{'0-2': 6.060475357116957e-05, '3-9': 1.1318905279040337, '10-19': 47.16774821281433, '20-29': 51.605093479156494, '30-39': 0.09508815128356218, '40-49': 0.00011595768683037022, '50-59': 1.1328431526180793e-07, '60-69': 1.1053358228707566e-08, '70+': 2.8824902534307917e-10}","{'male': 0.06570917903445661, 'female': 99.93429183959961}","{'white': 0.24050686042755842, 'black': 0.0029750095563940704, 'latino hispanic': 1.577884517610073, 'asian': 95.4103410243988, 'indian': 2.731143683195114, 'middle eastern': 0.037155221798457205}",,
118,10-19,female,asian,44.0,90.92674255371094
118,"{'0-2': 2.5084744947889703e-05, '3-9': 1.0958075523376465, '10-19': 60.373443365097046, '20-29': 38.42463493347168, '30-39': 0.105805485509336, '40-49': 0.0002843123638740508, '50-59': 1.9802168793603414e-07, '60-69': 1.538229404962621e-08, '70+': 6.352555634303592e-10}","{'male': 0.0015782266927999444, 'female': 99.99842047691345}","{'white': 11.718451231718063, 'black': 0.0015024389540485572, 'latino hispanic': 11.063483357429504, 'asian': 75.71845054626465, 'indian': 0.24941328447312117, 'middle eastern': 1.2487063184380531}",,
119,20-29,male,asian,99.40824915468535,78.71112823486328
119,"{'0-2': 2.8304572907700276e-06, '3-9': 0.006215640314621851, '10-19': 35.36725044250488, '20-29': 64.1998291015625, '30-39': 0.4259719979017973, '40-49': 0.0007322726560232695, '50-59': 1.0503339531453548e-06, '60-69': 1.1312817349562465e-07, '70+': 1.479194544629081e-09}","{'male': 99.9185562133789, 'female': 0.08144262828864157}","{'white': 0.4777494817972183, 'black': 0.0007213801382022211, 'latino hispanic': 1.7524898052215576, 'asian': 97.4950909614563, 'indian': 0.2538556233048439, 'middle eastern': 0.020084838615730405}",,
120,20-29,male,middle eastern,6.708203932499369,51.34429931640625
120,"{'0-2': 6.150172993102387e-06, '3-9': 0.005265928484732285, '10-19': 2.427033893764019, '20-29': 93.08502078056335, '30-39': 4.472819343209267, '40-49': 0.009853748633759096, '50-59': 2.7415916648010352e-06, '60-69': 7.349736930173378e-08, '70+': 1.3004117747905664e-09}","{'male': 99.99699592590332, 'female': 0.0030032886570552364}","{'white': 13.560751080513, 'black': 0.004879041080130264, 'latino hispanic': 6.5681204199790955, 'asian': 0.005247174703981727, 'indian': 5.354945734143257, 'middle eastern': 74.50605630874634}",,
121,20-29,male,middle eastern,174.0258601472781,64.94922637939453
121,"{'0-2': 6.773912542001881e-07, '3-9': 0.0003872726210829569, '10-19': 1.6642790287733078, '20-29': 95.37115693092346, '30-39': 2.9608238488435745, '40-49': 0.003351607301738113, '50-59': 1.1878828587441603e-06, '60-69': 4.407135212325386e-08, '70+': 6.55458630080541e-10}","{'male': 99.99825358390808, 'female': 0.0017493606719654053}","{'white': 20.237906277179718, 'black': 0.012545034405775368, 'latino hispanic': 9.668421000242233, 'asian': 0.008240705210482702, 'indian': 3.993592783808708, 'middle eastern': 66.07929468154907}",,
122,10-19,male,latino hispanic,5.099019513592785,97.27659225463867
122,"{'0-2': 6.0690388181683375e-05, '3-9': 0.11893195332959294, '10-19': 52.4104118347168, '20-29': 47.12795615196228, '30-39': 0.3418241860345006, '40-49': 0.0008166613952198531, '50-59': 1.2565456231072858e-06, '60-69': 5.6909588153075674e-08, '70+': 1.8598976525563415e-09}","{'male': 99.9643325805664, 'female': 0.035672500962391496}","{'white': 18.615390360355377, 'black': 0.24541323073208332, 'latino hispanic': 71.1184561252594, 'asian': 0.1816674368456006, 'indian': 4.205980524420738, 'middle eastern': 5.633091181516647}",,
123,30-39,male,middle eastern,31.0,93.48106384277344
123,"{'0-2': 5.9378629657658166e-05, '3-9': 0.0016157751815626398, '10-19': 0.07819139282219112, '20-29': 34.8756343126297, '30-39': 61.025506258010864, '40-49': 4.01054210960865, '50-59': 0.008350153075298294, '60-69': 0.00010268781807099003, '70+': 3.0038968645840214e-06}","{'male': 99.99836087226868, 'female': 0.0016393621990573592}","{'white': 0.13837487204000354, 'black': 0.006223348464118317, 'latino hispanic': 0.7030015345662832, 'asian': 0.0004342554348113481, 'indian': 26.429033279418945, 'middle eastern': 72.72292971611023}",,
124,10-19,female,black,138.0326048439281,72.23052978515625
124,"{'0-2': 2.6376378059467243e-05, '3-9': 1.2517163529992104, '10-19': 84.14198756217957, '20-29': 14.5478755235672, '30-39': 0.058336922666057944, '40-49': 5.8616268461264553e-05, '50-59': 6.80269063302319e-08, '60-69': 1.643618054159024e-09, '70+': 9.171080778483387e-11}","{'male': 0.07329868385568261, 'female': 99.92669820785522}","{'white': 0.0013893536561226938, 'black': 99.38837885856628, 'latino hispanic': 0.041075446642935276, 'asian': 0.024478454724885523, 'indian': 0.5444689653813839, 'middle eastern': 0.00020180784758849768}",,
125,20-29,female,asian,27.29468812791236,68.927001953125
125,"{'0-2': 7.092451141943457e-05, '3-9': 0.45494926162064075, '10-19': 37.992554903030396, '20-29': 61.26508712768555, '30-39': 0.2870256779715419, '40-49': 0.0003084814352405374, '50-59': 3.3247433695038353e-07, '60-69': 1.8614873531497267e-08, '70+': 7.619000048919577e-10}","{'male': 0.4805738106369972, 'female': 99.51942563056946}","{'white': 0.4176300950348377, 'black': 0.06275094347074628, 'latino hispanic': 3.9052993059158325, 'asian': 93.02291870117188, 'indian': 2.5648701936006546, 'middle eastern': 0.026526959845796227}",,
126,10-19,female,asian,1.0,98.33984375
126,"{'0-2': 8.288016033475287e-05, '3-9': 2.567066065967083, '10-19': 67.80306696891785, '20-29': 29.564455151557922, '30-39': 0.06525659118779004, '40-49': 6.741304332535947e-05, '50-59': 8.141139429262978e-08, '60-69': 8.015957342344393e-09, '70+': 2.4936303022471407e-10}","{'male': 0.0032564545108471066, 'female': 99.99674558639526}","{'white': 0.43367045000195503, 'black': 0.02027088776230812, 'latino hispanic': 7.425185292959213, 'asian': 83.85144472122192, 'indian': 8.225797861814499, 'middle eastern': 0.04363821353763342}",,
127,10-19,female,white,23.53720459187964,86.17362976074219
127,"{'0-2': 7.814031732777948e-06, '3-9': 0.42730686254799366, '10-19': 66.16354584693909, '20-29': 33.38382542133331, '30-39': 0.025299531989730895, '40-49': 1.1239666974915963e-05, '50-59': 5.754464266205517e-09, '60-69': 2.885385073231328e-10, '70+': 1.6459965714640118e-11}","{'male': 0.0914570176973939, 'female': 99.90854263305664}","{'white': 96.77600264549255, 'black': 0.010239168477710336, 'latino hispanic': 2.8044909238815308, 'asian': 0.03397528198547661, 'indian': 0.06772578344680369, 'middle eastern': 0.30756948981434107}",,
128,20-29,female,middle eastern,4.123105625617661,98.7344741821289
128,"{'0-2': 5.0844068538724585e-09, '3-9': 0.0017326567103737034, '10-19': 33.32236707210541, '20-29': 66.59185290336609, '30-39': 0.08401998784393072, '40-49': 3.1103343189897714e-05, '50-59': 6.472694602521756e-09, '60-69': 1.2649989562796282e-10, '70+': 2.0739699969343425e-12}","{'male': 0.0049338214012095705, 'female': 99.99507069587708}","{'white': 37.49891519546509, 'black': 0.0009282120117859449, 'latino hispanic': 12.899254262447357, 'asian': 0.032564191496931016, 'indian': 10.481365025043488, 'middle eastern': 39.08697068691254}",,
129,10-19,female,asian,1.4142135623730951,99.60966110229492
129,"{'0-2': 0.0002085068445012439, '3-9': 1.4980153180658817, '10-19': 54.24107909202576, '20-29': 44.09868121147156, '30-39': 0.16168946167454123, '40-49': 0.0003218075335098547, '50-59': 3.86616738623502e-07, '60-69': 3.200184839347031e-08, '70+': 1.3858018031720487e-09}","{'male': 0.26575608644634485, 'female': 99.73424673080444}","{'white': 0.15110212843865156, 'black': 0.12659459607675672, 'latino hispanic': 3.523295372724533, 'asian': 84.81912016868591, 'indian': 11.360398679971695, 'middle eastern': 0.019486193195916712}",,
130,20-29,female,middle eastern,2.23606797749979,92.81234741210938
130,"{'0-2': 3.0669042416775483e-06, '3-9': 0.04958411445841193, '10-19': 18.97476613521576, '20-29': 80.26900887489319, '30-39': 0.7019383367151022, '40-49': 0.0046958975872257724, '50-59': 5.9911798189205e-06, '60-69': 2.9968210135677964e-07, '70+': 1.0881735790224667e-08}","{'male': 0.003835997631540522, 'female': 99.99616742134094}","{'white': 0.18337417859584093, 'black': 4.02778624675193e-05, 'latino hispanic': 0.1041651121340692, 'asian': 0.15663119265809655, 'indian': 3.350212424993515, 'middle eastern': 96.20558023452759}",,
131,20-29,male,indian,15.297058540778355,95.91608047485352
131,"{'0-2': 1.0073824086020977e-05, '3-9': 0.022010553220752627, '10-19': 12.94403076171875, '20-29': 85.41436195373535, '30-39': 1.6148846596479416, '40-49': 0.004698099291999824, '50-59': 2.692168266094086e-06, '60-69': 1.7775478866610683e-07, '70+': 3.307634027782669e-09}","{'male': 99.95688796043396, 'female': 0.043117839959450066}","{'white': 0.22141141816973686, 'black': 0.004633435673895292, 'latino hispanic': 2.024572528898716, 'asian': 0.009373749344376847, 'indian': 96.31213545799255, 'middle eastern': 1.4278745278716087}",,
132,10-19,female,indian,107.00467279516347,78.55720520019531
132,"{'0-2': 2.1571793240582338e-06, '3-9': 1.2104352936148643, '10-19': 89.68997001647949, '20-29': 9.082815796136856, '30-39': 0.016762582527007908, '40-49': 2.0482281115619116e-05, '50-59': 7.925555350896119e-09, '60-69': 5.974600154889931e-10, '70+': 1.1148523646137623e-11}","{'male': 0.050805078353732824, 'female': 99.94919300079346}","{'white': 0.015154034190345556, 'black': 0.010625859431456774, 'latino hispanic': 0.9854494594037533, 'asian': 0.02248925593448803, 'indian': 98.83911609649658, 'middle eastern': 0.12716592755168676}",,
133,20-29,male,asian,11.180339887498947,48.54011535644531
133,"{'0-2': 2.1023566887379275e-06, '3-9': 0.00040103182072925847, '10-19': 2.0809268578886986, '20-29': 94.52846050262451, '30-39': 3.384452313184738, '40-49': 0.005745916860178113, '50-59': 6.313302236549134e-06, '60-69': 3.109807522605479e-07, '70+': 1.9869805453764933e-09}","{'male': 99.9999463558197, 'female': 5.913128688916913e-05}","{'white': 1.5698960050940514, 'black': 0.0012658050764002837, 'latino hispanic': 4.969613999128342, 'asian': 92.8120493888855, 'indian': 0.4942026920616627, 'middle eastern': 0.1529681496322155}",,
134,20-29,male,middle eastern,3.6055512754639896,92.98849105834961
134,"{'0-2': 0.3098502056673169, '3-9': 7.240011543035507, '10-19': 35.28880178928375, '20-29': 39.94005024433136, '30-39': 12.210549414157867, '40-49': 4.2259544134140015, '50-59': 0.5112195387482643, '60-69': 0.2006622962653637, '70+': 0.07290694047696888}","{'male': 80.03730177879333, 'female': 19.962696731090546}","{'white': 15.18428772687912, 'black': 6.599527597427368, 'latino hispanic': 17.437167465686798, 'asian': 12.501594424247742, 'indian': 4.360219091176987, 'middle eastern': 43.91721189022064}",,
135,10-19,female,asian,54.3415126767741,70.43075561523438
135,"{'0-2': 9.241827569894667e-05, '3-9': 0.769784115254879, '10-19': 62.65583634376526, '20-29': 36.45466864109039, '30-39': 0.11917755473405123, '40-49': 0.0004400271336635342, '50-59': 1.0505897485302285e-06, '60-69': 1.561682894113403e-07, '70+': 8.990534011710238e-09}","{'male': 0.01678591943345964, 'female': 99.98321533203125}","{'white': 4.570392519235611, 'black': 0.00024486330403306056, 'latino hispanic': 1.0595127008855343, 'asian': 94.17672157287598, 'indian': 0.02970462664961815, 'middle eastern': 0.16342882299795747}",,
136,20-29,male,black,119.33985084622825,74.9176025390625
136,"{'0-2': 1.0094510827229897e-05, '3-9': 0.045499298721551895, '10-19': 27.310341596603394, '20-29': 71.49028182029724, '30-39': 1.1482185684144497, '40-49': 0.0056311248044949025, '50-59': 1.0042600706583471e-05, '60-69': 2.3565467355268765e-07, '70+': 1.4385162505625715e-08}","{'male': 99.99834299087524, 'female': 0.0016608986697974615}","{'white': 0.00015955174603732303, 'black': 99.990975856781, 'latino hispanic': 0.0014269357961893547, 'asian': 8.287990738153894e-06, 'indian': 0.00732878252165392, 'middle eastern': 0.00010074006695504067}",,
137,20-29,male,asian,12.041594578792294,27.31313705444336
137,"{'0-2': 1.1509948905086276e-05, '3-9': 0.06687983404845, '10-19': 47.777771949768066, '20-29': 51.921939849853516, '30-39': 0.23285732604563236, '40-49': 0.0005419284661911661, '50-59': 1.6799480917484289e-06, '60-69': 1.3993234349030104e-07, '70+': 3.3323472453661296e-09}","{'male': 99.71880316734314, 'female': 0.28119294438511133}","{'white': 4.805033653974533, 'black': 0.012854814121965319, 'latino hispanic': 19.927266240119934, 'asian': 73.54558110237122, 'indian': 0.27844347059726715, 'middle eastern': 1.4308255165815353}",,
138,20-29,female,white,8.0,95.43018341064453
138,"{'0-2': 0.09750966564752162, '3-9': 4.625590890645981, '10-19': 7.526648789644241, '20-29': 46.216946840286255, '30-39': 26.394343376159668, '40-49': 10.35381406545639, '50-59': 2.210279367864132, '60-69': 1.5854902565479279, '70+': 0.9893773123621941}","{'male': 49.44504201412201, 'female': 50.55496096611023}","{'white': 93.40572357177734, 'black': 0.1288104453124106, 'latino hispanic': 3.2865356653928757, 'asian': 2.357795834541321, 'indian': 0.2992020919919014, 'middle eastern': 0.521933427080512}",,
139,10-19,female,black,5.0,85.56938171386719
139,"{'0-2': 3.2494739343746915e-05, '3-9': 1.9075194373726845, '10-19': 85.15129685401917, '20-29': 12.905383110046387, '30-39': 0.03573550784494728, '40-49': 3.278778422100004e-05, '50-59': 2.6344779135989427e-08, '60-69': 7.710384414272298e-10, '70+': 4.4731888549157106e-11}","{'male': 0.12383139692246914, 'female': 99.87617135047913}","{'white': 0.007628872845089063, 'black': 98.79164099693298, 'latino hispanic': 0.08766230894252658, 'asian': 0.0015595267541357316, 'indian': 1.1078380048274994, 'middle eastern': 0.00366730491805356}",,
140,20-29,female,latino hispanic,18.38477631085024,94.7845458984375
140,"{'0-2': 3.2006004513362996e-07, '3-9': 0.006884760659886524, '10-19': 6.453247368335724, '20-29': 91.93996787071228, '30-39': 1.5981342643499374, '40-49': 0.0017652178939897567, '50-59': 1.0929668725623287e-06, '60-69': 1.3814591137695231e-08, '70+': 1.2383803834822849e-10}","{'male': 0.0003142763716823538, 'female': 99.99968409538269}","{'white': 38.55569660663605, 'black': 0.009092789696296677, 'latino hispanic': 50.714051723480225, 'asian': 0.2725999569520354, 'indian': 6.23149536550045, 'middle eastern': 4.217066243290901}",,
141,20-29,female,indian,12.165525060596437,69.90966796875
141,"{'0-2': 1.240434088778386e-07, '3-9': 0.03390390775166452, '10-19': 26.061975955963135, '20-29': 73.7821877002716, '30-39': 0.12184614315629005, '40-49': 7.696677357671433e-05, '50-59': 1.4194781461362993e-08, '60-69': 4.147419387090512e-10, '70+': 5.08165524362638e-12}","{'male': 0.0004045075002068188, 'female': 99.99959468841553}","{'white': 3.3091001212596893, 'black': 0.0010107401976711117, 'latino hispanic': 9.000790864229202, 'asian': 0.059801258612424135, 'indian': 67.4823522567749, 'middle eastern': 20.146943628787994}",,
142,20-29,female,asian,1.4142135623730951,98.53649139404297
142,"{'0-2': 4.450947610479261e-07, '3-9': 0.004685032399720512, '10-19': 8.729177713394165, '20-29': 90.77008962631226, '30-39': 0.4955550655722618, '40-49': 0.000490343654746539, '50-59': 3.2485139023208376e-07, '60-69': 1.0306756142997031e-08, '70+': 1.5833146425892064e-10}","{'male': 0.0008962877473095432, 'female': 99.99909996986389}","{'white': 0.28739285189658403, 'black': 0.00045302699618332554, 'latino hispanic': 0.5042973440140486, 'asian': 99.08671379089355, 'indian': 0.1032032654620707, 'middle eastern': 0.017941287660505623}",,
143,20-29,female,white,20.024984394500787,94.35653686523438
143,"{'0-2': 0.0026383424483356066, '3-9': 2.496304176747799, '10-19': 43.062642216682434, '20-29': 49.211275577545166, '30-39': 5.0001829862594604, '40-49': 0.21780652459710836, '50-59': 0.007931969594210386, '60-69': 0.0011133581210742705, '70+': 0.00011342884818077437}","{'male': 29.591235518455505, 'female': 70.40876150131226}","{'white': 70.21759152412415, 'black': 0.06142659694887698, 'latino hispanic': 12.159917503595352, 'asian': 12.729273736476898, 'indian': 0.5030461587011814, 'middle eastern': 4.328747093677521}",,
144,20-29,male,white,14.212670403551897,58.582115173339844
144,"{'0-2': 1.3015480249123357e-06, '3-9': 0.001917941335705109, '10-19': 6.895887851715088, '20-29': 92.36786961555481, '30-39': 0.7335847243666649, '40-49': 0.0007351823569479166, '50-59': 5.279134906999161e-07, '60-69': 1.0265256700225933e-08, '70+': 3.049670975821539e-10}","{'male': 99.99790787696838, 'female': 0.002089811096084304}","{'white': 99.60104823112488, 'black': 5.6624526223458815e-05, 'latino hispanic': 0.14430665178224444, 'asian': 0.006205177487572655, 'indian': 0.005836850323248655, 'middle eastern': 0.2425486221909523}",,
145,10-19,female,asian,30.01666203960727,85.96458435058594
145,"{'0-2': 7.197537570391432e-05, '3-9': 5.177278444170952, '10-19': 77.05038189888, '20-29': 17.74478107690811, '30-39': 0.02745617530308664, '40-49': 3.208786552022502e-05, '50-59': 2.5559801497543333e-08, '60-69': 3.0136899920041316e-09, '70+': 8.95321252032677e-11}","{'male': 0.0011677190741465893, 'female': 99.9988317489624}","{'white': 1.1896269395947456, 'black': 0.0033449709007982165, 'latino hispanic': 17.63751059770584, 'asian': 67.6478922367096, 'indian': 13.397574424743652, 'middle eastern': 0.12404979206621647}",,
146,20-29,female,latino hispanic,3.0,80.89637756347656
146,"{'0-2': 8.530921746796594e-06, '3-9': 0.3019946860149503, '10-19': 37.98280358314514, '20-29': 61.22056841850281, '30-39': 0.49390438944101334, '40-49': 0.0007163451755332062, '50-59': 5.913190381789946e-07, '60-69': 1.8406143276195053e-08, '70+': 3.4915336680901854e-10}","{'male': 0.02352012088522315, 'female': 99.97648596763611}","{'white': 13.420622050762177, 'black': 0.08059758110903203, 'latino hispanic': 54.4516384601593, 'asian': 0.030256016179919243, 'indian': 26.02647840976715, 'middle eastern': 5.990419909358025}",,
147,20-29,male,asian,23.430749027719965,82.64532089233398
147,"{'0-2': 4.647548834668669e-06, '3-9': 0.005640157905872911, '10-19': 16.08472466468811, '20-29': 82.6229453086853, '30-39': 1.2833868153393269, '40-49': 0.003298082447145134, '50-59': 4.922140206531367e-06, '60-69': 4.830573274716699e-07, '70+': 4.852365731444763e-09}","{'male': 99.99929666519165, 'female': 0.0007073931556078605}","{'white': 0.0744373828638345, 'black': 0.001270854045287706, 'latino hispanic': 1.0841433890163898, 'asian': 98.47893714904785, 'indian': 0.35640255082398653, 'middle eastern': 0.004805600838153623}",,
148,10-19,female,asian,11.045361017187261,93.36576461791992
148,"{'0-2': 1.8263182255395805e-05, '3-9': 0.4495595581829548, '10-19': 49.809667468070984, '20-29': 49.656566977500916, '30-39': 0.08412573370151222, '40-49': 5.965230798210541e-05, '50-59': 3.706019380267378e-08, '60-69': 2.7502255681155496e-09, '70+': 6.831382790180307e-11}","{'male': 0.016824582417029887, 'female': 99.98317360877991}","{'white': 0.8652255870401859, 'black': 0.004970559893990867, 'latino hispanic': 4.9287427216768265, 'asian': 91.68243408203125, 'indian': 2.3872951045632362, 'middle eastern': 0.13134091859683394}",,
149,10-19,female,indian,29.410882339705488,62.56103515625
