Image_No,age,gender,race,emotion,center_dist,space
111,36,male,white,happy,40.8166632639171,76.42478942871094
111,36,"{'male': 99.99536275863647, 'female': 0.004639168400899507}","{'asian': 1.496595292138636e-07, 'indian': 1.6894691201585488e-07, 'black': 4.05495342165052e-10, 'white': 99.98217225074768, 'middle eastern': 0.009575566946296021, 'latino hispanic': 0.008253772830357775}","{'angry': 1.2474530124588704e-20, 'disgust': 1.2331220214924442e-35, 'fear': 5.35056310471422e-25, 'happy': 100.0, 'sad': 6.540911048223518e-17, 'surprise': 3.8595461560142346e-17, 'neutral': 2.5465821118508813e-08}",,
112,30,male,white,happy,34.36568055487917,26.218414306640625
112,30,"{'male': 99.98694658279419, 'female': 0.01304724719375372}","{'asian': 0.005334995512384921, 'indian': 0.0032631054637022316, 'black': 0.0002961294057968189, 'white': 94.68232989311218, 'middle eastern': 1.245851069688797, 'latino hispanic': 4.062927886843681}","{'angry': 6.719291496247965e-09, 'disgust': 1.1544875194530123e-17, 'fear': 1.8225451748867238e-09, 'happy': 99.39614530778798, 'sad': 2.051328118623896e-06, 'surprise': 3.433987024027168e-05, 'neutral': 0.6038214905602628}",,
113,30,male,asian,happy,137.5245432641025,24.74212646484375
113,30,"{'male': 99.43516254425049, 'female': 0.564839132130146}","{'asian': 33.183395862579346, 'indian': 11.451220512390137, 'black': 8.302900940179825, 'white': 14.399418234825134, 'middle eastern': 11.026399582624435, 'latino hispanic': 21.636664867401123}","{'angry': 0.04427189969774483, 'disgust': 8.824882755423019e-05, 'fear': 0.005108488344185291, 'happy': 85.93655740836604, 'sad': 0.08174332811643649, 'surprise': 0.02647572121997006, 'neutral': 13.905758494481951}",,
114,33,female,latino hispanic,happy,141.15239990875114,41.324615478515625
114,33,"{'male': 0.28492603451013565, 'female': 99.7150719165802}","{'asian': 14.00405466556549, 'indian': 31.733408570289612, 'black': 1.2548165395855904, 'white': 8.730695396661758, 'middle eastern': 1.223799865692854, 'latino hispanic': 43.053218722343445}","{'angry': 0.5619345232844353, 'disgust': 6.204086550054555e-09, 'fear': 7.320499420166016, 'happy': 65.19990563392639, 'sad': 26.4544278383255, 'surprise': 1.5220597049392381e-05, 'neutral': 0.4632212221622467}",,
115,33,female,white,happy,99.02019995940222,44.1436767578125
115,33,"{'male': 0.005496569792740047, 'female': 99.99450445175171}","{'asian': 0.00016064848296082346, 'indian': 0.001383388189424295, 'black': 4.998582880944014e-06, 'white': 97.99916744232178, 'middle eastern': 0.8925815112888813, 'latino hispanic': 1.1067084968090057}","{'angry': 2.195898349701014e-06, 'disgust': 8.217598099134958e-10, 'fear': 4.427983577277093e-06, 'happy': 99.99455809560764, 'sad': 5.738568007548377e-05, 'surprise': 1.033081664062629e-05, 'neutral': 0.0053625920840593925}",,
116,50,male,white,happy,82.28000972289685,29.8004150390625
116,50,"{'male': 99.99854564666748, 'female': 0.001449683986720629}","{'asian': 0.0005744770078308647, 'indian': 0.0008742244972381741, 'black': 1.7234482641015347e-05, 'white': 99.13723468780518, 'middle eastern': 0.3945344127714634, 'latino hispanic': 0.46676420606672764}","{'angry': 3.095819536508888e-05, 'disgust': 4.521192894638165e-16, 'fear': 3.6527866244057e-09, 'happy': 99.97977018235744, 'sad': 5.888002936449144e-09, 'surprise': 1.7191362248152579e-06, 'neutral': 0.020201397750423716}",,
117,29,female,asian,happy,71.51223671512449,26.788330078125
117,29,"{'male': 2.6118030405086756e-06, 'female': 100.0}","{'asian': 46.112739808126676, 'indian': 16.214060259703412, 'black': 8.896069013838114, 'white': 2.888149008938611, 'middle eastern': 1.2834858914307292, 'latino hispanic': 24.605497694343192}","{'angry': 2.1700664631817276e-05, 'disgust': 3.0224387180227777e-13, 'fear': 1.2263028018896664e-07, 'happy': 99.1427422591755, 'sad': 3.5917813771384604e-06, 'surprise': 0.0028544011237208325, 'neutral': 0.854370920584092}",,
118,34,male,black,happy,91.0,64.32723999023438
118,34,"{'male': 99.9984622001648, 'female': 0.0015418172552017495}","{'asian': 0.6347334943711758, 'indian': 2.9334401711821556, 'black': 93.49520802497864, 'white': 0.024879962438717484, 'middle eastern': 0.0164532961207442, 'latino hispanic': 2.8952879831194878}","{'angry': 0.0018435004676575772, 'disgust': 1.5692440489067732e-13, 'fear': 4.5576181717521536e-09, 'happy': 99.74836707115173, 'sad': 1.0142322537376458e-05, 'surprise': 1.3073234716998172e-07, 'neutral': 0.24977766443043947}",,
119,22,male,white,happy,152.94770348063417,37.091064453125
119,22,"{'male': 58.35471153259277, 'female': 41.64528548717499}","{'asian': 0.01092241145670414, 'indian': 0.04618611710611731, 'black': 0.0022865204300615005, 'white': 86.57512068748474, 'middle eastern': 5.60341440141201, 'latino hispanic': 7.762068510055542}","{'angry': 3.2326164041276215e-25, 'disgust': 7.21708842315299e-36, 'fear': 1.7830870682199457e-28, 'happy': 100.0, 'sad': 3.795835350161692e-20, 'surprise': 2.383323984902508e-20, 'neutral': 1.500089052974829e-07}",,
120,30,female,white,happy,173.40126873814964,29.016494750976562
120,30,"{'male': 0.6165113300085068, 'female': 99.38348531723022}","{'asian': 0.06393107469193637, 'indian': 0.11531631462275982, 'black': 0.004571209865389392, 'white': 82.44406580924988, 'middle eastern': 9.751322120428085, 'latino hispanic': 7.62079656124115}","{'angry': 0.00022070355498726713, 'disgust': 4.192062821005427e-11, 'fear': 2.0843276754021645, 'happy': 90.86216688156128, 'sad': 0.0005660203896695748, 'surprise': 6.800553202629089, 'neutral': 0.2521633170545101}",,
121,39,male,white,neutral,64.13267497929586,56.26373291015625
121,39,"{'male': 99.98496770858765, 'female': 0.015026176697574556}","{'asian': 1.5742866283018017e-09, 'indian': 6.153204007816742e-09, 'black': 5.555312671908455e-12, 'white': 99.99580979322253, 'middle eastern': 0.0027248883075829144, 'latino hispanic': 0.0014675913882275101}","{'angry': 0.001639751294465424, 'disgust': 3.8520800034346666e-07, 'fear': 1.2164576497921527, 'happy': 6.999459206993485, 'sad': 0.7835975850936872, 'surprise': 0.0014371951587018373, 'neutral': 90.99740874736413}",,
122,35,female,white,happy,122.71104269787622,45.6939697265625
122,35,"{'male': 1.029149629175663, 'female': 98.97084832191467}","{'asian': 0.11522845120599574, 'indian': 0.24998855404487574, 'black': 0.007046827942595806, 'white': 75.18232912911947, 'middle eastern': 10.961563048455897, 'latino hispanic': 13.48384103082663}","{'angry': 4.142712214938449e-09, 'disgust': 1.8621536271908062e-15, 'fear': 9.658208477772434e-11, 'happy': 99.98551607131958, 'sad': 3.096731204799141e-08, 'surprise': 0.0003101755964962649, 'neutral': 0.014176992408465594}",,
123,26,male,latino hispanic,happy,101.65136496870072,36.7034912109375
123,26,"{'male': 99.82268214225769, 'female': 0.17732117557898164}","{'asian': 1.7597013270676927, 'indian': 34.98684972446261, 'black': 3.6677440951910074, 'white': 10.145567962263105, 'middle eastern': 7.018753559515092, 'latino hispanic': 42.42138519414575}","{'angry': 1.1543451345196549e-10, 'disgust': 4.0474570170151436e-16, 'fear': 3.3451396453190433e-12, 'happy': 99.99732375129007, 'sad': 5.864353796836249e-09, 'surprise': 3.0395479057970636e-07, 'neutral': 0.002678409305674206}",,
124,37,male,white,happy,140.73023839957068,39.440155029296875
124,37,"{'male': 99.98164772987366, 'female': 0.018352085317019373}","{'asian': 0.38824970862272873, 'indian': 0.03444816273696271, 'black': 0.004913778462597502, 'white': 96.24850794690752, 'middle eastern': 1.8419660294692481, 'latino hispanic': 1.4819149955314403}","{'angry': 2.321311001196591e-05, 'disgust': 6.420229880501824e-12, 'fear': 3.739261842383712e-05, 'happy': 99.72136616706848, 'sad': 0.00013377560890148743, 'surprise': 4.760636329592671e-05, 'neutral': 0.27839825488626957}",,
125,30,female,white,happy,105.38026380684383,30.2703857421875
125,30,"{'male': 2.007449140251083e-06, 'female': 100.0}","{'asian': 0.3479348961263895, 'indian': 0.04715455579571426, 'black': 0.0112101377453655, 'white': 86.6678774356842, 'middle eastern': 2.380753494799137, 'latino hispanic': 10.545070469379425}","{'angry': 2.415962943139542e-23, 'disgust': 0.0, 'fear': 5.472116463891395e-27, 'happy': 100.0, 'sad': 3.3344992691511125e-21, 'surprise': 3.8495620860207195e-17, 'neutral': 1.9534571737978013e-07}",,
126,32,male,white,happy,139.91783303067555,42.2149658203125
126,32,"{'male': 99.99300241470337, 'female': 0.007002332131378353}","{'asian': 2.2252164244780794, 'indian': 2.695216026617052, 'black': 0.41120455257323696, 'white': 55.05451292124468, 'middle eastern': 21.02557993087649, 'latino hispanic': 18.588271354929887}","{'angry': 0.13361229426338042, 'disgust': 6.050686090879038e-07, 'fear': 0.006149184267081127, 'happy': 93.79249774172888, 'sad': 0.011029218806298454, 'surprise': 0.19230456073534852, 'neutral': 5.864413432145919}",,
127,31,female,white,happy,110.8873302050329,53.211212158203125
127,31,"{'male': 0.00010355787480875733, 'female': 99.9998927116394}","{'asian': 2.929577427935849e-05, 'indian': 8.783328179332231e-06, 'black': 8.056091199710965e-08, 'white': 99.83383415148666, 'middle eastern': 0.03991380693294787, 'latino hispanic': 0.12622038242985398}","{'angry': 1.3989479298375742e-07, 'disgust': 7.369918175706367e-14, 'fear': 0.00019965210693444576, 'happy': 99.52023622514226, 'sad': 3.1878295238488776e-07, 'surprise': 0.0002572444526402, 'neutral': 0.4793044931026991}",,
128,30,female,white,happy,132.0,47.290802001953125
128,30,"{'male': 6.83259442448616, 'female': 93.1674063205719}","{'asian': 0.00012570030414663937, 'indian': 7.246723885289072e-05, 'black': 1.6247680373802757e-06, 'white': 99.64285497154535, 'middle eastern': 0.21896979023876306, 'latino hispanic': 0.13796732047589774}","{'angry': 1.1626574101528035e-17, 'disgust': 3.979975342072788e-33, 'fear': 2.2018175666839747e-20, 'happy': 99.99877214431763, 'sad': 1.229934273778668e-15, 'surprise': 3.571357432008426e-07, 'neutral': 0.0012313149454712402}",,
129,29,female,latino hispanic,happy,107.01868995647443,48.15788269042969
129,29,"{'male': 5.0018418580293655, 'female': 94.99815702438354}","{'asian': 6.661448279705541, 'indian': 9.86341445823994, 'black': 7.128350861570291, 'white': 13.17487139552065, 'middle eastern': 9.231471820561397, 'latino hispanic': 53.940442439344075}","{'angry': 0.003815687387091101, 'disgust': 2.2657518879327966e-08, 'fear': 0.0005940068048665397, 'happy': 99.44200512421162, 'sad': 1.976577526226706e-05, 'surprise': 0.5059821367104135, 'neutral': 0.04758471324613471}",,
130,37,male,white,happy,135.00370365289984,46.8963623046875
130,37,"{'male': 99.99833106994629, 'female': 0.0016633897757856175}","{'asian': 0.040502838502299666, 'indian': 0.20309423469373766, 'black': 0.011045811836268831, 'white': 78.30376287653888, 'middle eastern': 12.834967632893607, 'latino hispanic': 8.606625067397944}","{'angry': 0.0001069490231284464, 'disgust': 3.3726802117734706e-20, 'fear': 1.006071100245649e-11, 'happy': 99.99977946280119, 'sad': 6.757418916410091e-08, 'surprise': 1.2163805844416624e-11, 'neutral': 0.00011478967510161615}",,
131,33,female,white,happy,85.58621384311846,63.62457275390625
131,33,"{'male': 2.614988225957404e-06, 'female': 100.0}","{'asian': 4.3750739142645045e-08, 'indian': 3.393795910966446e-07, 'black': 2.3382042829700467e-10, 'white': 99.96654987335205, 'middle eastern': 0.0210278041777201, 'latino hispanic': 0.012427303590811789}","{'angry': 0.0003424187525524758, 'disgust': 1.8544623614502598e-07, 'fear': 0.05506238667294383, 'happy': 70.91628909111023, 'sad': 0.01743157481541857, 'surprise': 0.00822269867057912, 'neutral': 29.00264859199524}",,
132,30,female,white,happy,118.59595271340419,39.276123046875
132,30,"{'male': 7.619874179363251, 'female': 92.38013029098511}","{'asian': 0.6254076399152064, 'indian': 0.8952691753369079, 'black': 0.06198663983228146, 'white': 63.74557398233259, 'middle eastern': 14.949856099477774, 'latino hispanic': 19.721910042876605}","{'angry': 9.754705843079137e-05, 'disgust': 2.690567213470274e-08, 'fear': 0.002403732287348248, 'happy': 99.32911396026611, 'sad': 0.00695172930136323, 'surprise': 0.00011487047686387086, 'neutral': 0.661323731765151}",,
133,29,male,white,happy,82.87339742040264,48.40087890625
133,29,"{'male': 99.99934434890747, 'female': 0.000657495866107638}","{'asian': 8.11939020038634e-05, 'indian': 0.0003208186698881539, 'black': 2.683107993454695e-06, 'white': 98.66840259213417, 'middle eastern': 0.9759297362351732, 'latino hispanic': 0.35525635306461417}","{'angry': 0.002337589285161812, 'disgust': 1.0436865260921024e-08, 'fear': 0.0004929554506816203, 'happy': 96.8953788280487, 'sad': 0.0017093574570026249, 'surprise': 7.481582997570513e-05, 'neutral': 3.100004978477955}",,
134,31,female,white,neutral,51.244511901275835,51.08642578125
134,31,"{'male': 0.0028627806386793964, 'female': 99.99713897705078}","{'asian': 0.149326806422323, 'indian': 0.0947058608289808, 'black': 0.0074656134529504925, 'white': 78.21419835090637, 'middle eastern': 5.452032759785652, 'latino hispanic': 16.0822793841362}","{'angry': 2.7906406471515086, 'disgust': 0.005303811801778111, 'fear': 0.8368293322223027, 'happy': 0.169400752840236, 'sad': 3.4629797764408456, 'surprise': 0.13807178133781442, 'neutral': 92.59677485208361}",,
135,35,male,white,happy,167.2991332912397,33.59527587890625
135,35,"{'male': 99.91868138313293, 'female': 0.08132054354064167}","{'asian': 0.0002699750600123348, 'indian': 2.99321005392177e-05, 'black': 1.5888799002076626e-07, 'white': 99.91270303205866, 'middle eastern': 0.03183866691559058, 'latino hispanic': 0.05516016718954844}","{'angry': 0.0075622306172575425, 'disgust': 5.952492631657885e-07, 'fear': 0.0031619967623779483, 'happy': 99.31733604176856, 'sad': 0.010209853525441723, 'surprise': 0.00023257704491895238, 'neutral': 0.6614960658696929}",,
136,33,male,middle eastern,happy,95.70788891204319,35.4400634765625
136,33,"{'male': 99.99991655349731, 'female': 8.556772854717565e-05}","{'asian': 0.4287626639768677, 'indian': 3.4767687740050284, 'black': 0.49327412912537205, 'white': 33.94928681245885, 'middle eastern': 34.47333091179501, 'latino hispanic': 27.17857982856987}","{'angry': 3.1727520877211646e-05, 'disgust': 4.366670240927427e-15, 'fear': 5.429242559001901e-10, 'happy': 99.99340772628784, 'sad': 1.3478589355742088e-07, 'surprise': 2.8203274382576637e-05, 'neutral': 0.006533537816721946}",,
137,32,female,white,happy,78.7210264160726,29.944610595703125
137,32,"{'male': 2.8114840233683935e-05, 'female': 99.99997615814209}","{'asian': 2.28293240070343, 'indian': 4.750581085681915, 'black': 0.46177981421351433, 'white': 40.48638343811035, 'middle eastern': 21.604757010936737, 'latino hispanic': 30.413565039634705}","{'angry': 0.16903136856853962, 'disgust': 0.0003863950041704811, 'fear': 0.009285471605835482, 'happy': 82.44733810424805, 'sad': 0.34195082262158394, 'surprise': 0.06681645172648132, 'neutral': 16.965194046497345}",,
138,32,female,white,happy,147.41099009232659,40.51780700683594
138,32,"{'male': 13.21239024400711, 'female': 86.78760528564453}","{'asian': 1.8940703943371773, 'indian': 5.966745316982269, 'black': 0.4738934338092804, 'white': 33.37422311306, 'middle eastern': 33.23729336261749, 'latino hispanic': 25.053775310516357}","{'angry': 2.943831575319044e-16, 'disgust': 1.7353378903028705e-36, 'fear': 2.8604293638540193e-24, 'happy': 99.9982476234436, 'sad': 2.3931653316183255e-14, 'surprise': 7.630924904011675e-13, 'neutral': 0.0017520276742288843}",,
139,34,female,white,happy,111.30588483993108,52.83966064453125
139,34,"{'male': 0.006011136065353639, 'female': 99.99399185180664}","{'asian': 0.0010045928032250341, 'indian': 0.00015617901411069785, 'black': 1.8951334240919748e-06, 'white': 99.58881740703376, 'middle eastern': 0.16442836863283888, 'latino hispanic': 0.24558540300006831}","{'angry': 7.596169589867016e-16, 'disgust': 9.755997326321813e-28, 'fear': 5.0479330615068155e-17, 'happy': 99.9996721744342, 'sad': 8.87917110020322e-14, 'surprise': 7.317554358963427e-05, 'neutral': 0.00025902290142341814}",,
140,39,female,white,happy,157.3054353797096,31.197357177734375
140,39,"{'male': 21.35138213634491, 'female': 78.64861488342285}","{'asian': 2.4312039837241173, 'indian': 2.02878899872303, 'black': 0.3567678853869438, 'white': 58.43977928161621, 'middle eastern': 16.98507070541382, 'latino hispanic': 19.75838989019394}","{'angry': 1.1735007632296401e-06, 'disgust': 2.7810273615230807e-10, 'fear': 1.1811924593985168e-05, 'happy': 99.98925924301147, 'sad': 8.898962278180989e-05, 'surprise': 4.344955950585927e-07, 'neutral': 0.010638583626132458}",,
141,28,male,white,happy,81.49233092751734,30.85784912109375
141,28,"{'male': 99.83776807785034, 'female': 0.1622356940060854}","{'asian': 0.0007348767195807165, 'indian': 0.0038306529414018505, 'black': 4.927792086116626e-05, 'white': 95.42659493843287, 'middle eastern': 2.1251379847608796, 'latino hispanic': 2.443654422083761}","{'angry': 1.5703846556469614e-08, 'disgust': 6.533199604456411e-21, 'fear': 7.481124692070029e-14, 'happy': 99.98867511749268, 'sad': 9.362361580445011e-09, 'surprise': 4.92934582041471e-06, 'neutral': 0.011319248733343557}",,
142,32,male,white,happy,160.01249951175691,37.17994689941406
142,32,"{'male': 99.99967813491821, 'female': 0.0003219975951651577}","{'asian': 6.599720736002925e-13, 'indian': 3.4238328724912545e-12, 'black': 2.06574147022195e-15, 'white': 99.99996423721313, 'middle eastern': 3.0958187835494755e-05, 'latino hispanic': 5.751921605678945e-06}","{'angry': 0.1133216496115416, 'disgust': 1.9664256442580604e-13, 'fear': 0.002871458298781264, 'happy': 98.91846769562171, 'sad': 0.0003141982420777786, 'surprise': 0.05369849706692976, 'neutral': 0.9113264813319731}",,
143,32,female,white,happy,86.37129152675674,63.24920654296875
143,32,"{'male': 0.00016010144463507459, 'female': 99.99984502792358}","{'asian': 0.893652718514204, 'indian': 1.7936445772647858, 'black': 0.26356903836131096, 'white': 45.99907398223877, 'middle eastern': 12.043031305074692, 'latino hispanic': 39.00703191757202}","{'angry': 3.151277983398452e-11, 'disgust': 4.908808925603618e-16, 'fear': 1.942131196282781e-11, 'happy': 99.93354081711416, 'sad': 3.680654611763634e-08, 'surprise': 6.664884153260434e-07, 'neutral': 0.06645917124430366}",,
144,34,female,white,fear,91.09335870413386,46.587371826171875
144,34,"{'male': 1.5636710450053215, 'female': 98.43632578849792}","{'asian': 2.4352359476404253, 'indian': 0.23650077146282536, 'black': 0.0049021623976512, 'white': 83.47206312751017, 'middle eastern': 5.188401169967512, 'latino hispanic': 8.66289259041636}","{'angry': 14.736347778817878, 'disgust': 0.00011418711208840848, 'fear': 42.86753194734644, 'happy': 0.07923897828096022, 'sad': 38.54657939354058, 'surprise': 0.0007698385620207227, 'neutral': 3.769423664773921}",,
145,22,male,white,sad,213.974297521922,14.429092407226562
145,22,"{'male': 99.72919821739197, 'female': 0.27080406434834003}","{'asian': 1.7077519583843904e-08, 'indian': 2.4368366427409674e-14, 'black': 5.339038042529148e-12, 'white': 99.99999403953517, 'middle eastern': 4.91744851949639e-07, 'latino hispanic': 7.359432613436889e-06}","{'angry': 9.234262433743549e-18, 'disgust': 0.0, 'fear': 1.874733555382635e-15, 'happy': 2.478058227901627e-19, 'sad': 100.0, 'surprise': 0.0, 'neutral': 2.2321637336360396e-12}",,
146,39,male,white,happy,148.22280526288793,39.08538818359375
146,39,"{'male': 99.99942779541016, 'female': 0.000570107476960402}","{'asian': 1.0602537542581558, 'indian': 2.2895261645317078, 'black': 0.30968389473855495, 'white': 53.17540168762207, 'middle eastern': 20.693573355674744, 'latino hispanic': 22.471559047698975}","{'angry': 0.0002729855850702734, 'disgust': 5.524407320489644e-10, 'fear': 0.00010089125908052665, 'happy': 97.80238270759583, 'sad': 0.03658989444375038, 'surprise': 7.303399551794598e-09, 'neutral': 2.1606525406241417}",,
147,28,female,white,happy,75.70997292299079,44.3115234375
147,28,"{'male': 0.002210959792137146, 'female': 99.99779462814331}","{'asian': 0.5868063540093477, 'indian': 0.7103432520069776, 'black': 0.05973557578757992, 'white': 65.93069244257302, 'middle eastern': 12.321438661642235, 'latino hispanic': 20.390974534633813}","{'angry': 2.4227052364267365e-06, 'disgust': 4.0969679038216356e-09, 'fear': 0.0005774614237452624, 'happy': 99.91031885147095, 'sad': 0.00021754904082627036, 'surprise': 0.0019079949197475798, 'neutral': 0.08697850862517953}",,
148,25,male,white,neutral,148.94629904767692,38.503265380859375
148,25,"{'male': 99.99945163726807, 'female': 0.000547406125406269}","{'asian': 0.0005425597919384018, 'indian': 0.07302200538106263, 'black': 0.00011176425687153824, 'white': 60.61961650848389, 'middle eastern': 33.6066871881485, 'latino hispanic': 5.700016021728516}","{'angry': 0.7048899262332873, 'disgust': 6.635815882034992e-11, 'fear': 0.020821240982096104, 'happy': 0.1646413449543026, 'sad': 0.31804649192371914, 'surprise': 6.821723681758598e-06, 'neutral': 98.79159324119051}",,
149,31,female,white,neutral,120.0,52.333831787109375
149,31,"{'male': 1.6763059422373772, 'female': 98.32369685173035}","{'asian': 0.00033301166406477244, 'indian': 0.00016251220645281133, 'black': 1.0550255742827799e-07, 'white': 99.67492220848335, 'middle eastern': 0.11612335912128444, 'latino hispanic': 0.20846304329264423}","{'angry': 0.27548588591729917, 'disgust': 2.7454999546987563e-10, 'fear': 0.7671266785786557, 'happy': 3.40793824156448e-05, 'sad': 5.25069752339706, 'surprise': 2.789931119221752e-07, 'neutral': 93.70665512720674}",,
150,32,female,white,happy,140.52046114356443,40.045166015625
150,32,"{'male': 0.17532678321003914, 'female': 99.82467889785767}","{'asian': 1.3634185306727886, 'indian': 1.5516371466219425, 'black': 0.19374156836420298, 'white': 48.34321737289429, 'middle eastern': 19.01767998933792, 'latino hispanic': 29.53031063079834}","{'angry': 1.4012090609827368e-17, 'disgust': 0.0, 'fear': 4.624365796907747e-25, 'happy': 100.0, 'sad': 2.166356866159787e-16, 'surprise': 1.4088212629480596e-15, 'neutral': 3.882720811532181e-07}",,
151,39,male,white,happy,57.9827560572969,31.749725341796875
151,39,"{'male': 93.30136179924011, 'female': 6.698636710643768}","{'asian': 0.0030526531189776964, 'indian': 0.009052754843139443, 'black': 0.0002902315026938381, 'white': 95.71076086631288, 'middle eastern': 2.4572008154152853, 'latino hispanic': 1.8196379459335867}","{'angry': 2.3344409489075396e-17, 'disgust': 9.597492108542881e-27, 'fear': 2.0685346606271946e-14, 'happy': 100.0, 'sad': 2.4544881347193727e-14, 'surprise': 1.6823753797900088e-20, 'neutral': 1.524645187878093e-07}",,
152,24,male,middle eastern,happy,109.77249200050075,43.38226318359375
152,24,"{'male': 99.99933242797852, 'female': 0.0006664526154054329}","{'asian': 0.016822611635222234, 'indian': 1.1260123663254002, 'black': 0.014473025792998868, 'white': 30.256824508716136, 'middle eastern': 59.663901309007485, 'latino hispanic': 8.921964998362363}","{'angry': 1.6483312304102847e-06, 'disgust': 1.318501928112485e-07, 'fear': 2.29249161192778e-06, 'happy': 99.79041817302488, 'sad': 3.5425070206442975e-05, 'surprise': 1.0539710069487338e-05, 'neutral': 0.2095298591816593}",,
153,32,female,white,happy,79.40403012442127,33.963775634765625
153,32,"{'male': 1.1630927212536335, 'female': 98.83691072463989}","{'asian': 8.488753957243697e-05, 'indian': 0.0003382566975851577, 'black': 2.6439476185589693e-06, 'white': 99.25856585851704, 'middle eastern': 0.3888953010451973, 'latino hispanic': 0.35211345882645007}","{'angry': 5.6951805203199e-13, 'disgust': 5.206028196703571e-23, 'fear': 3.293747834014215e-17, 'happy': 99.99695420247043, 'sad': 2.5247168668280864e-12, 'surprise': 1.839558996808512e-09, 'neutral': 0.003046868004893933}",,
154,32,male,black,happy,160.12495120998474,34.19303894042969
154,32,"{'male': 99.99151229858398, 'female': 0.008489066385664046}","{'asian': 0.0011839682883874048, 'indian': 0.005030173997511156, 'black': 99.99308586120605, 'white': 2.8576563337878724e-07, 'middle eastern': 1.496053725347224e-07, 'latino hispanic': 0.0007021130841167178}","{'angry': 6.56190887093544, 'disgust': 5.547771131375612e-07, 'fear': 0.02894906501751393, 'happy': 61.73907518386841, 'sad': 0.5643881857395172, 'surprise': 0.31796451658010483, 'neutral': 30.78770935535431}",,
155,32,female,white,happy,97.73944955850733,55.1788330078125
155,32,"{'male': 6.120918691158295, 'female': 93.87908577919006}","{'asian': 0.0015879114508292012, 'indian': 0.019236068747572974, 'black': 0.0009109202980635679, 'white': 84.72064046386721, 'middle eastern': 5.6057594332551615, 'latino hispanic': 9.651865640393831}","{'angry': 3.7428352084312166e-08, 'disgust': 1.7675385580573983e-15, 'fear': 9.43845626655282e-09, 'happy': 99.88118410110474, 'sad': 2.652960295890239e-07, 'surprise': 5.111974701321742e-05, 'neutral': 0.11876338394358754}",,
156,31,female,white,happy,39.81205847478877,30.087661743164062
156,31,"{'male': 0.30588051304221153, 'female': 99.69411492347717}","{'asian': 0.006364371802192181, 'indian': 0.013786114868707955, 'black': 0.0014427573660213966, 'white': 92.62165427207947, 'middle eastern': 2.486519515514374, 'latino hispanic': 4.870229586958885}","{'angry': 1.885935076162824e-07, 'disgust': 2.5372853995673422e-18, 'fear': 6.230046364322858e-10, 'happy': 99.99983906744951, 'sad': 2.7193290474185247e-10, 'surprise': 9.283446565257194e-07, 'neutral': 0.00016348585469514452}",,
157,33,male,white,sad,160.22796260328593,26.4892578125
157,33,"{'male': 91.73370599746704, 'female': 8.266299217939377}","{'asian': 2.109438367187977, 'indian': 1.5686964616179466, 'black': 4.6708375215530396, 'white': 61.914682388305664, 'middle eastern': 11.448423564434052, 'latino hispanic': 18.28792691230774}","{'angry': 3.4930654831295815e-11, 'disgust': 4.4603382809036904e-13, 'fear': 0.0006002326699672267, 'happy': 0.00047542303036607336, 'sad': 99.99891519546509, 'surprise': 6.737430033214452e-18, 'neutral': 1.5237638706366852e-05}",,
158,32,female,white,fear,104.5609869884557,54.573822021484375
158,32,"{'male': 0.004297661143937148, 'female': 99.99569654464722}","{'asian': 8.67330740561556e-07, 'indian': 6.6444549418065435e-06, 'black': 9.671242279241099e-09, 'white': 99.86269474029541, 'middle eastern': 0.10150655871257186, 'latino hispanic': 0.03579234762582928}","{'angry': 0.0692128436639905, 'disgust': 1.2266500704072314e-06, 'fear': 62.424176931381226, 'happy': 24.6475487947464, 'sad': 0.0021663909137714654, 'surprise': 2.9524454846978188, 'neutral': 9.904450178146362}",,
159,32,male,white,sad,116.1077086157504,50.4791259765625
159,32,"{'male': 99.5141863822937, 'female': 0.48581273294985294}","{'asian': 17.173200845718384, 'indian': 3.4531284123659134, 'black': 0.1998547464609146, 'white': 60.53193211555481, 'middle eastern': 6.744903326034546, 'latino hispanic': 11.896982043981552}","{'angry': 5.436861515045166, 'disgust': 1.4725775321495643e-15, 'fear': 1.031997799873352, 'happy': 1.2205725319347493e-07, 'sad': 90.89964032173157, 'surprise': 2.404841300054916e-10, 'neutral': 2.6314957067370415}",,
160,34,male,middle eastern,angry,89.26925562588724,51.02691650390625
160,34,"{'male': 99.99997615814209, 'female': 2.923904673934885e-05}","{'asian': 0.0002969544993902673, 'indian': 0.41817259043455124, 'black': 0.0006700945959892124, 'white': 20.105399191379547, 'middle eastern': 73.81983995437622, 'latino hispanic': 5.6556276977062225}","{'angry': 94.58964402552176, 'disgust': 1.2604583769400965e-06, 'fear': 0.010650721193097823, 'happy': 0.0005092555209095187, 'sad': 4.75030598048043, 'surprise': 9.072450042498687e-05, 'neutral': 0.6488003610134555}",,
161,30,female,white,neutral,176.32356620712957,27.462387084960938
161,30,"{'male': 0.0006882364232296823, 'female': 99.9993085861206}","{'asian': 1.3065535142686713e-05, 'indian': 3.932335914669238e-05, 'black': 1.4726795338759757e-07, 'white': 99.5690405368805, 'middle eastern': 0.26450129225850105, 'latino hispanic': 0.1664088456891477}","{'angry': 0.673757866024971, 'disgust': 2.99749981780284e-10, 'fear': 10.174114257097244, 'happy': 0.0002684309038158972, 'sad': 3.661232441663742, 'surprise': 0.05730322445742786, 'neutral': 85.43332815170288}",,
