Image_No,age,gender,race,emotion,center_dist,space
96,26,"{'male': 4.208827419915906e-05, 'female': 99.99995231628418}","{'asian': 0.719836501275122, 'indian': 4.0581243862957495, 'black': 0.08143559873685553, 'white': 26.590606380628778, 'middle eastern': 9.38307158552747, 'latino hispanic': 59.166925052770964}","{'angry': 1.2278640326712775e-05, 'disgust': 7.595801558715323e-17, 'fear': 3.4836038498298194e-07, 'happy': 2.4448681622743607, 'sad': 0.0006209707407833776, 'surprise': 3.239045420766473e-08, 'neutral': 97.55449891090393}",,
97,39,male,asian,surprise,28.017851452243796,89.5608901977539
97,39,"{'male': 85.76070666313171, 'female': 14.239291846752167}","{'asian': 67.7758338050545, 'indian': 1.7521399412405385, 'black': 3.3794852428707913, 'white': 16.946351578179286, 'middle eastern': 2.081964164727479, 'latino hispanic': 8.064231973451133}","{'angry': 1.1629047681752298e-15, 'disgust': 0.0, 'fear': 0.04296484403312206, 'happy': 1.3369559326292801e-05, 'sad': 9.4832426846054e-24, 'surprise': 99.95701909065247, 'neutral': 8.871910909917513e-11}",,
98,29,male,latino hispanic,neutral,9.848857801796104,79.25033569335938
98,29,"{'male': 99.98682737350464, 'female': 0.013173310435377061}","{'asian': 2.4558810517191887, 'indian': 1.7656730487942696, 'black': 0.09363285498693585, 'white': 32.05694258213043, 'middle eastern': 9.995602816343307, 'latino hispanic': 53.63227128982544}","{'angry': 0.6262772716581821, 'disgust': 9.9248573803834e-06, 'fear': 8.926060050725937, 'happy': 0.007373964035650715, 'sad': 6.451742351055145, 'surprise': 0.00010515907433727989, 'neutral': 83.98842811584473}",,
99,32,female,middle eastern,happy,9.055385138137417,75.9023666381836
99,32,"{'male': 0.00011534770010257489, 'female': 99.99988079071045}","{'asian': 0.09614159353077412, 'indian': 2.2203071042895317, 'black': 0.02555298269726336, 'white': 31.212666630744934, 'middle eastern': 55.37415146827698, 'latino hispanic': 11.071184277534485}","{'angry': 1.0854614733088463e-10, 'disgust': 1.465035112723992e-20, 'fear': 1.4226742180156737e-09, 'happy': 99.99972581863403, 'sad': 1.0048673004803277e-05, 'surprise': 1.18477886464248e-14, 'neutral': 0.0002613978722365573}",,
100,26,male,asian,neutral,166.0120477555771,66.59698486328125
100,26,"{'male': 99.9894380569458, 'female': 0.01055983011610806}","{'asian': 62.378005697964944, 'indian': 7.447811073325744, 'black': 0.8856951134568317, 'white': 1.9200987687589206, 'middle eastern': 0.41644926806399013, 'latino hispanic': 26.951932674415986}","{'angry': 1.2019540029939435e-06, 'disgust': 1.3461486623875454e-16, 'fear': 6.203861868669946e-07, 'happy': 9.758407486515353e-05, 'sad': 0.0032964810088742524, 'surprise': 7.07743152278395e-10, 'neutral': 99.9966025352478}",,
101,30,male,asian,happy,16.0,92.7734375
101,30,"{'male': 99.91725087165833, 'female': 0.08275151485577226}","{'asian': 99.69680905342102, 'indian': 0.07404991192743182, 'black': 0.0001422624791302951, 'white': 0.0011676146641548257, 'middle eastern': 1.888970224683817e-06, 'latino hispanic': 0.22782390005886555}","{'angry': 8.35134244425717e-05, 'disgust': 1.551588666207772e-15, 'fear': 0.0003517726781865349, 'happy': 98.25144410133362, 'sad': 0.08043695706874132, 'surprise': 1.5811695064371634e-06, 'neutral': 1.6676878556609154}",,
102,35,female,latino hispanic,happy,26.400757564888174,73.49624633789062
102,35,"{'male': 0.026153348153457046, 'female': 99.97385144233704}","{'asian': 7.439793646335602, 'indian': 7.338777929544449, 'black': 0.9141724556684494, 'white': 8.284199237823486, 'middle eastern': 2.4887599050998688, 'latino hispanic': 73.53429198265076}","{'angry': 2.0866171163598018e-20, 'disgust': 0.0, 'fear': 1.0351690102550687e-24, 'happy': 99.99481439590454, 'sad': 1.9144909161902e-17, 'surprise': 5.773342157771829e-14, 'neutral': 0.0051873255870305}",,
103,32,female,asian,happy,1.4142135623730951,66.86134338378906
103,32,"{'male': 0.12671538861468434, 'female': 99.873286485672}","{'asian': 99.98916387557983, 'indian': 2.1812367023699153e-06, 'black': 2.3823623629404267e-08, 'white': 0.00946484215091914, 'middle eastern': 1.7819051834067068e-05, 'latino hispanic': 0.0013546547961595934}","{'angry': 1.5783185162130733e-10, 'disgust': 2.5392421380744677e-14, 'fear': 6.464595466787822e-07, 'happy': 94.3612154937515, 'sad': 8.479502406055572e-06, 'surprise': 4.339927787142649e-06, 'neutral': 5.638771840260735}",,
104,29,female,latino hispanic,neutral,2.23606797749979,99.60966110229492
104,29,"{'male': 0.005940502160228789, 'female': 99.99406337738037}","{'asian': 2.4391799120092497, 'indian': 7.540760780482199, 'black': 0.35438398331296644, 'white': 12.962347213942145, 'middle eastern': 4.554526709970628, 'latino hispanic': 72.14879725589785}","{'angry': 0.008029278978938237, 'disgust': 2.056590569628623e-14, 'fear': 0.002872713412216399, 'happy': 2.762063502359524e-05, 'sad': 0.23711540270596743, 'surprise': 1.8528615086665923e-06, 'neutral': 99.75195527076721}",,
105,25,male,white,neutral,12.36931687685298,75.67367553710938
105,25,"{'male': 99.96497631072998, 'female': 0.035021582152694464}","{'asian': 0.004573687511326744, 'indian': 0.03023877728677961, 'black': 0.0010904480923934784, 'white': 83.91754818945549, 'middle eastern': 8.530142631513758, 'latino hispanic': 7.516398874950543}","{'angry': 0.12965634232386947, 'disgust': 3.965145545237192e-07, 'fear': 0.09926572674885392, 'happy': 2.227211371064186, 'sad': 0.6581776775419712, 'surprise': 0.0674228766001761, 'neutral': 96.81826829910278}",,
106,31,female,indian,neutral,155.72411502397438,67.02022552490234
106,31,"{'male': 0.0013008952009840868, 'female': 99.9987006187439}","{'asian': 4.693414643406868, 'indian': 50.92795491218567, 'black': 0.7472282741218805, 'white': 0.22110724821686745, 'middle eastern': 0.044909780262969434, 'latino hispanic': 43.36538314819336}","{'angry': 6.7596882581710815, 'disgust': 3.0291161579043546e-05, 'fear': 6.221300736069679, 'happy': 0.024637102615088224, 'sad': 8.000649511814117, 'surprise': 0.07074778550304472, 'neutral': 78.92294526100159}",,
107,28,female,black,neutral,88.45903006477066,79.0811538696289
107,28,"{'male': 21.12594246864319, 'female': 78.87405753135681}","{'asian': 0.016060238244747282, 'indian': 1.2167166399399472, 'black': 98.75403061461084, 'white': 7.083311581096663e-06, 'middle eastern': 3.017711231984825e-06, 'latino hispanic': 0.01317482080880826}","{'angry': 9.138001456180065e-08, 'disgust': 2.1837360609903382e-16, 'fear': 0.010224600437213134, 'happy': 0.034169709251133155, 'sad': 8.403943571248279e-05, 'surprise': 0.23564714014662147, 'neutral': 99.71987603425241}",,
108,28,male,asian,neutral,158.39823231336896,65.85750579833984
108,28,"{'male': 99.99748468399048, 'female': 0.0025106908651650883}","{'asian': 70.91059684753418, 'indian': 13.457441329956055, 'black': 0.7856231182813644, 'white': 0.33422496635466814, 'middle eastern': 0.07005094666965306, 'latino hispanic': 14.442059397697449}","{'angry': 0.1055146218277514, 'disgust': 5.391424425096403e-13, 'fear': 0.002089284134854097, 'happy': 0.00011585054835450137, 'sad': 0.23130755871534348, 'surprise': 7.007187008412075e-06, 'neutral': 99.66096878051758}",,
109,27,male,middle eastern,neutral,17.720045146669353,95.07465362548828
109,27,"{'male': 99.9995470046997, 'female': 0.0004569951670418959}","{'asian': 0.0007089634436852066, 'indian': 4.685177654027939, 'black': 0.0026229712602798827, 'white': 0.726226856932044, 'middle eastern': 93.3521032333374, 'latino hispanic': 1.2331576086580753}","{'angry': 0.01065619717188796, 'disgust': 2.0154616955417602e-06, 'fear': 2.423426280821936, 'happy': 20.733701928478595, 'sad': 0.18617566620487966, 'surprise': 0.5312251243725493, 'neutral': 76.1148140498885}",,
110,31,female,asian,neutral,24.596747752497688,84.86852645874023
110,31,"{'male': 0.07041908684186637, 'female': 99.92958307266235}","{'asian': 99.6738851070404, 'indian': 0.12448973720893264, 'black': 0.0002723891384448507, 'white': 0.00023220818547997624, 'middle eastern': 3.2856490861377097e-06, 'latino hispanic': 0.2011165488511324}","{'angry': 0.0964019913226366, 'disgust': 1.1969385482757389e-07, 'fear': 0.035241839941591024, 'happy': 5.693577602505684, 'sad': 0.2568882890045643, 'surprise': 0.6663639098405838, 'neutral': 93.25152635574341}",,
111,30,female,asian,neutral,39.01281840626232,87.9023551940918
111,30,"{'male': 0.03358689427841455, 'female': 99.96641874313354}","{'asian': 46.007317304611206, 'indian': 18.471454083919525, 'black': 1.3049338944256306, 'white': 0.36054346710443497, 'middle eastern': 0.11828789720311761, 'latino hispanic': 33.73746573925018}","{'angry': 18.698503077030182, 'disgust': 1.0046805165586647e-06, 'fear': 1.8328169360756874, 'happy': 0.0005233310730545782, 'sad': 14.987963438034058, 'surprise': 0.00034327824778301874, 'neutral': 64.47985172271729}",,
112,25,female,asian,happy,109.45775440780795,71.02575302124023
112,25,"{'male': 0.312611716799438, 'female': 99.68738555908203}","{'asian': 99.98863935470581, 'indian': 0.0010959124665532727, 'black': 6.48220410681688e-07, 'white': 0.00017628374280320713, 'middle eastern': 6.376666417118315e-08, 'latino hispanic': 0.01008366743917577}","{'angry': 9.062738115517277e-07, 'disgust': 8.783204914413021e-14, 'fear': 0.00021641687908413587, 'happy': 93.97767782211304, 'sad': 0.0002091112946800422, 'surprise': 0.00013967739960207837, 'neutral': 6.0217589139938354}",,
113,29,female,asian,neutral,120.59850745345068,74.39422607421875
113,29,"{'male': 0.0028811909942305647, 'female': 99.99711513519287}","{'asian': 99.97438788414001, 'indian': 0.000911931783775799, 'black': 6.372709027147039e-07, 'white': 9.455404779146193e-05, 'middle eastern': 2.1483754775175612e-07, 'latino hispanic': 0.024610530817881227}","{'angry': 0.0005256890290183946, 'disgust': 2.443482638447847e-08, 'fear': 0.03588373365346342, 'happy': 3.0059225857257843, 'sad': 0.037891342071816325, 'surprise': 0.40740505792200565, 'neutral': 96.512371301651}",,
114,30,male,middle eastern,neutral,19.235384061671347,63.46616744995117
114,30,"{'male': 99.99828338623047, 'female': 0.0017159893104690127}","{'asian': 0.04323716857470572, 'indian': 8.640926331281662, 'black': 0.01657185348449275, 'white': 14.169605076313019, 'middle eastern': 62.138766050338745, 'latino hispanic': 14.990895986557007}","{'angry': 0.0011369470039226893, 'disgust': 2.8729787690709482e-09, 'fear': 0.2825406508844315, 'happy': 0.5229689954407221, 'sad': 0.009875636447378001, 'surprise': 0.15453884165643553, 'neutral': 99.02893316400848}",,
115,28,female,asian,neutral,36.0,93.06640625
115,28,"{'male': 0.0006156168637971859, 'female': 99.99938011169434}","{'asian': 84.5148105007636, 'indian': 2.1363367573813488, 'black': 0.15135729278090085, 'white': 0.14423026613753842, 'middle eastern': 0.015597010092886825, 'latino hispanic': 13.03766363410191}","{'angry': 6.013735287524469e-05, 'disgust': 3.696149860894185e-16, 'fear': 0.0004476120011531748, 'happy': 0.00011687786809488898, 'sad': 0.012311620230320841, 'surprise': 3.5208745641224226e-09, 'neutral': 99.98706579208374}",,
116,25,male,middle eastern,neutral,60.03332407921454,87.18147277832031
116,25,"{'male': 99.98921155929565, 'female': 0.010786507482407615}","{'asian': 0.01745225267200188, 'indian': 4.734043314101894, 'black': 0.0033846352578761583, 'white': 13.676365535042615, 'middle eastern': 64.85489397376143, 'latino hispanic': 16.713860137096653}","{'angry': 0.32308967784047127, 'disgust': 3.586409604849905e-05, 'fear': 0.5970648024231195, 'happy': 2.921951748430729, 'sad': 1.993114873766899, 'surprise': 0.019460712792351842, 'neutral': 94.14528012275696}",,
117,30,female,asian,neutral,29.61418578992169,73.42023849487305
117,30,"{'male': 12.849143147468567, 'female': 87.1508538722992}","{'asian': 99.8825729033264, 'indian': 0.020985048149166477, 'black': 6.320533813372996e-05, 'white': 0.0010788479436025613, 'middle eastern': 2.914543814128968e-06, 'latino hispanic': 0.09529120316982828}","{'angry': 0.00809469686873313, 'disgust': 4.7713008773749095e-14, 'fear': 0.00031343262939219205, 'happy': 4.152753055818561e-07, 'sad': 0.10469738086744433, 'surprise': 2.708780694667463e-07, 'neutral': 99.88689421933259}",,
118,30,female,asian,happy,44.0,90.92674255371094
118,30,"{'male': 0.02363657986279577, 'female': 99.97636675834656}","{'asian': 85.53534573737929, 'indian': 0.5394824026653054, 'black': 0.01448978755361662, 'white': 0.08537198736110178, 'middle eastern': 0.006121679327753329, 'latino hispanic': 13.819188036821847}","{'angry': 2.3854175613304053e-07, 'disgust': 7.417623815293035e-12, 'fear': 1.611930240996535e-05, 'happy': 89.0300803798485, 'sad': 0.04733118103276527, 'surprise': 3.18852625545174e-06, 'neutral': 10.922563727054818}",,
119,23,male,asian,neutral,99.40824915468535,78.71112823486328
119,23,"{'male': 99.97937083244324, 'female': 0.020633687381632626}","{'asian': 99.13269877433777, 'indian': 0.4635317251086235, 'black': 0.00043235581870249007, 'white': 0.014148303307592869, 'middle eastern': 2.364603517435171e-05, 'latino hispanic': 0.3891599830240011}","{'angry': 0.013843119086232036, 'disgust': 1.6798418212005117e-08, 'fear': 0.011442808317951858, 'happy': 0.04293331294320524, 'sad': 0.07283553131856024, 'surprise': 0.028427731012925506, 'neutral': 99.83052015304565}",,
120,29,male,middle eastern,neutral,6.708203932499369,51.34429931640625
120,29,"{'male': 99.9981164932251, 'female': 0.001885043275251519}","{'asian': 0.004597857875841848, 'indian': 1.1316453620320126, 'black': 0.0029818935301202613, 'white': 35.86557377987221, 'middle eastern': 48.45014232991429, 'latino hispanic': 14.545055980079653}","{'angry': 0.008965547556332353, 'disgust': 2.933850711515818e-11, 'fear': 0.17928676584209596, 'happy': 0.2504110951221642, 'sad': 0.3397725259377078, 'surprise': 0.0007278945283390347, 'neutral': 99.22083611612535}",,
121,27,male,middle eastern,neutral,174.0258601472781,64.94922637939453
121,27,"{'male': 99.99972581863403, 'female': 0.0002788295887512504}","{'asian': 0.2781346207484603, 'indian': 9.671159833669662, 'black': 0.22521233186125755, 'white': 14.572447538375854, 'middle eastern': 47.65675067901611, 'latino hispanic': 27.59629189968109}","{'angry': 0.003652590385172516, 'disgust': 5.20754203647833e-09, 'fear': 0.027550317463465035, 'happy': 1.124775130301714, 'sad': 0.04248159530106932, 'surprise': 0.0014956715858716052, 'neutral': 98.80004525184631}",,
122,24,male,latino hispanic,happy,5.099019513592785,97.27659225463867
122,24,"{'male': 99.99363422393799, 'female': 0.006361402483889833}","{'asian': 1.6139782064544086, 'indian': 0.5348330682416599, 'black': 0.1099545341330489, 'white': 37.72762642667451, 'middle eastern': 8.806969750342951, 'latino hispanic': 51.20663948098657}","{'angry': 1.0724260428264173e-12, 'disgust': 1.0345008512313223e-22, 'fear': 8.746231142759894e-12, 'happy': 99.98812675476074, 'sad': 3.270239331068514e-10, 'surprise': 2.3298312612496375e-06, 'neutral': 0.01187320303870365}",,
123,33,male,middle eastern,neutral,31.0,93.48106384277344
123,33,"{'male': 99.9996542930603, 'female': 0.00034588608741614735}","{'asian': 0.0003666587872430682, 'indian': 3.3322520554065704, 'black': 0.0005805870387121104, 'white': 4.035143926739693, 'middle eastern': 91.81203842163086, 'latino hispanic': 0.8196156471967697}","{'angry': 0.0006171331733639818, 'disgust': 1.27894754079524e-13, 'fear': 1.6423174997726164e-05, 'happy': 41.25712513923645, 'sad': 1.049047693157945e-06, 'surprise': 0.015738914953544736, 'neutral': 58.72650742530823}",,
124,29,female,black,happy,138.0326048439281,72.23052978515625
124,29,"{'male': 19.072549045085907, 'female': 80.92745542526245}","{'asian': 7.913421566094254, 'indian': 32.18801809477914, 'black': 57.12997657835344, 'white': 0.028790284965725835, 'middle eastern': 0.024550016686507563, 'latino hispanic': 2.7152403944874046}","{'angry': 0.07355277632118919, 'disgust': 6.897288485125226e-07, 'fear': 0.163071332905968, 'happy': 96.81372623525418, 'sad': 0.008535301967067015, 'surprise': 0.11686870826370765, 'neutral': 2.8242466792015244}",,
125,31,female,asian,neutral,27.29468812791236,68.927001953125
125,31,"{'male': 38.10393512248993, 'female': 61.89606785774231}","{'asian': 99.11907310003478, 'indian': 0.10775590259244458, 'black': 0.0016196613670637157, 'white': 0.003296360424456249, 'middle eastern': 5.228374987061018e-05, 'latino hispanic': 0.7682009126663752}","{'angry': 0.006302716792561114, 'disgust': 4.709031775629313e-09, 'fear': 0.07290729554370046, 'happy': 0.0016048747056629509, 'sad': 21.057581901550293, 'surprise': 0.000358686543222575, 'neutral': 78.86124849319458}",,
126,27,female,asian,surprise,1.0,98.33984375
126,27,"{'male': 0.20543986465781927, 'female': 99.79456067085266}","{'asian': 99.46510195732117, 'indian': 0.04207030578982085, 'black': 0.00043777704377134796, 'white': 0.002647041401360184, 'middle eastern': 2.2684093892166857e-05, 'latino hispanic': 0.48972745425999165}","{'angry': 6.847325835224183e-05, 'disgust': 8.533798498313715e-13, 'fear': 0.00429506108048372, 'happy': 0.3028145292773843, 'sad': 0.002422353281872347, 'surprise': 62.286967039108276, 'neutral': 37.40343153476715}",,
127,26,female,white,neutral,23.53720459187964,86.17362976074219
127,26,"{'male': 0.11886354768648744, 'female': 99.88113641738892}","{'asian': 4.618071586719562, 'indian': 0.1510325639209075, 'black': 0.0565484273357329, 'white': 79.93681073942057, 'middle eastern': 3.223292517865596, 'latino hispanic': 12.014243809670948}","{'angry': 1.0221841423025215, 'disgust': 1.9136627646287733e-06, 'fear': 0.9124178983222185, 'happy': 0.12249574795339989, 'sad': 4.47665069858138, 'surprise': 0.030469741975016413, 'neutral': 93.43578180287967}",,
128,30,female,middle eastern,neutral,4.123105625617661,98.7344741821289
128,30,"{'male': 0.00208828023460228, 'female': 99.99791383743286}","{'asian': 0.9560126811265945, 'indian': 10.756369680166245, 'black': 0.2569333417341113, 'white': 20.9969624876976, 'middle eastern': 44.94193494319916, 'latino hispanic': 22.091782093048096}","{'angry': 0.0028649667001445778, 'disgust': 8.801141065939433e-09, 'fear': 0.16959342174232006, 'happy': 10.253658145666122, 'sad': 0.07779758307151496, 'surprise': 0.22433425765484571, 'neutral': 89.27175402641296}",,
129,30,female,asian,neutral,1.4142135623730951,99.60966110229492
129,30,"{'male': 0.023052628966979682, 'female': 99.97695088386536}","{'asian': 99.85661505798191, 'indian': 0.030556061030913056, 'black': 0.00010549151230724579, 'white': 0.0005563555409583539, 'middle eastern': 3.2408381911332723e-06, 'latino hispanic': 0.11216584330295583}","{'angry': 0.344666070304811, 'disgust': 1.2891164698214386e-09, 'fear': 0.6418643053621054, 'happy': 0.0010246027159155346, 'sad': 0.928267277777195, 'surprise': 0.04012451972812414, 'neutral': 98.04405570030212}",,
130,31,female,middle eastern,neutral,2.23606797749979,92.81234741210938
130,31,"{'male': 0.08622593595646322, 'female': 99.91377592086792}","{'asian': 0.11562785366550088, 'indian': 7.466786354780197, 'black': 0.007389325037365779, 'white': 8.408215641975403, 'middle eastern': 78.60107421875, 'latino hispanic': 5.4009053856134415}","{'angry': 3.179350028459432e-09, 'disgust': 1.4344018931975184e-24, 'fear': 4.559838889588981e-10, 'happy': 0.00014927809141507988, 'sad': 9.239938645394994e-05, 'surprise': 4.608902628849941e-13, 'neutral': 99.99975562094185}",,
131,23,male,indian,neutral,15.297058540778355,95.91608047485352
131,23,"{'male': 99.9998927116394, 'female': 0.00010521966942178551}","{'asian': 0.035425347524902076, 'indian': 89.18209011447966, 'black': 0.1254808581720804, 'white': 0.12168959508476228, 'middle eastern': 0.1823810270730273, 'latino hispanic': 10.352939239319518}","{'angry': 2.065603420416106e-05, 'disgust': 5.78401445591687e-16, 'fear': 1.292677260123034e-05, 'happy': 2.996288046019557, 'sad': 0.0015894817844748815, 'surprise': 4.9845201162184005e-05, 'neutral': 97.00204116118199}",,
132,28,female,indian,neutral,107.00467279516347,78.55720520019531
132,28,"{'male': 0.0061005415773252025, 'female': 99.993896484375}","{'asian': 2.185838054766539, 'indian': 55.334177931200145, 'black': 0.8343657044688287, 'white': 0.6038660077819828, 'middle eastern': 0.37819219213379573, 'latino hispanic': 40.66356066844229}","{'angry': 0.005514139411388896, 'disgust': 7.696884100768196e-14, 'fear': 0.0006097891400713706, 'happy': 3.800550985033624e-07, 'sad': 0.05346340476535261, 'surprise': 2.088697925728411e-05, 'neutral': 99.94039535522461}",,
133,25,male,asian,neutral,11.180339887498947,48.54011535644531
133,25,"{'male': 99.99918937683105, 'female': 0.000812543021311285}","{'asian': 100.0, 'indian': 1.3289962880191908e-09, 'black': 9.893726360987768e-20, 'white': 1.950376878501626e-12, 'middle eastern': 4.094656997019115e-21, 'latino hispanic': 4.6043193563383156e-09}","{'angry': 0.2034048205408347, 'disgust': 6.888724376858473e-10, 'fear': 0.22544824930717047, 'happy': 0.01750917540219354, 'sad': 0.791212125343807, 'surprise': 0.008074265978534728, 'neutral': 98.75435225691511}",,
134,39,male,white,fear,3.6055512754639896,92.98849105834961
134,39,"{'male': 69.52863931655884, 'female': 30.4713636636734}","{'asian': 0.08301547990459084, 'indian': 0.07336354320428033, 'black': 0.035023010327920934, 'white': 92.3802848088911, 'middle eastern': 3.0016157702574593, 'latino hispanic': 4.4266967878756995}","{'angry': 0.010375381571030635, 'disgust': 1.3659129087039044e-07, 'fear': 95.37035199227047, 'happy': 4.610368884227805, 'sad': 0.00036872602246587903, 'surprise': 0.007207558949043763, 'neutral': 0.001321106070990943}",,
135,25,female,asian,happy,54.3415126767741,70.43075561523438
135,25,"{'male': 0.12510147644206882, 'female': 99.87490177154541}","{'asian': 96.75161799807763, 'indian': 0.026979169648451467, 'black': 6.629845978738715e-05, 'white': 0.007640489094641622, 'middle eastern': 7.671899657517525e-05, 'latino hispanic': 3.213622059061773}","{'angry': 1.0924410925568576e-11, 'disgust': 1.2801931836010824e-18, 'fear': 1.1147623622809189e-09, 'happy': 99.99737739562988, 'sad': 4.3454143061616435e-08, 'surprise': 3.582530494483649e-07, 'neutral': 0.0026202082153758965}",,
136,28,male,black,neutral,119.33985084622825,74.9176025390625
136,28,"{'male': 99.98855590820312, 'female': 0.011439683294156566}","{'asian': 6.1733949605601494e-18, 'indian': 1.4298903790069088e-12, 'black': 100.0, 'white': 9.285989371109566e-23, 'middle eastern': 9.663523902244435e-24, 'latino hispanic': 5.159371318571284e-15}","{'angry': 0.0004506999630393693, 'disgust': 8.24027749247308e-11, 'fear': 0.034073644201271236, 'happy': 0.0307916896417737, 'sad': 1.5460268594324589, 'surprise': 8.403388847000315e-05, 'neutral': 98.38857650756836}",,
137,26,male,asian,neutral,12.041594578792294,27.31313705444336
137,26,"{'male': 99.96501207351685, 'female': 0.03498634323477745}","{'asian': 94.92154091128951, 'indian': 0.9925176049779418, 'black': 0.009150356890748107, 'white': 0.15282524729223534, 'middle eastern': 0.0015738330177034374, 'latino hispanic': 3.922390426539804}","{'angry': 0.0032831090858615763, 'disgust': 2.4065200920343075e-09, 'fear': 0.0013612203376478064, 'happy': 0.032284246586441794, 'sad': 0.16045484018429162, 'surprise': 3.913967339263548e-06, 'neutral': 99.80261324659665}",,
138,25,male,asian,fear,8.0,95.43018341064453
138,25,"{'male': 98.26976656913757, 'female': 1.7302364110946655}","{'asian': 79.02411222457886, 'indian': 0.03302937839180231, 'black': 0.005993460945319384, 'white': 19.387292861938477, 'middle eastern': 0.9291595779359341, 'latino hispanic': 0.6204098928719759}","{'angry': 0.0961968267802149, 'disgust': 5.97232983068352e-06, 'fear': 62.55759596824646, 'happy': 20.710155367851257, 'sad': 16.63069725036621, 'surprise': 1.088444057106841e-08, 'neutral': 0.0053524465329246596}",,
139,29,female,black,neutral,5.0,85.56938171386719
139,29,"{'male': 0.16573888715356588, 'female': 99.83426332473755}","{'asian': 4.0394267289632444e-05, 'indian': 0.004961884542022625, 'black': 99.99490976394299, 'white': 1.86178120153176e-08, 'middle eastern': 1.4493641536946867e-09, 'latino hispanic': 8.794063521549566e-05}","{'angry': 0.00034763502097358355, 'disgust': 1.298495365138991e-14, 'fear': 0.0017764378903126577, 'happy': 0.0014255564505449615, 'sad': 0.009492970841284965, 'surprise': 1.7082335143193556e-05, 'neutral': 99.98694062155131}",,
140,32,female,latino hispanic,happy,18.38477631085024,94.7845458984375
140,32,"{'male': 4.641697096130493e-09, 'female': 100.0}","{'asian': 0.1956980326442738, 'indian': 2.393764772639559, 'black': 0.021868462347967167, 'white': 4.332109798914778, 'middle eastern': 0.40179628479756624, 'latino hispanic': 92.65476421444203}","{'angry': 0.08867038360322319, 'disgust': 2.1413951056429007e-08, 'fear': 0.22104635289587693, 'happy': 69.24692805093098, 'sad': 0.8701096807485629, 'surprise': 0.02060689853396407, 'neutral': 29.55264029220583}",,
141,31,female,middle eastern,fear,12.165525060596437,69.90966796875
141,31,"{'male': 0.00012039265584462555, 'female': 99.99988079071045}","{'asian': 0.11345642851665616, 'indian': 11.842679232358932, 'black': 0.017973239300772548, 'white': 15.814189612865448, 'middle eastern': 42.71586537361145, 'latino hispanic': 29.495838284492493}","{'angry': 0.0003752223392439191, 'disgust': 6.423730297688834e-09, 'fear': 93.58792901039124, 'happy': 0.5182766821235418, 'sad': 3.862541541457176, 'surprise': 0.12930550146847963, 'neutral': 1.901572197675705}",,
142,31,female,asian,happy,1.4142135623730951,98.53649139404297
142,31,"{'male': 6.167541641843854e-05, 'female': 99.99994039535522}","{'asian': 96.70743346214294, 'indian': 0.1264748047105968, 'black': 0.001756964047672227, 'white': 0.03342557465657592, 'middle eastern': 0.0013795342965750024, 'latino hispanic': 3.1295280903577805}","{'angry': 1.6135944136408398e-06, 'disgust': 2.814274590548938e-13, 'fear': 0.0003443339664954692, 'happy': 67.84394383430481, 'sad': 0.0028773869416909292, 'surprise': 0.0006363663942465791, 'neutral': 32.152196764945984}",,
143,22,male,white,angry,20.024984394500787,94.35653686523438
143,22,"{'male': 99.99121427536011, 'female': 0.008784292731434107}","{'asian': 0.0009999173926189542, 'indian': 1.054548004475464e-07, 'black': 3.339920701117549e-09, 'white': 99.95947480201721, 'middle eastern': 0.00016995861642499221, 'latino hispanic': 0.03935445274692029}","{'angry': 99.19634456612734, 'disgust': 0.7761881218068672, 'fear': 0.027468351072607998, 'happy': 1.906762486429091e-11, 'sad': 5.425917816494757e-07, 'surprise': 1.5256000151009664e-08, 'neutral': 4.189764236868515e-10}",,
144,25,male,white,neutral,14.212670403551897,58.582115173339844
144,25,"{'male': 99.9605119228363, 'female': 0.039495687815360725}","{'asian': 1.3521192083658066e-06, 'indian': 2.499838485335922e-07, 'black': 2.0798418047925446e-09, 'white': 99.87509845942846, 'middle eastern': 0.01687437134558313, 'latino hispanic': 0.10802950189811003}","{'angry': 0.011821481166407466, 'disgust': 1.2712542130088877e-08, 'fear': 0.013660633703693748, 'happy': 0.16495196614414454, 'sad': 0.046962572378106415, 'surprise': 0.040338473627343774, 'neutral': 99.72226619720459}",,
145,25,female,asian,happy,30.01666203960727,85.96458435058594
145,25,"{'male': 0.01677110994933173, 'female': 99.9832272529602}","{'asian': 97.51480847420592, 'indian': 0.12173498693660058, 'black': 0.002943738594838846, 'white': 0.052998063123084534, 'middle eastern': 0.003133267445551946, 'latino hispanic': 2.304371357933121}","{'angry': 6.417439912809186e-07, 'disgust': 2.1558727025805524e-10, 'fear': 6.548895044033998e-05, 'happy': 87.1025025844574, 'sad': 0.001527939093648456, 'surprise': 0.038150750333443284, 'neutral': 12.85775601863861}",,
146,23,female,latino hispanic,neutral,3.0,80.89637756347656
146,23,"{'male': 0.00840832362882793, 'female': 99.99159574508667}","{'asian': 1.8681753062396877, 'indian': 4.825727811368965, 'black': 0.22098184257217138, 'white': 29.429453083341947, 'middle eastern': 16.642143828613303, 'latino hispanic': 47.01351260977833}","{'angry': 0.7967379875481129, 'disgust': 1.2313026154231466e-07, 'fear': 0.753974262624979, 'happy': 0.00240028075495502, 'sad': 7.786143571138382, 'surprise': 0.0005903878900426207, 'neutral': 90.66015481948853}",,
147,26,male,asian,neutral,23.430749027719965,82.64532089233398
