Image_No,age,gender,race,emotion,center_dist,space
32,25,"{'male': 0.013180648966226727, 'female': 99.98681545257568}","{'asian': 14.364446699619293, 'indian': 15.33736139535904, 'black': 3.3625777810811996, 'white': 5.991597846150398, 'middle eastern': 2.951766364276409, 'latino hispanic': 57.99225568771362}","{'angry': 0.010532506712479517, 'disgust': 6.760796367188959e-06, 'fear': 27.560272812843323, 'happy': 16.82935357093811, 'sad': 0.12044634204357862, 'surprise': 25.769105553627014, 'neutral': 29.710283875465393}",,
33,30,male,white,neutral,248.71268564349506,46.34284973144531
33,30,"{'male': 99.99998807907104, 'female': 1.3587801106496045e-05}","{'asian': 6.690363540950983e-09, 'indian': 5.459646512662175e-07, 'black': 1.720929171736274e-10, 'white': 99.85713958740234, 'middle eastern': 0.12339872773736715, 'latino hispanic': 0.019459945906419307}","{'angry': 11.984112113714218, 'disgust': 9.890097771858564e-05, 'fear': 0.5154781509190798, 'happy': 0.061539787566289306, 'sad': 9.53054428100586, 'surprise': 0.14583528973162174, 'neutral': 77.76239514350891}",,
34,34,male,white,neutral,212.90608258102912,36.38277053833008
34,34,"{'male': 99.99891519546509, 'female': 0.001083861479855841}","{'asian': 1.2310411356963868e-06, 'indian': 0.0001714428890409181, 'black': 3.597028896962229e-07, 'white': 99.27721619606018, 'middle eastern': 0.5627363454550505, 'latino hispanic': 0.1598805538378656}","{'angry': 0.35061538219451904, 'disgust': 7.321053629993912e-06, 'fear': 0.26806413661688566, 'happy': 9.004347026348114, 'sad': 0.13556848280131817, 'surprise': 0.0007647860002180096, 'neutral': 90.24063348770142}",,
35,27,female,white,happy,215.1278689523977,36.0595703125
35,27,"{'male': 1.728951744735241, 'female': 98.27104210853577}","{'asian': 1.0023930110037327, 'indian': 1.989978738129139, 'black': 0.13216350926086307, 'white': 52.94386148452759, 'middle eastern': 25.21255612373352, 'latino hispanic': 18.71904581785202}","{'angry': 23.130133413696303, 'disgust': 0.45694917229399185, 'fear': 5.248797505878956, 'happy': 40.013639333302855, 'sad': 12.812893893640142, 'surprise': 0.361152802911902, 'neutral': 17.97644370373077}",,
36,32,male,white,neutral,221.00000000000003,48.537254333496094
36,32,"{'male': 99.99020099639893, 'female': 0.009793713979888707}","{'asian': 2.134389998076358e-07, 'indian': 2.3235019241951704e-06, 'black': 2.175950392091508e-08, 'white': 99.93259906768799, 'middle eastern': 0.030377879738807678, 'latino hispanic': 0.03702110843732953}","{'angry': 29.186105728149414, 'disgust': 5.072524800198153e-05, 'fear': 1.323819812387228, 'happy': 8.562633979636303e-05, 'sad': 5.513399839401245, 'surprise': 0.0004575476395984879, 'neutral': 63.97607922554016}",,
37,30,female,white,neutral,230.9567058996123,48.4562873840332
