Image_No,age,gender,race,center_dist,space
81,"{'0-2': 6.651468424934137e-05, '3-9': 0.06787448073737323, '10-19': 15.017764270305634, '20-29': 76.33664608001709, '30-39': 8.435045182704926, '40-49': 0.14073681086301804, '50-59': 0.0018380627807346173, '60-69': 3.186288495271583e-05, '70+': 2.776074126131789e-06}","{'male': 99.76785778999329, 'female': 0.23214523680508137}","{'white': 5.164051231076883e-05, 'black': 99.80981349945068, 'latino hispanic': 0.0016980975487967953, 'asian': 0.003264581027906388, 'indian': 0.18504045438021421, 'middle eastern': 0.00012774617061950266}",,
82,50-59,male,indian,24.413111231467404,89.06192779541016
82,"{'0-2': 0.0007974530490173493, '3-9': 0.0008502921446051914, '10-19': 0.011747107782866806, '20-29': 0.01762173924362287, '30-39': 0.23522309493273497, '40-49': 9.110821783542633, '50-59': 68.54259967803955, '60-69': 21.351252496242523, '70+': 0.729094073176384}","{'male': 99.99836087226868, 'female': 0.0016449857866973616}","{'white': 0.24749201256781816, 'black': 0.6073663011193275, 'latino hispanic': 8.974030613899231, 'asian': 0.02724235237110406, 'indian': 90.04917740821838, 'middle eastern': 0.09469374781474471}",,
83,20-29,female,latino hispanic,38.47076812334269,81.98318481445312
83,"{'0-2': 3.184060659577881e-06, '3-9': 0.0023463357138098218, '10-19': 3.3309943974018097, '20-29': 71.19566798210144, '30-39': 25.063660740852356, '40-49': 0.40586073882877827, '50-59': 0.0014487040971289389, '60-69': 1.3964087486328935e-05, '70+': 6.492504311950142e-08}","{'male': 0.0002849078100553015, 'female': 99.99971389770508}","{'white': 2.28920616209507, 'black': 0.12266292469576001, 'latino hispanic': 91.64443016052246, 'asian': 1.0396802797913551, 'indian': 4.791212826967239, 'middle eastern': 0.11280933395028114}",,
84,20-29,male,white,51.85556864985669,85.52026748657227
84,"{'0-2': 5.3834770596949966e-05, '3-9': 0.0013948850209999364, '10-19': 0.48913094215095043, '20-29': 63.915908336639404, '30-39': 34.96569097042084, '40-49': 0.6256671156734228, '50-59': 0.0021266567273414694, '60-69': 3.235711574234301e-05, '70+': 1.0213502044109646e-06}","{'male': 99.99616742134094, 'female': 0.003836847099591978}","{'white': 65.4717743396759, 'black': 0.0090708454081323, 'latino hispanic': 6.463285535573959, 'asian': 0.024208144168369472, 'indian': 1.0276968590915203, 'middle eastern': 27.003970742225647}",,
85,40-49,male,latino hispanic,17.0,80.413818359375
85,"{'0-2': 0.0027308376957080327, '3-9': 0.0031066207156982273, '10-19': 0.03570596454665065, '20-29': 0.6745247635990381, '30-39': 24.736589193344116, '40-49': 68.4522271156311, '50-59': 6.0501787811517715, '60-69': 0.044648299808613956, '70+': 0.0002825183855748037}","{'male': 99.98765587806702, 'female': 0.012349446478765458}","{'white': 10.757500678300858, 'black': 0.3689911216497421, 'latino hispanic': 54.621368646621704, 'asian': 0.015877187252044678, 'indian': 11.864040046930313, 'middle eastern': 22.372211515903473}",,
86,40-49,male,indian,41.677331968349414,69.27251815795898
86,"{'0-2': 0.6782358977943659, '3-9': 4.115346819162369, '10-19': 7.190265506505966, '20-29': 12.95299082994461, '30-39': 16.114704310894012, '40-49': 20.16119956970215, '50-59': 14.956614375114441, '60-69': 15.796644985675812, '70+': 8.03399533033371}","{'male': 74.71335530281067, 'female': 25.286641716957092}","{'white': 8.842916786670685, 'black': 13.305334746837616, 'latino hispanic': 24.84103888273239, 'asian': 7.199326157569885, 'indian': 38.12433183193207, 'middle eastern': 7.687050104141235}",,
87,50-59,male,indian,9.848857801796104,96.41532897949219
87,"{'0-2': 0.0019015891666640528, '3-9': 0.001737695129122585, '10-19': 0.008464733400614932, '20-29': 0.009792706987354904, '30-39': 0.0519797089509666, '40-49': 1.5549336560070515, '50-59': 49.9674528837204, '60-69': 46.31570279598236, '70+': 2.0880280062556267}","{'male': 99.98048543930054, 'female': 0.019513392180670053}","{'white': 5.275988206267357, 'black': 0.6616974715143442, 'latino hispanic': 1.97859238833189, 'asian': 0.004915480167255737, 'indian': 86.90053820610046, 'middle eastern': 5.17827682197094}",,
88,30-39,male,asian,69.72087205421343,67.39768981933594
88,"{'0-2': 0.0006431534984585596, '3-9': 0.006212067819433287, '10-19': 0.21952209062874317, '20-29': 22.283247113227844, '30-39': 68.04872751235962, '40-49': 9.217756986618042, '50-59': 0.21667510736733675, '60-69': 0.007169308082666248, '70+': 4.9485913677926874e-05}","{'male': 99.99720454216003, 'female': 0.002798001696646679}","{'white': 0.3789242822676897, 'black': 0.0023540673282695934, 'latino hispanic': 2.924208529293537, 'asian': 96.16430401802063, 'indian': 0.2813580213114619, 'middle eastern': 0.24885546881705523}",,
89,30-39,male,asian,49.678969393496885,69.3603515625
89,"{'0-2': 1.6050556439495267e-05, '3-9': 0.0001145966848525859, '10-19': 0.021846950403414667, '20-29': 7.7175624668598175, '30-39': 76.31213665008545, '40-49': 15.724709630012512, '50-59': 0.21471495274454355, '60-69': 0.00888646172825247, '70+': 2.02959029138583e-05}","{'male': 99.99974370002747, 'female': 0.00026137399800063577}","{'white': 0.055239745415747166, 'black': 3.783806050705607e-05, 'latino hispanic': 0.20025863777846098, 'asian': 99.68252778053284, 'indian': 0.040648761205375195, 'middle eastern': 0.021283302339725196}",,
90,20-29,male,black,43.68065933568311,81.94046020507812
90,"{'0-2': 5.758572285685659e-07, '3-9': 5.787167651760683e-05, '10-19': 0.5618295166641474, '20-29': 84.70062613487244, '30-39': 14.540354907512665, '40-49': 0.19607872236520052, '50-59': 0.001045253793563461, '60-69': 8.14190102005341e-06, '70+': 5.435514704998923e-07}","{'male': 99.99881982803345, 'female': 0.0011840277693409007}","{'white': 2.2893419782121782e-05, 'black': 99.99513626098633, 'latino hispanic': 0.0010741236110334285, 'asian': 7.66353423387045e-05, 'indian': 0.00367763132089749, 'middle eastern': 1.6203618713461765e-05}",,
91,20-29,male,black,45.880278987817846,75.7568359375
91,"{'0-2': 5.199405563871551e-05, '3-9': 0.017096502415370196, '10-19': 4.421200975775719, '20-29': 77.73699164390564, '30-39': 17.084476351737976, '40-49': 0.7316411007195711, '50-59': 0.008445345883956179, '60-69': 8.716538104636129e-05, '70+': 8.340862933664539e-06}","{'male': 92.28869676589966, 'female': 7.711302489042282}","{'white': 1.8475848406751538e-06, 'black': 99.9966561794281, 'latino hispanic': 0.00011646978919088724, 'asian': 4.3213199774072564e-05, 'indian': 0.0031825227779336274, 'middle eastern': 5.483364429181847e-07}",,
92,30-39,male,middle eastern,27.58622844826744,91.21503829956055
92,"{'0-2': 0.006148100510472432, '3-9': 0.01600288669578731, '10-19': 0.3229299560189247, '20-29': 10.45682206749916, '30-39': 60.18483638763428, '40-49': 27.12184190750122, '50-59': 1.8464066088199615, '60-69': 0.04402307095006108, '70+': 0.0009805802619666792}","{'male': 99.99085664749146, 'female': 0.009141969349002466}","{'white': 15.932968258857727, 'black': 0.11486063012853265, 'latino hispanic': 28.986752033233643, 'asian': 0.13552418677136302, 'indian': 16.780219972133636, 'middle eastern': 38.049671053886414}",,
93,20-29,male,black,84.34453153583817,78.07369232177734
93,"{'0-2': 3.738236831196673e-07, '3-9': 1.9894793013008893e-05, '10-19': 0.10556196793913841, '20-29': 53.295719623565674, '30-39': 45.133763551712036, '40-49': 1.4605959877371788, '50-59': 0.0043033986003138125, '60-69': 2.5999298713941243e-05, '70+': 6.307086852785915e-07}","{'male': 99.99952912330627, 'female': 0.0004690010882768547}","{'white': 5.520736934272463e-06, 'black': 99.90511536598206, 'latino hispanic': 0.00046903660404495895, 'asian': 9.303250436687449e-06, 'indian': 0.09437853586860001, 'middle eastern': 1.8099706267094007e-05}",,
94,60-69,male,middle eastern,60.4648658313239,78.41634750366211
94,"{'0-2': 0.00805230374680832, '3-9': 0.003839091004920192, '10-19': 0.021302040840964764, '20-29': 0.02408790896879509, '30-39': 0.04190367471892387, '40-49': 0.34746683668345213, '50-59': 13.313345611095428, '60-69': 68.46156120300293, '70+': 17.778433859348297}","{'male': 99.97054934501648, 'female': 0.029454039759002626}","{'white': 3.2991457730531693, 'black': 0.22860453464090824, 'latino hispanic': 3.9151687175035477, 'asian': 0.043993539293296635, 'indian': 18.27307641506195, 'middle eastern': 74.24001097679138}",,
95,30-39,male,latino hispanic,32.2490309931942,70.7489013671875
95,"{'0-2': 1.8910598953425506e-05, '3-9': 0.0006842330094514182, '10-19': 0.25039296597242355, '20-29': 41.63067638874054, '30-39': 55.647093057632446, '40-49': 2.460905909538269, '50-59': 0.010125098924618214, '60-69': 0.00011034807130272384, '70+': 1.2670401616787785e-06}","{'male': 99.99991655349731, 'female': 8.302174023810949e-05}","{'white': 7.330705970525742, 'black': 0.5588131956756115, 'latino hispanic': 76.84333324432373, 'asian': 0.46442351303994656, 'indian': 8.244384825229645, 'middle eastern': 6.558345258235931}",,
96,30-39,male,white,29.0,81.93578720092773
96,"{'0-2': 1.6646011147258832e-05, '3-9': 9.695637572804117e-05, '10-19': 0.007474310405086726, '20-29': 2.435953728854656, '30-39': 61.33682727813721, '40-49': 35.57302951812744, '50-59': 0.6420815363526344, '60-69': 0.004405862273415551, '70+': 0.00011502485222081305}","{'male': 99.95377659797668, 'female': 0.046217828639782965}","{'white': 88.3051335811615, 'black': 0.0027794361812993884, 'latino hispanic': 0.18588496604934335, 'asian': 0.000777052810008172, 'indian': 0.14023809926584363, 'middle eastern': 11.365191638469696}",,
97,20-29,male,asian,10.44030650891055,96.50917053222656
97,"{'0-2': 0.08687946829013526, '3-9': 3.1458616256713867, '10-19': 16.447748243808746, '20-29': 30.87252974510193, '30-39': 19.427238404750824, '40-49': 17.429175972938538, '50-59': 6.73421248793602, '60-69': 4.668927937746048, '70+': 1.1874250136315823}","{'male': 98.16007018089294, 'female': 1.839929260313511}","{'white': 1.7822053283452988, 'black': 17.798185348510742, 'latino hispanic': 23.00361692905426, 'asian': 35.789257287979126, 'indian': 18.973518908023834, 'middle eastern': 2.6532137766480446}",,
98,20-29,male,white,18.973665961010276,76.10549926757812
98,"{'0-2': 1.2770435375841771e-05, '3-9': 0.000551055563846603, '10-19': 0.15255485195666552, '20-29': 59.30163264274597, '30-39': 39.34973180294037, '40-49': 1.1896452866494656, '50-59': 0.005797946505481377, '60-69': 7.504298764615669e-05, '70+': 1.568138685570375e-06}","{'male': 99.99268651008606, 'female': 0.007311041554203257}","{'white': 96.84126377105713, 'black': 0.0015424457160406746, 'latino hispanic': 0.9734095074236393, 'asian': 0.0007766932867525611, 'indian': 0.06723722326569259, 'middle eastern': 2.1157581359148026}",,
99,30-39,male,black,39.11521443121589,81.58035278320312
99,"{'0-2': 3.89999541994257e-05, '3-9': 0.0009081703865376767, '10-19': 0.40804529562592506, '20-29': 44.371095299720764, '30-39': 47.13459014892578, '40-49': 7.983504235744476, '50-59': 0.10100125800818205, '60-69': 0.0007744865797576495, '70+': 4.2793342913682864e-05}","{'male': 99.9981164932251, 'female': 0.0018831808120012283}","{'white': 5.563797600416365e-06, 'black': 99.99935030937195, 'latino hispanic': 0.00021988107619108632, 'asian': 6.3052631560367445e-06, 'indian': 0.00040756449379841797, 'middle eastern': 9.619137841809788e-06}",,
100,50-59,male,latino hispanic,32.01562118716424,76.73072814941406
100,"{'0-2': 0.01716716942610219, '3-9': 0.021129578817635775, '10-19': 0.19241415429860353, '20-29': 0.1822386751882732, '30-39': 3.3115286380052567, '40-49': 31.40561878681183, '50-59': 61.15907430648804, '60-69': 3.695465624332428, '70+': 0.015368613821920007}","{'male': 99.96933937072754, 'female': 0.030666403472423553}","{'white': 18.2260200381279, 'black': 0.049157446483150125, 'latino hispanic': 77.30346322059631, 'asian': 1.2304659932851791, 'indian': 1.5437289141118526, 'middle eastern': 1.647166907787323}",,
101,40-49,male,white,73.0,66.3900375366211
101,"{'0-2': 0.17082890262827277, '3-9': 0.8193536661565304, '10-19': 2.665957994759083, '20-29': 25.46745538711548, '30-39': 26.381832361221313, '40-49': 31.12231194972992, '50-59': 7.645582407712936, '60-69': 4.197985306382179, '70+': 1.5286821871995926}","{'male': 71.51743173599243, 'female': 28.482571244239807}","{'white': 29.691165685653687, 'black': 4.307274147868156, 'latino hispanic': 19.260206818580627, 'asian': 27.12137997150421, 'indian': 11.498811095952988, 'middle eastern': 8.121168613433838}",,
102,50-59,male,white,67.7421582177598,67.24090576171875
102,"{'0-2': 0.007080886280164123, '3-9': 0.0021618141545332037, '10-19': 0.019958411576226354, '20-29': 0.024805826251395047, '30-39': 0.3037008922547102, '40-49': 4.092783480882645, '50-59': 57.35723376274109, '60-69': 35.87367236614227, '70+': 2.3186026141047478}","{'male': 99.73717927932739, 'female': 0.262817251496017}","{'white': 83.65748524665833, 'black': 0.0017314512660959736, 'latino hispanic': 4.141577705740929, 'asian': 0.0280495936749503, 'indian': 0.08287132368423045, 'middle eastern': 12.08827719092369}",,
103,50-59,male,white,24.698178070456937,68.41278076171875
103,"{'0-2': 0.0028572228984558024, '3-9': 0.001542980498925317, '10-19': 0.011064972204621881, '20-29': 0.018172728596255183, '30-39': 1.444497425109148, '40-49': 30.802521109580994, '50-59': 65.98719954490662, '60-69': 1.7216002568602562, '70+': 0.010531926091061905}","{'male': 99.95378255844116, 'female': 0.046216120244935155}","{'white': 62.31393218040466, 'black': 0.007774871482979506, 'latino hispanic': 27.901920676231384, 'asian': 0.10581708047538996, 'indian': 1.0216116905212402, 'middle eastern': 8.648945391178131}",,
104,60-69,male,middle eastern,39.824615503479755,70.83234786987305
104,"{'0-2': 0.000578234812564915, '3-9': 0.0001749514126458962, '10-19': 0.002726232742134016, '20-29': 0.006717596261296421, '30-39': 0.05168403731659055, '40-49': 1.1805646121501923, '50-59': 35.71462631225586, '60-69': 57.70108103752136, '70+': 5.341845750808716}","{'male': 99.99443888664246, 'female': 0.005566258550970815}","{'white': 2.150586247444153, 'black': 0.005173071986064315, 'latino hispanic': 0.262418482452631, 'asian': 0.002062616840703413, 'indian': 0.27209329418838024, 'middle eastern': 97.30767011642456}",,
105,30-39,male,black,115.41230437002807,68.02682876586914
105,"{'0-2': 0.024051849322859198, '3-9': 0.28664683923125267, '10-19': 1.668357290327549, '20-29': 21.69109433889389, '30-39': 35.76880693435669, '40-49': 27.744653820991516, '50-59': 7.948537170886993, '60-69': 3.827257454395294, '70+': 1.0405989363789558}","{'male': 80.47363758087158, 'female': 19.52635645866394}","{'white': 2.044716477394104, 'black': 66.15530848503113, 'latino hispanic': 5.287488549947739, 'asian': 2.2832006216049194, 'indian': 22.18238264322281, 'middle eastern': 2.046903222799301}",,
106,20-29,male,white,54.230987451824994,86.627197265625
106,"{'0-2': 0.16683413414284587, '3-9': 2.381462976336479, '10-19': 6.86555951833725, '20-29': 52.930259704589844, '30-39': 25.397810339927673, '40-49': 8.956322073936462, '50-59': 1.8830819055438042, '60-69': 0.9641724638640881, '70+': 0.4544903989881277}","{'male': 56.76114559173584, 'female': 43.23885440826416}","{'white': 60.979801416397095, 'black': 1.8121421337127686, 'latino hispanic': 5.016624927520752, 'asian': 10.603002458810806, 'indian': 8.338169008493423, 'middle eastern': 13.250263035297394}",,
107,20-29,male,white,13.92838827718412,90.62776565551758
107,"{'0-2': 1.6624834842104974e-06, '3-9': 0.00022927106329007074, '10-19': 0.17511521000415087, '20-29': 73.56952428817749, '30-39': 26.083827018737793, '40-49': 0.17101425910368562, '50-59': 0.0002813054152284167, '60-69': 2.4747297544536195e-06, '70+': 8.30981838895184e-08}","{'male': 99.99138712882996, 'female': 0.008615483966423199}","{'white': 98.45961332321167, 'black': 0.0030893883376847953, 'latino hispanic': 0.4003847949206829, 'asian': 0.007550314330728725, 'indian': 0.08119065896607935, 'middle eastern': 1.0481711477041245}",,
108,20-29,male,black,78.23042886243178,82.25822448730469
108,"{'0-2': 7.672420032633909e-07, '3-9': 4.035758252030064e-05, '10-19': 0.3118772292509675, '20-29': 56.495171785354614, '30-39': 39.76564109325409, '40-49': 3.3663831651210785, '50-59': 0.06053242250345647, '60-69': 0.00033758569770725444, '70+': 1.0717790388525827e-05}","{'male': 99.99282956123352, 'female': 0.007169933815021068}","{'white': 7.057175110958269e-06, 'black': 99.9801516532898, 'latino hispanic': 0.0007839014870114625, 'asian': 1.8982730409788928e-05, 'indian': 0.018989399541169405, 'middle eastern': 3.860458832605218e-05}",,
109,20-29,male,indian,20.39607805437114,94.56787109375
109,"{'0-2': 5.4613838784689506e-06, '3-9': 0.0022631962565355934, '10-19': 2.4374710395932198, '20-29': 84.63945984840393, '30-39': 12.741869688034058, '40-49': 0.1785210450179875, '50-59': 0.0003892248514603125, '60-69': 1.4405978276954556e-05, '70+': 1.3211814975377933e-07}","{'male': 99.99934434890747, 'female': 0.000652889229968423}","{'white': 0.0030006594897713512, 'black': 0.006568038952536881, 'latino hispanic': 0.1753099961206317, 'asian': 0.002250699071737472, 'indian': 99.75177049636841, 'middle eastern': 0.06109645473770797}",,
110,20-29,male,black,69.35416353759881,70.39909362792969
110,"{'0-2': 8.568854958923566e-07, '3-9': 0.0002528729964978993, '10-19': 1.0517414659261703, '20-29': 79.3529212474823, '30-39': 19.248051941394806, '40-49': 0.3455919213593006, '50-59': 0.001429676831321558, '60-69': 1.0041906506330633e-05, '70+': 5.585892637327561e-07}","{'male': 99.8369038105011, 'female': 0.16309859929606318}","{'white': 8.534767914625263e-06, 'black': 99.97507333755493, 'latino hispanic': 0.0007815951903467067, 'asian': 0.0001366913011224824, 'indian': 0.023981450067367405, 'middle eastern': 1.4944046711207193e-05}",,
111,20-29,male,latino hispanic,93.04837451562493,60.44769287109375
111,"{'0-2': 0.00010370655445512966, '3-9': 0.011888820154126734, '10-19': 3.6178812384605408, '20-29': 67.17914938926697, '30-39': 27.070289850234985, '40-49': 2.0784148946404457, '50-59': 0.04057347832713276, '60-69': 0.0016288078768411651, '70+': 7.86758619142347e-05}","{'male': 99.48740005493164, 'female': 0.5125998985022306}","{'white': 25.155606865882874, 'black': 0.09722585091367364, 'latino hispanic': 40.57156145572662, 'asian': 0.40820841677486897, 'indian': 4.2435504496097565, 'middle eastern': 29.52384650707245}",,
112,30-39,female,latino hispanic,21.0,89.53475952148438
112,"{'0-2': 1.458751874849895e-06, '3-9': 8.317880428876379e-05, '10-19': 0.08143983432091773, '20-29': 15.849104523658752, '30-39': 76.91359519958496, '40-49': 7.093062996864319, '50-59': 0.06244240212254226, '60-69': 0.00027646779017231893, '70+': 5.108087730576472e-07}","{'male': 0.0015984545825631358, 'female': 99.99840259552002}","{'white': 34.04954671859741, 'black': 0.30186844523996115, 'latino hispanic': 61.39146685600281, 'asian': 0.005219921877142042, 'indian': 0.2225689822807908, 'middle eastern': 4.02933768928051}",,
113,50-59,male,white,29.017236257093817,73.19583892822266
113,"{'0-2': 0.0006105663032940356, '3-9': 0.0011276136319793295, '10-19': 0.03418800770305097, '20-29': 0.40707020089030266, '30-39': 4.981445893645287, '40-49': 31.878799200057983, '50-59': 59.26402807235718, '60-69': 3.364233672618866, '70+': 0.06849316414445639}","{'male': 99.98956322669983, 'female': 0.01043972370098345}","{'white': 99.77745413780212, 'black': 0.0018964103219332173, 'latino hispanic': 0.12566164368763566, 'asian': 0.010815093264682218, 'indian': 0.011815039033535868, 'middle eastern': 0.072355882730335}",,
114,60-69,male,middle eastern,52.0,85.55946350097656
114,"{'0-2': 0.07619034149684012, '3-9': 0.029946063295938075, '10-19': 0.0738102593459189, '20-29': 0.014089939941186458, '30-39': 0.08552309009246528, '40-49': 1.0774853639304638, '50-59': 34.26678478717804, '60-69': 60.4602575302124, '70+': 3.915908932685852}","{'male': 99.90938305854797, 'female': 0.09061240707524121}","{'white': 19.026103615760803, 'black': 0.017647433560341597, 'latino hispanic': 26.25979781150818, 'asian': 0.12487070634961128, 'indian': 0.29983241111040115, 'middle eastern': 54.271745681762695}",,
115,20-29,female,black,38.118237105091836,85.53314208984375
115,"{'0-2': 6.533357410631879e-07, '3-9': 0.0010099737664859276, '10-19': 3.8031283766031265, '20-29': 89.80581760406494, '30-39': 6.363502144813538, '40-49': 0.02649029775056988, '50-59': 5.28715474956698e-05, '60-69': 2.1230865954180445e-07, '70+': 1.7638642282880035e-09}","{'male': 0.0013167950783099514, 'female': 99.99868273735046}","{'white': 0.00724428246030584, 'black': 97.93444275856018, 'latino hispanic': 0.8083236403763294, 'asian': 0.01124447226175107, 'indian': 1.237624604254961, 'middle eastern': 0.0011135593922517728}",,
116,30-39,male,asian,42.44997055358225,68.02425384521484
116,"{'0-2': 1.4755179174244404, '3-9': 3.750515729188919, '10-19': 3.9043664932250977, '20-29': 25.352713465690613, '30-39': 29.416948556900024, '40-49': 21.980412304401398, '50-59': 7.16560035943985, '60-69': 4.605350270867348, '70+': 2.348569966852665}","{'male': 98.5903799533844, 'female': 1.4096219092607498}","{'white': 11.773551255464554, 'black': 12.897855043411255, 'latino hispanic': 26.231998205184937, 'asian': 39.90497291088104, 'indian': 3.868180513381958, 'middle eastern': 5.323449894785881}",,
117,20-29,male,black,33.13608305156178,91.32928848266602
117,"{'0-2': 3.1262786137631338e-06, '3-9': 0.00043296781768731307, '10-19': 2.2549932822585106, '20-29': 82.73350596427917, '30-39': 14.732834696769714, '40-49': 0.2761294599622488, '50-59': 0.002061517989204731, '60-69': 4.166491578416753e-05, '70+': 1.0170354336480614e-06}","{'male': 99.99960660934448, 'female': 0.0003870668479066808}","{'white': 8.998054568110092e-05, 'black': 99.77914094924927, 'latino hispanic': 0.004766635538544506, 'asian': 1.3657640351993905e-05, 'indian': 0.2154911868274212, 'middle eastern': 0.0004916559646517271}",,
118,30-39,male,white,29.73213749463701,69.18325424194336
118,"{'0-2': 6.462306600951706e-06, '3-9': 8.313825787809037e-05, '10-19': 0.007859903416829184, '20-29': 2.7983661741018295, '30-39': 57.80441761016846, '40-49': 38.96065354347229, '50-59': 0.42716902680695057, '60-69': 0.001431337386748055, '70+': 2.489240671366133e-05}","{'male': 99.99699592590332, 'female': 0.0030078686904744245}","{'white': 98.49970936775208, 'black': 0.000408213963964954, 'latino hispanic': 0.17394477035850286, 'asian': 0.00043717664084397256, 'indian': 0.049076584400609136, 'middle eastern': 1.2764181941747665}",,
119,20-29,male,asian,65.29931086925804,66.7694091796875
119,"{'0-2': 2.6085106696882576e-05, '3-9': 0.08791121072135866, '10-19': 46.138936281204224, '20-29': 53.15922498703003, '30-39': 0.6103822030127048, '40-49': 0.003502696199575439, '50-59': 1.2954274097864982e-05, '60-69': 1.3565744083621212e-06, '70+': 2.800275844538902e-08}","{'male': 99.99387264251709, 'female': 0.006129778194008395}","{'white': 0.09567172382958233, 'black': 0.29609876219183207, 'latino hispanic': 11.69973611831665, 'asian': 80.19622564315796, 'indian': 7.68817812204361, 'middle eastern': 0.02409490116406232}",,
120,30-39,male,black,46.57252408878007,88.53292465209961
120,"{'0-2': 4.6415865595506034e-08, '3-9': 1.7782085137696413e-06, '10-19': 0.006185821257531643, '20-29': 18.11959743499756, '30-39': 73.87529015541077, '40-49': 7.907970994710922, '50-59': 0.09044992621056736, '60-69': 0.000489542890136363, '70+': 9.889065921697693e-06}","{'male': 99.99996423721313, 'female': 3.482633701423765e-05}","{'white': 0.00028353701964078937, 'black': 99.45681095123291, 'latino hispanic': 0.0037604535464197397, 'asian': 9.647678780311253e-05, 'indian': 0.5383682437241077, 'middle eastern': 0.0006737076091667404}",,
121,20-29,male,white,37.21558813185679,86.18593215942383
121,"{'0-2': 4.579168333407324e-06, '3-9': 0.0001783417587830627, '10-19': 0.08654763223603368, '20-29': 55.08298873901367, '30-39': 44.184574484825134, '40-49': 0.6446975748986006, '50-59': 0.0010007786841015331, '60-69': 7.966472281850656e-06, '70+': 1.4162642170134632e-07}","{'male': 99.99704957008362, 'female': 0.0029501603421522304}","{'white': 99.25651550292969, 'black': 0.00022493020424008137, 'latino hispanic': 0.41739637963473797, 'asian': 0.007668788748560473, 'indian': 0.011061290570069104, 'middle eastern': 0.30713407322764397}",,
122,20-29,male,white,59.03388857258176,43.59855651855469
122,"{'0-2': 0.016879623581189662, '3-9': 0.1574901631101966, '10-19': 1.0828187689185143, '20-29': 34.77571904659271, '30-39': 25.032344460487366, '40-49': 21.499967575073242, '50-59': 6.423855572938919, '60-69': 6.024942547082901, '70+': 4.985975474119186}","{'male': 63.0972683429718, 'female': 36.9027316570282}","{'white': 67.74569749832153, 'black': 0.926094688475132, 'latino hispanic': 12.69882619380951, 'asian': 6.28000944852829, 'indian': 4.66274656355381, 'middle eastern': 7.6866187155246735}",,
123,70+,male,middle eastern,99.02019995940222,73.0717658996582
123,"{'0-2': 0.0011098288268840406, '3-9': 0.0009934645277098753, '10-19': 0.0020356836103019305, '20-29': 0.0011029766028514132, '30-39': 0.0034211956517538056, '40-49': 0.025172356981784105, '50-59': 1.2707697227597237, '60-69': 30.867600440979004, '70+': 67.82779097557068}","{'male': 99.2110550403595, 'female': 0.7889439351856709}","{'white': 21.273504197597504, 'black': 1.622321642935276, 'latino hispanic': 15.335388481616974, 'asian': 0.8598837070167065, 'indian': 13.621890544891357, 'middle eastern': 47.28701412677765}",,
124,50-59,male,middle eastern,31.38470965295043,91.39633178710938
124,"{'0-2': 0.0022863645426696166, '3-9': 0.0029949365853099152, '10-19': 0.052620150381699204, '20-29': 0.06705069681629539, '30-39': 1.952800340950489, '40-49': 33.82635414600372, '50-59': 62.32280135154724, '60-69': 1.76201481372118, '70+': 0.011080726835643873}","{'male': 99.99805688858032, 'female': 0.001943194365594536}","{'white': 7.814009487628937, 'black': 0.0033248150430154055, 'latino hispanic': 20.78920155763626, 'asian': 0.022956592147238553, 'indian': 7.799087464809418, 'middle eastern': 63.57141733169556}",,
125,20-29,male,middle eastern,44.41846462902562,54.736328125
125,"{'0-2': 4.909564665922517e-06, '3-9': 0.00029287302822922356, '10-19': 0.3323429264128208, '20-29': 77.985280752182, '30-39': 21.51835411787033, '40-49': 0.16334943939000368, '50-59': 0.00036459437069424894, '60-69': 8.235401338652082e-06, '70+': 1.317312703363882e-07}","{'male': 99.99974370002747, 'female': 0.0002583211198725621}","{'white': 14.446422457695007, 'black': 0.14289465034380555, 'latino hispanic': 23.145321011543274, 'asian': 0.2721257973462343, 'indian': 11.96875125169754, 'middle eastern': 50.02448558807373}",,
126,20-29,male,asian,20.248456731316587,81.71405792236328
126,"{'0-2': 1.0423639906775861e-05, '3-9': 0.0006760738415323431, '10-19': 0.4865574650466442, '20-29': 57.271069288253784, '30-39': 39.87785577774048, '40-49': 2.328769862651825, '50-59': 0.034038565354421735, '60-69': 0.0010082952030643355, '70+': 8.401951134828778e-06}","{'male': 99.99974966049194, 'female': 0.0002496970864740433}","{'white': 0.023065444838721305, 'black': 0.004627724774763919, 'latino hispanic': 2.538924850523472, 'asian': 97.34259247779846, 'indian': 0.08800742216408253, 'middle eastern': 0.002785419928841293}",,
127,50-59,male,white,29.410882339705484,80.73921203613281
127,"{'0-2': 0.017581257270649076, '3-9': 0.008362623339053243, '10-19': 0.06492338725365698, '20-29': 0.029793058638460934, '30-39': 0.6466329097747803, '40-49': 13.990496098995209, '50-59': 74.71824288368225, '60-69': 10.445056110620499, '70+': 0.0789180223364383}","{'male': 99.99268054962158, 'female': 0.007311574881896377}","{'white': 86.43257021903992, 'black': 0.007186469156295061, 'latino hispanic': 11.412479728460312, 'asian': 0.04173135675955564, 'indian': 0.9571350179612637, 'middle eastern': 1.1489060707390308}",,
128,20-29,male,black,22.02271554554524,94.83394622802734
