Image_No,age,gender,race,center_dist,space
91,40-49,female,white,51.662365412357964,27.26593017578125
91,"{'0-2': 0.011517172970343381, '3-9': 0.12908614007756114, '10-19': 1.4638165012001991, '20-29': 15.74217677116394, '30-39': 25.157496333122253, '40-49': 37.79726028442383, '50-59': 16.35577827692032, '60-69': 2.5277169421315193, '70+': 0.8151584304869175}","{'male': 2.053491957485676, 'female': 97.9465126991272}","{'white': 49.45270121097565, 'black': 0.01362166804028675, 'latino hispanic': 0.8488005958497524, 'asian': 0.3116752952337265, 'indian': 0.23728355299681425, 'middle eastern': 49.1359144449234}",,
92,20-29,female,latino hispanic,72.00694410957877,63.918304443359375
92,"{'0-2': 2.6556710963632213e-05, '3-9': 0.009290014713769779, '10-19': 4.6688321977853775, '20-29': 82.85064101219177, '30-39': 12.301300466060638, '40-49': 0.1687750336714089, '50-59': 0.0011107795216958039, '60-69': 1.1359914253716852e-05, '70+': 1.180344377793574e-07}","{'male': 0.00591360148973763, 'female': 99.9940812587738}","{'white': 7.46765062212944, 'black': 8.424308896064758, 'latino hispanic': 79.89473342895508, 'asian': 0.20426660776138306, 'indian': 3.7975937128067017, 'middle eastern': 0.2114327158778906}",,
93,20-29,female,latino hispanic,27.80287754891569,65.87944030761719
93,"{'0-2': 1.8357364695020806e-05, '3-9': 0.016158242942765355, '10-19': 6.574735045433044, '20-29': 89.81323838233948, '30-39': 3.576866164803505, '40-49': 0.018936516426037997, '50-59': 4.263201844878495e-05, '60-69': 5.258482538295084e-07, '70+': 8.044837018772455e-09}","{'male': 0.011635843111434951, 'female': 99.98836517333984}","{'white': 28.843599557876587, 'black': 0.4097180441021919, 'latino hispanic': 70.13938426971436, 'asian': 0.036245110095478594, 'indian': 0.43819197453558445, 'middle eastern': 0.13286317698657513}",,
94,20-29,female,latino hispanic,16.0,67.3828125
94,"{'0-2': 8.371063842105286e-07, '3-9': 0.0015256116967066191, '10-19': 2.610503137111664, '20-29': 93.32043528556824, '30-39': 4.054328799247742, '40-49': 0.013185630086809397, '50-59': 1.539159910635135e-05, '60-69': 1.0036702580151768e-07, '70+': 9.325295743933815e-10}","{'male': 0.0003858130639855517, 'female': 99.99961256980896}","{'white': 5.921747535467148, 'black': 5.917841196060181, 'latino hispanic': 77.48392820358276, 'asian': 1.5605047345161438, 'indian': 8.967477083206177, 'middle eastern': 0.14850914012640715}",,
95,20-29,female,black,63.0,75.43830871582031
95,"{'0-2': 1.4890990485127986e-05, '3-9': 0.006849804049124941, '10-19': 2.37226951867342, '20-29': 78.00503373146057, '30-39': 19.135646522045135, '40-49': 0.4765824880450964, '50-59': 0.003576650851755403, '60-69': 2.680104671526351e-05, '70+': 8.756545710753016e-07}","{'male': 0.11342840734869242, 'female': 99.88657236099243}","{'white': 0.0003961395577789517, 'black': 99.97220635414124, 'latino hispanic': 0.010088539420394227, 'asian': 9.802142812986858e-05, 'indian': 0.017190589278470725, 'middle eastern': 1.0703227104613688e-05}",,
96,20-29,female,latino hispanic,1.4142135623730951,99.22027587890625
96,"{'0-2': 2.37296148952737e-05, '3-9': 0.0044341828470351174, '10-19': 1.7283057793974876, '20-29': 60.429853200912476, '30-39': 36.49982810020447, '40-49': 1.3172579929232597, '50-59': 0.019944463565479964, '60-69': 0.00034398033221805235, '70+': 7.450608308090523e-06}","{'male': 0.12540480820462108, 'female': 99.87459778785706}","{'white': 32.04110860824585, 'black': 5.35527877509594, 'latino hispanic': 60.121721029281616, 'asian': 0.036068056942895055, 'indian': 1.8471768125891685, 'middle eastern': 0.5986493080854416}",,
97,20-29,female,black,9.055385138137417,94.20204162597656
97,"{'0-2': 1.5271805153815876e-06, '3-9': 0.0054399020882556215, '10-19': 5.171990767121315, '20-29': 90.40341973304749, '30-39': 4.399850219488144, '40-49': 0.01924305979628116, '50-59': 4.879926223111397e-05, '60-69': 2.3357282774583155e-07, '70+': 2.0879046755406527e-09}","{'male': 0.0011293132956780028, 'female': 99.99887347221375}","{'white': 0.008542354044038802, 'black': 97.6372241973877, 'latino hispanic': 1.0988597758114338, 'asian': 0.0017105723600252531, 'indian': 1.25271612778306, 'middle eastern': 0.0009415713066118769}",,
98,20-29,female,white,23.021728866442675,52.256011962890625
98,"{'0-2': 4.36063167796874e-06, '3-9': 0.01397437445120886, '10-19': 7.206185162067413, '20-29': 87.03887462615967, '30-39': 5.7076651602983475, '40-49': 0.03317810478620231, '50-59': 0.00011624387070696685, '60-69': 1.4215356003433044e-06, '70+': 6.58101129147326e-08}","{'male': 0.011559620907064527, 'female': 99.98844265937805}","{'white': 99.9273955821991, 'black': 0.0004221937160764355, 'latino hispanic': 0.03847808693535626, 'asian': 0.00018779866195473005, 'indian': 0.0006192007731442573, 'middle eastern': 0.03289656597189605}",,
99,20-29,female,white,31.256999216175565,75.9429931640625
99,"{'0-2': 3.752340660412301e-07, '3-9': 0.0010835879038495477, '10-19': 3.482615575194359, '20-29': 91.93315505981445, '30-39': 4.567121714353561, '40-49': 0.01599145180080086, '50-59': 2.8463688295232714e-05, '60-69': 2.450741165560544e-07, '70+': 3.211548735282399e-09}","{'male': 0.0007090722192515386, 'female': 99.9992847442627}","{'white': 96.80219292640686, 'black': 0.013503259106073529, 'latino hispanic': 2.925359457731247, 'asian': 0.0014925983123248443, 'indian': 0.023052810865920037, 'middle eastern': 0.23440076038241386}",,
100,20-29,female,white,27.51363298439521,85.91651916503906
100,"{'0-2': 3.7886249693031004e-07, '3-9': 0.003032661697943695, '10-19': 6.0562655329704285, '20-29': 90.93624949455261, '30-39': 2.9990319162607193, '40-49': 0.005405199408414774, '50-59': 1.0680255257966564e-05, '60-69': 6.982892042373123e-08, '70+': 7.709545675471663e-10}","{'male': 0.0005196664005779894, 'female': 99.99948143959045}","{'white': 62.73624300956726, 'black': 0.18718794453889132, 'latino hispanic': 34.41561460494995, 'asian': 0.009952935215551406, 'indian': 0.35301013849675655, 'middle eastern': 2.2979915142059326}",,
101,20-29,female,black,2.0,99.02572631835938
101,"{'0-2': 1.0931063165742216e-06, '3-9': 0.004042581713292748, '10-19': 3.9277423173189163, '20-29': 90.47392010688782, '30-39': 5.577794462442398, '40-49': 0.01644580188440159, '50-59': 5.669238589689485e-05, '60-69': 2.705075274889168e-07, '70+': 2.141197288918484e-09}","{'male': 0.004124238694203086, 'female': 99.99586939811707}","{'white': 0.001765711022017058, 'black': 99.09498691558838, 'latino hispanic': 0.06631430005654693, 'asian': 3.179493432980962e-05, 'indian': 0.8365978486835957, 'middle eastern': 0.00030738237910554744}",,
102,20-29,female,black,10.04987562112089,95.52383422851562
102,"{'0-2': 1.038889152482625e-06, '3-9': 0.010145035776076838, '10-19': 7.978674024343491, '20-29': 88.76469731330872, '30-39': 3.2403621822595596, '40-49': 0.0061136735894251615, '50-59': 7.401695967246269e-06, '60-69': 2.6350693849153117e-08, '70+': 3.5155121001773093e-10}","{'male': 0.0009761557521414943, 'female': 99.99902248382568}","{'white': 0.0019762270312639885, 'black': 99.85153675079346, 'latino hispanic': 0.08340082131326199, 'asian': 4.4898891360389825e-05, 'indian': 0.06290138117037714, 'middle eastern': 0.0001465731884309207}",,
103,20-29,female,white,39.0,83.60671997070312
103,"{'0-2': 2.771298746040429e-07, '3-9': 0.0002343567757634446, '10-19': 0.7221472915261984, '20-29': 87.2369110584259, '30-39': 11.892351508140564, '40-49': 0.14757192693650723, '50-59': 0.0007689093763474375, '60-69': 1.1629727225681563e-05, '70+': 2.8866291579277004e-07}","{'male': 0.0006842890797997825, 'female': 99.99931454658508}","{'white': 99.84345436096191, 'black': 0.00010394874152552802, 'latino hispanic': 0.04023326910100877, 'asian': 0.00010291274747942225, 'indian': 0.0014455319615080953, 'middle eastern': 0.11466139694675803}",,
104,20-29,female,latino hispanic,54.91812087098393,69.11430358886719
104,"{'0-2': 1.3303187884616818e-06, '3-9': 0.005430032979347743, '10-19': 5.287827551364899, '20-29': 88.7971580028534, '30-39': 5.878867208957672, '40-49': 0.030633911956101656, '50-59': 7.770904062454065e-05, '60-69': 5.784068779490781e-07, '70+': 4.927228416939933e-09}","{'male': 0.0021364867279771715, 'female': 99.99786615371704}","{'white': 3.6860693246126175, 'black': 38.626936078071594, 'latino hispanic': 51.66087746620178, 'asian': 0.012244425306562334, 'indian': 5.732224136590958, 'middle eastern': 0.2816502470523119}",,
105,20-29,female,white,2.23606797749979,97.85537719726562
105,"{'0-2': 6.188770051984704e-08, '3-9': 0.00043386153265601024, '10-19': 2.229100279510021, '20-29': 89.8836076259613, '30-39': 7.819458097219467, '40-49': 0.0672492606099695, '50-59': 0.00015797476180523518, '60-69': 1.4821635474504546e-06, '70+': 1.151053974357552e-08}","{'male': 7.879722829784441e-05, 'female': 99.99992251396179}","{'white': 70.35741209983826, 'black': 0.0035752065741689876, 'latino hispanic': 12.392603605985641, 'asian': 0.009042658348334953, 'indian': 0.5416060332208872, 'middle eastern': 16.695760190486908}",,
106,20-29,female,latino hispanic,150.0,36.47804260253906
106,"{'0-2': 2.3067657650699402e-05, '3-9': 0.06469457875937223, '10-19': 13.376063108444214, '20-29': 84.05328392982483, '30-39': 2.4889271706342697, '40-49': 0.016955075261648744, '50-59': 5.734299861615e-05, '60-69': 1.2749445055248998e-06, '70+': 2.412334776380476e-08}","{'male': 0.017540191765874624, 'female': 99.9824583530426}","{'white': 39.90300893783569, 'black': 0.6717836018651724, 'latino hispanic': 53.39519381523132, 'asian': 0.13658812968060374, 'indian': 0.6614052690565586, 'middle eastern': 5.232019349932671}",,
107,20-29,female,latino hispanic,155.42522317822164,35.52703857421875
107,"{'0-2': 9.902622721824628e-07, '3-9': 0.002063055944745429, '10-19': 3.2316409051418304, '20-29': 87.22187876701355, '30-39': 9.478384256362915, '40-49': 0.06579692708328366, '50-59': 0.00023775905901857186, '60-69': 2.4233065332168735e-06, '70+': 2.2745805239310357e-08}","{'male': 0.009055207192432135, 'female': 99.99094605445862}","{'white': 31.970319151878357, 'black': 0.021699572971556336, 'latino hispanic': 57.26291537284851, 'asian': 0.12045602779835463, 'indian': 4.956519231200218, 'middle eastern': 5.668086558580399}",,
108,20-29,female,white,75.07329751649384,38.09852600097656
108,"{'0-2': 9.050354066175714e-06, '3-9': 0.014792579167988151, '10-19': 6.313040852546692, '20-29': 85.40428280830383, '30-39': 8.147481828927994, '40-49': 0.11961490381509066, '50-59': 0.000758859141569701, '60-69': 9.487647645300967e-06, '70+': 2.590805792124229e-07}","{'male': 0.002043729728029575, 'female': 99.9979555606842}","{'white': 99.52111840248108, 'black': 0.0015254096069838852, 'latino hispanic': 0.38966264110058546, 'asian': 0.0014990001545811538, 'indian': 0.006678333011223003, 'middle eastern': 0.07951531442813575}",,
109,20-29,female,white,1.0,85.18486022949219
109,"{'0-2': 2.2920048081687128e-06, '3-9': 0.008048211020650342, '10-19': 5.728770419955254, '20-29': 88.73308300971985, '30-39': 5.506801977753639, '40-49': 0.023236208653543144, '50-59': 5.007220806874102e-05, '60-69': 4.835112754619786e-07, '70+': 8.872336199061692e-09}","{'male': 0.006052063326933421, 'female': 99.99394416809082}","{'white': 90.95922708511353, 'black': 0.0176397617906332, 'latino hispanic': 8.858354389667511, 'asian': 0.02651774848345667, 'indian': 0.042252676212228835, 'middle eastern': 0.09600857738405466}",,
110,20-29,female,white,13.038404810405298,93.77288818359375
110,"{'0-2': 2.7765861831952066e-08, '3-9': 8.583084536439856e-05, '10-19': 0.728385616093874, '20-29': 80.630362033844, '30-39': 18.565809726715088, '40-49': 0.07525235414505005, '50-59': 0.00010707129831644124, '60-69': 4.3874117672260127e-07, '70+': 2.2473183036719746e-09}","{'male': 5.053518066233664e-05, 'female': 99.99995231628418}","{'white': 94.37317252159119, 'black': 0.004778436050401069, 'latino hispanic': 5.206113681197166, 'asian': 0.0012325664101808798, 'indian': 0.040060136234387755, 'middle eastern': 0.37464932538568974}",,
111,20-29,female,white,26.627053911388693,60.711669921875
111,"{'0-2': 1.72069462678337e-05, '3-9': 0.02991498331539333, '10-19': 6.517977267503738, '20-29': 86.18063926696777, '30-39': 7.211366295814514, '40-49': 0.05984416930004954, '50-59': 0.00024279527224280173, '60-69': 4.742206272112526e-06, '70+': 1.1411056544119447e-07}","{'male': 0.00520653702551499, 'female': 99.99479651451111}","{'white': 61.30622625350952, 'black': 0.41182124987244606, 'latino hispanic': 35.344064235687256, 'asian': 0.27663959190249443, 'indian': 0.7696656510233879, 'middle eastern': 1.891588419675827}",,
112,20-29,female,latino hispanic,58.24087911424415,72.23854064941406
112,"{'0-2': 1.0077318535195445e-06, '3-9': 0.005782329390058294, '10-19': 7.803653925657272, '20-29': 88.9886736869812, '30-39': 3.1884457916021347, '40-49': 0.013424581266008317, '50-59': 1.9642389759155776e-05, '60-69': 2.59457899609572e-07, '70+': 3.469410869705314e-09}","{'male': 0.014174362877383828, 'female': 99.98582601547241}","{'white': 8.510574698448181, 'black': 0.19141525262966752, 'latino hispanic': 89.2938494682312, 'asian': 0.3755109617486596, 'indian': 1.4892803505063057, 'middle eastern': 0.13937019975855947}",,
113,20-29,female,white,21.0,90.64292907714844
113,"{'0-2': 0.0002705650558709749, '3-9': 0.020682923786807805, '10-19': 1.5357107855379581, '20-29': 49.59875047206879, '30-39': 43.78117024898529, '40-49': 4.909941181540489, '50-59': 0.15003043226897717, '60-69': 0.003318239760119468, '70+': 0.00011552764362932066}","{'male': 4.093252494931221, 'female': 95.90674638748169}","{'white': 81.36295676231384, 'black': 0.09550330578349531, 'latino hispanic': 12.87156194448471, 'asian': 0.1668247045017779, 'indian': 0.185326614882797, 'middle eastern': 5.317834764719009}",,
114,20-29,female,white,16.401219466856723,58.399200439453125
114,"{'0-2': 2.0127789213120195e-06, '3-9': 0.04245470918249339, '10-19': 15.237607061862946, '20-29': 83.13906192779541, '30-39': 1.5769511461257935, '40-49': 0.003914545231964439, '50-59': 4.9221441145164135e-06, '60-69': 5.063537367178128e-08, '70+': 1.0465910256496347e-09}","{'male': 0.0010872458005906083, 'female': 99.99891519546509}","{'white': 55.71540594100952, 'black': 0.5363763775676489, 'latino hispanic': 42.16528236865997, 'asian': 0.17272720579057932, 'indian': 0.9078633040189743, 'middle eastern': 0.5023478996008635}",,
115,20-29,female,latino hispanic,43.73785545725808,75.20751953125
115,"{'0-2': 4.154418586921338e-07, '3-9': 0.0006030888016539393, '10-19': 2.1439390257000923, '20-29': 88.08718919754028, '30-39': 9.707492589950562, '40-49': 0.06059844163246453, '50-59': 0.0001794633703866566, '60-69': 1.1959882861845017e-06, '70+': 1.6709335304287976e-08}","{'male': 0.002368900277360808, 'female': 99.99763369560242}","{'white': 19.210803508758545, 'black': 10.12619212269783, 'latino hispanic': 42.32921898365021, 'asian': 0.1532099675387144, 'indian': 7.288765162229538, 'middle eastern': 20.89180499315262}",,
116,20-29,female,white,61.587336360651285,53.739166259765625
116,"{'0-2': 2.5338604103808393e-06, '3-9': 0.004619581159204245, '10-19': 2.709299884736538, '20-29': 89.55491781234741, '30-39': 7.679925858974457, '40-49': 0.050987908616662025, '50-59': 0.0002394052671661484, '60-69': 2.4438179480057443e-06, '70+': 3.584117447275048e-08}","{'male': 0.007407013617921621, 'female': 99.9925971031189}","{'white': 97.46718406677246, 'black': 0.009165315714199096, 'latino hispanic': 2.1378373727202415, 'asian': 0.011903768609045073, 'indian': 0.024939110153354704, 'middle eastern': 0.34896840807050467}",,
117,20-29,female,white,134.73678042761745,32.806396484375
117,"{'0-2': 5.826951365861532e-06, '3-9': 0.02522628055885434, '10-19': 7.187249511480331, '20-29': 78.28102707862854, '30-39': 14.283153414726257, '40-49': 0.22235792130231857, '50-59': 0.0009704280273581389, '60-69': 1.0115159199131085e-05, '70+': 2.3541468774368468e-07}","{'male': 0.009011427027871832, 'female': 99.99098777770996}","{'white': 71.72214388847351, 'black': 0.5776860285550356, 'latino hispanic': 26.772457361221313, 'asian': 0.005056890950072557, 'indian': 0.31302785500884056, 'middle eastern': 0.6096235476434231}",,
118,20-29,female,latino hispanic,3.1622776601683795,97.46551513671875
118,"{'0-2': 8.583289634600533e-07, '3-9': 0.005310952110448852, '10-19': 7.083697617053986, '20-29': 90.94378352165222, '30-39': 1.9635779783129692, '40-49': 0.0036278270272305235, '50-59': 3.6242230549987653e-06, '60-69': 3.442006679676979e-08, '70+': 6.357372961396379e-10}","{'male': 0.001965671435755212, 'female': 99.99803304672241}","{'white': 8.990379422903061, 'black': 3.282952308654785, 'latino hispanic': 56.806957721710205, 'asian': 0.020947544544469565, 'indian': 29.909837245941162, 'middle eastern': 0.9889197535812855}",,
119,20-29,female,white,15.652475842498529,78.92990112304688
119,"{'0-2': 1.7030314936050672e-07, '3-9': 0.0005642799806082621, '10-19': 1.6775671392679214, '20-29': 88.49743008613586, '30-39': 9.78391170501709, '40-49': 0.040455133421346545, '50-59': 6.057290988792374e-05, '60-69': 4.031972977713849e-07, '70+': 5.160376292945301e-09}","{'male': 0.00023464926925953478, 'female': 99.9997615814209}","{'white': 99.76091980934143, 'black': 2.3731519149805536e-05, 'latino hispanic': 0.03801646817009896, 'asian': 0.0005956573204457527, 'indian': 0.0007212190666905371, 'middle eastern': 0.19972417503595352}",,
120,20-29,female,white,96.62815324738438,59.0118408203125
120,"{'0-2': 4.591170466028416e-05, '3-9': 0.08011977188289165, '10-19': 11.128894239664078, '20-29': 84.47529077529907, '30-39': 4.26747165620327, '40-49': 0.047933057066984475, '50-59': 0.00023776376565365354, '60-69': 6.750349967887814e-06, '70+': 2.772028162567608e-07}","{'male': 0.23995039518922567, 'female': 99.76004958152771}","{'white': 64.74533677101135, 'black': 0.9779694490134716, 'latino hispanic': 23.377762734889984, 'asian': 0.02060862025246024, 'indian': 0.9729332290589809, 'middle eastern': 9.905394166707993}",,
121,20-29,female,latino hispanic,13.038404810405298,69.48890686035156
121,"{'0-2': 6.453398704309166e-07, '3-9': 0.0034947675885632634, '10-19': 5.546891316771507, '20-29': 92.046719789505, '30-39': 2.396905794739723, '40-49': 0.005973669249215163, '50-59': 8.839077736411127e-06, '60-69': 7.251077516201576e-08, '70+': 8.018178135338339e-10}","{'male': 0.0018056494809570722, 'female': 99.9981939792633}","{'white': 18.83346289396286, 'black': 0.609100516885519, 'latino hispanic': 75.9579062461853, 'asian': 0.07408902747556567, 'indian': 4.340514168143272, 'middle eastern': 0.18492673989385366}",,
122,20-29,female,black,18.027756377319946,92.0074462890625
122,"{'0-2': 3.927559788508006e-06, '3-9': 0.005860848250449635, '10-19': 5.9167418628931046, '20-29': 87.37239837646484, '30-39': 6.666941195726395, '40-49': 0.0378976808860898, '50-59': 0.00014650761386292288, '60-69': 1.6782280454208376e-06, '70+': 2.6741106551320115e-08}","{'male': 0.006941046740394086, 'female': 99.99305605888367}","{'white': 8.149754256010056, 'black': 58.903104066848755, 'latino hispanic': 27.215462923049927, 'asian': 0.012016849359497428, 'indian': 2.024540491402149, 'middle eastern': 3.6951161921024323}",,
123,20-29,female,white,4.0,97.46932983398438
123,"{'0-2': 2.0728178284912246e-06, '3-9': 0.001384083861921681, '10-19': 1.71287152916193, '20-29': 83.84916186332703, '30-39': 14.306299388408661, '40-49': 0.12969092931598425, '50-59': 0.0005803194198961137, '60-69': 4.3919527570324135e-06, '70+': 1.0314982201720113e-07}","{'male': 0.007407196244457737, 'female': 99.99259114265442}","{'white': 99.98705387115479, 'black': 6.0819138525403105e-05, 'latino hispanic': 0.009548199886921793, 'asian': 1.4057728492389288e-05, 'indian': 6.663393605776946e-05, 'middle eastern': 0.003254130933783017}",,
124,20-29,female,white,55.072679252057455,61.324310302734375
124,"{'0-2': 1.4377401491572073e-07, '3-9': 0.0003105064251940348, '10-19': 1.3002554886043072, '20-29': 84.99095439910889, '30-39': 13.619928061962128, '40-49': 0.08827638812363148, '50-59': 0.0002737673412411823, '60-69': 1.7921905737239285e-06, '70+': 3.049548669142865e-08}","{'male': 0.0026187919502262957, 'female': 99.99737739562988}","{'white': 99.99038577079773, 'black': 5.541532388519954e-06, 'latino hispanic': 0.0006434430815716041, 'asian': 8.73971117698602e-06, 'indian': 5.170628369910446e-06, 'middle eastern': 0.008961500134319067}",,
125,20-29,female,white,7.0710678118654755,96.50154113769531
125,"{'0-2': 1.7290737730490946e-07, '3-9': 0.0007608512987644644, '10-19': 2.073676697909832, '20-29': 91.33434891700745, '30-39': 6.575223058462143, '40-49': 0.01596139627508819, '50-59': 3.1258764465746935e-05, '60-69': 1.6246800571551034e-07, '70+': 1.7354503251132414e-09}","{'male': 0.0024980272428365424, 'female': 99.99749660491943}","{'white': 99.08260107040405, 'black': 0.013544749526772648, 'latino hispanic': 0.765923922881484, 'asian': 0.000542831776328967, 'indian': 0.003967565862694755, 'middle eastern': 0.13341610319912434}",,
126,20-29,female,black,1.4142135623730951,99.02572631835938
126,"{'0-2': 5.247245127293354e-06, '3-9': 0.004366624489193782, '10-19': 1.8605783581733704, '20-29': 71.99501991271973, '30-39': 25.752919912338257, '40-49': 0.3841605968773365, '50-59': 0.0029343289497774094, '60-69': 2.146572484207354e-05, '70+': 2.1815282913451028e-07}","{'male': 0.013854620920028538, 'female': 99.98614192008972}","{'white': 0.08575155516155064, 'black': 98.8518476486206, 'latino hispanic': 0.987590104341507, 'asian': 0.0003201138042641105, 'indian': 0.06961289327591658, 'middle eastern': 0.004871302371611819}",,
127,20-29,female,latino hispanic,11.180339887498949,53.0853271484375
127,"{'0-2': 4.353614997398836e-05, '3-9': 0.6333647295832634, '10-19': 35.77369153499603, '20-29': 61.58267855644226, '30-39': 1.9940685480833054, '40-49': 0.01608603779459372, '50-59': 6.371497534019e-05, '60-69': 1.8841339155528658e-06, '70+': 5.1637405462656716e-08}","{'male': 0.021938800637144595, 'female': 99.97806549072266}","{'white': 26.280367374420166, 'black': 3.189435601234436, 'latino hispanic': 62.96072602272034, 'asian': 0.03815861127804965, 'indian': 3.7637103348970413, 'middle eastern': 3.7675976753234863}",,
128,20-29,female,black,73.00684899377592,40.8447265625
128,"{'0-2': 1.2157443052274175e-06, '3-9': 0.020913984917569906, '10-19': 27.93439030647278, '20-29': 71.1555004119873, '30-39': 0.8879012428224087, '40-49': 0.001298248207604047, '50-59': 1.0965051089328881e-06, '60-69': 6.648419315080645e-09, '70+': 1.208024999477253e-10}","{'male': 0.015479177818633616, 'female': 99.98452067375183}","{'white': 0.005468513336381875, 'black': 99.42139983177185, 'latino hispanic': 0.17084822757169604, 'asian': 0.00022643680495093577, 'indian': 0.399266229942441, 'middle eastern': 0.0027948884962825105}",,
129,20-29,female,white,72.24956747275377,38.85040283203125
129,"{'0-2': 1.4149637905802592e-06, '3-9': 0.005496231096913107, '10-19': 4.779898002743721, '20-29': 88.51735591888428, '30-39': 6.486155092716217, '40-49': 0.20944878924638033, '50-59': 0.001630164115340449, '60-69': 1.6737912744702044e-05, '70+': 6.265907348534938e-07}","{'male': 0.002247827978862915, 'female': 99.99775290489197}","{'white': 96.09674215316772, 'black': 0.0005137130301591242, 'latino hispanic': 0.8691132999956608, 'asian': 0.003915562047041021, 'indian': 0.23282950278371572, 'middle eastern': 2.7968812733888626}",,
130,20-29,female,white,66.37017402418046,71.23260498046875
130,"{'0-2': 1.7915185779315834e-06, '3-9': 0.0009561378647049423, '10-19': 1.6447396948933601, '20-29': 84.60015058517456, '30-39': 13.56283575296402, '40-49': 0.19061065977439284, '50-59': 0.0007019880740699591, '60-69': 5.572695016553553e-06, '70+': 9.887616281289979e-08}","{'male': 0.011168869968969375, 'female': 99.98883008956909}","{'white': 99.39104914665222, 'black': 0.0008105685992632061, 'latino hispanic': 0.34515238367021084, 'asian': 0.0005105863692733692, 'indian': 0.0030060333301662467, 'middle eastern': 0.2594644669443369}",,
131,20-29,female,white,23.0,81.7108154296875
131,"{'0-2': 1.7431871501827345e-07, '3-9': 0.00015517055089731002, '10-19': 0.5530754569917917, '20-29': 79.84359860420227, '30-39': 19.286948442459106, '40-49': 0.31453457195311785, '50-59': 0.0016798840078990906, '60-69': 7.76572690597277e-06, '70+': 1.5333276870421741e-07}","{'male': 0.0010632026715029497, 'female': 99.998939037323}","{'white': 99.99958276748657, 'black': 6.095499660574433e-08, 'latino hispanic': 8.833513902573031e-05, 'asian': 2.039250013297078e-06, 'indian': 1.504420943376772e-06, 'middle eastern': 0.0003306475264253095}",,
132,20-29,female,latino hispanic,34.52535300326414,84.36775207519531
132,"{'0-2': 1.0978460807109514e-06, '3-9': 0.0010632702469592914, '10-19': 2.6332633569836617, '20-29': 91.95581674575806, '30-39': 5.387425422668457, '40-49': 0.022373632236849517, '50-59': 5.206453010941914e-05, '60-69': 4.2357393148506617e-07, '70+': 4.321366528503567e-09}","{'male': 0.002616499114083126, 'female': 99.99738931655884}","{'white': 13.284137845039368, 'black': 8.355703949928284, 'latino hispanic': 74.85918998718262, 'asian': 0.014955847291275859, 'indian': 3.172268718481064, 'middle eastern': 0.3137377556413412}",,
133,20-29,female,white,96.0,62.109375
133,"{'0-2': 1.798671007691155e-05, '3-9': 0.010325870243832469, '10-19': 2.9393738135695457, '20-29': 84.77767705917358, '30-39': 12.226715683937073, '40-49': 0.04570342134684324, '50-59': 0.00018914142856374383, '60-69': 2.108633978537e-06, '70+': 5.643718270498255e-08}","{'male': 0.006399684934876859, 'female': 99.99359846115112}","{'white': 99.41266179084778, 'black': 0.0027955729819950648, 'latino hispanic': 0.4742107819765806, 'asian': 0.0011730126971087884, 'indian': 0.005042053453507833, 'middle eastern': 0.10412019910290837}",,
134,20-29,female,white,69.6419413859206,59.621429443359375
134,"{'0-2': 1.118245318565414e-06, '3-9': 0.0004994211394659942, '10-19': 1.6434025019407272, '20-29': 82.25787281990051, '30-39': 15.961752831935883, '40-49': 0.13606472639366984, '50-59': 0.00040481299947714433, '60-69': 3.1216469409400815e-06, '70+': 2.8868832324668858e-08}","{'male': 0.001014208737615263, 'female': 99.99898076057434}","{'white': 93.55050325393677, 'black': 0.010157241194974631, 'latino hispanic': 5.958268418908119, 'asian': 0.01536253112135455, 'indian': 0.05884037236683071, 'middle eastern': 0.40686335414648056}",,
135,20-29,female,white,18.027756377319946,88.2110595703125
135,"{'0-2': 6.213413428213244e-06, '3-9': 0.01146381619037129, '10-19': 9.301745891571045, '20-29': 86.2393856048584, '30-39': 4.405215755105019, '40-49': 0.04205890872981399, '50-59': 0.00012417830248523387, '60-69': 2.5699966599290747e-06, '70+': 6.788820061665035e-08}","{'male': 0.03673767496366054, 'female': 99.96326565742493}","{'white': 58.320748805999756, 'black': 0.012624244845937937, 'latino hispanic': 3.81430983543396, 'asian': 0.08272654376924038, 'indian': 0.4457352217286825, 'middle eastern': 37.32385337352753}",,
136,20-29,female,white,87.28115489611717,63.63487243652344
136,"{'0-2': 1.0398374605813387e-06, '3-9': 0.00047222474677255377, '10-19': 0.9340883232653141, '20-29': 77.07748413085938, '30-39': 21.57054841518402, '40-49': 0.4149635322391987, '50-59': 0.0024199440304073505, '60-69': 1.9813914775568264e-05, '70+': 2.3964663586895085e-07}","{'male': 0.0009397128451382741, 'female': 99.99905824661255}","{'white': 98.32385182380676, 'black': 0.0013043717444816139, 'latino hispanic': 0.23021511733531952, 'asian': 0.0027618216336122714, 'indian': 0.004849411925533786, 'middle eastern': 1.4370059594511986}",,
137,20-29,female,black,53.46026561849464,77.008056640625
137,"{'0-2': 4.969681199895604e-06, '3-9': 0.00769760663388297, '10-19': 11.165065318346024, '20-29': 87.07794547080994, '30-39': 1.7447441816329956, '40-49': 0.004532590173766948, '50-59': 1.2795230475148855e-05, '60-69': 7.52669981896048e-08, '70+': 1.0916809990713094e-09}","{'male': 0.018071829981636256, 'female': 99.9819278717041}","{'white': 0.022991436708252877, 'black': 98.98146986961365, 'latino hispanic': 0.845057051628828, 'asian': 0.0003281362069174065, 'indian': 0.14979882398620248, 'middle eastern': 0.0003545483650668757}",,
