Image_No,age,gender,race,emotion,center_dist,space
87,31,male,white,happy,30.01666203960727,87.54730224609375
87,31,"{'male': 99.99971389770508, 'female': 0.00028464260140026454}","{'asian': 3.677379581401574e-09, 'indian': 1.1050403259105224e-06, 'black': 2.23966001994258e-09, 'white': 99.72096085548401, 'middle eastern': 0.26321473997086287, 'latino hispanic': 0.015825095761101693}","{'angry': 2.120935588614814e-10, 'disgust': 2.8282088648664226e-14, 'fear': 9.569455687932771e-11, 'happy': 99.97615218162537, 'sad': 0.00045958327063999604, 'surprise': 5.454810865154758e-11, 'neutral': 0.023389109992422163}",,
88,36,male,white,happy,40.049968789001575,83.880615234375
88,36,"{'male': 100.0, 'female': 3.7300626587466468e-06}","{'asian': 0.0006546867033699052, 'indian': 0.1202512138486632, 'black': 0.0005569140162132653, 'white': 69.30494125514872, 'middle eastern': 26.901693755489216, 'latino hispanic': 3.671904127115257}","{'angry': 3.3166624203295277e-09, 'disgust': 1.0446629368487476e-18, 'fear': 6.137601101634194e-12, 'happy': 99.9991834163179, 'sad': 1.8868479952631527e-10, 'surprise': 1.9701960682617602e-08, 'neutral': 0.0008170910892193948}",,
89,31,male,white,happy,5.0,97.0703125
89,31,"{'male': 99.99967813491821, 'female': 0.00032290229228237877}","{'asian': 3.439771242476422e-09, 'indian': 1.3638951025225062e-09, 'black': 3.764924116801696e-12, 'white': 99.99788403498435, 'middle eastern': 0.0004000143473743631, 'latino hispanic': 0.0017195175248073615}","{'angry': 1.64890741653234e-16, 'disgust': 2.37824720778813e-35, 'fear': 1.4750708118335963e-21, 'happy': 100.0, 'sad': 3.611116094589343e-18, 'surprise': 8.087481795371332e-08, 'neutral': 4.806368192333821e-07}",,
90,31,male,white,angry,32.01562118716424,85.37979125976562
90,31,"{'male': 99.99666213989258, 'female': 0.0033353124308632687}","{'asian': 0.032486303825862706, 'indian': 0.8107593283057213, 'black': 0.0070885856985114515, 'white': 57.89002180099487, 'middle eastern': 27.557918429374695, 'latino hispanic': 13.701722025871277}","{'angry': 71.33539319038391, 'disgust': 3.5432876188679074e-06, 'fear': 0.01121997702284716, 'happy': 3.2363303005695343, 'sad': 1.4053178951144218, 'surprise': 0.0025935798475984484, 'neutral': 24.009142816066742}",,
91,34,male,white,happy,85.37564055396598,62.298583984375
91,34,"{'male': 99.99996423721313, 'female': 3.24014507668835e-05}","{'asian': 1.0768047686132884e-09, 'indian': 3.964721232268376e-07, 'black': 5.766730752891913e-11, 'white': 99.94342326780696, 'middle eastern': 0.05488072383437895, 'latino hispanic': 0.001700272251972858}","{'angry': 0.00045002452679909766, 'disgust': 1.11285364095281e-17, 'fear': 2.1594674659564106e-08, 'happy': 99.54440593719482, 'sad': 4.693019861612413e-08, 'surprise': 4.870337466655883e-07, 'neutral': 0.45514656230807304}",,
92,27,female,white,happy,13.416407864998739,91.36199951171875
92,27,"{'male': 0.024629529798403382, 'female': 99.97536540031433}","{'asian': 0.0168026273946871, 'indian': 0.3592065340108831, 'black': 0.003765343996264011, 'white': 57.57788329388102, 'middle eastern': 33.82718457851594, 'latino hispanic': 8.215149257761329}","{'angry': 0.0035046607081312686, 'disgust': 9.04960342773542e-09, 'fear': 7.36336573936569e-06, 'happy': 80.42311072349548, 'sad': 0.010644843860063702, 'surprise': 0.0013884797226637602, 'neutral': 19.561350345611572}",,
93,25,male,middle eastern,neutral,47.01063709417263,75.33645629882812
93,25,"{'male': 99.42857623100281, 'female': 0.571427820250392}","{'asian': 0.6773065775632858, 'indian': 8.306562155485153, 'black': 0.3378471825271845, 'white': 14.678618311882019, 'middle eastern': 54.00494933128357, 'latino hispanic': 21.99471890926361}","{'angry': 6.146505841404548, 'disgust': 1.5507088039015855e-15, 'fear': 1.212039438684278e-10, 'happy': 0.07721375901408548, 'sad': 1.809294297867301e-05, 'surprise': 3.4999669694702425e-07, 'neutral': 93.7762614355243}",,
94,36,male,white,happy,87.80091115700338,60.13298034667969
94,36,"{'male': 99.9956488609314, 'female': 0.004356088538770564}","{'asian': 0.007180276460409736, 'indian': 0.015454973230849418, 'black': 0.0006739654160464897, 'white': 90.32009359358625, 'middle eastern': 4.669958913927208, 'latino hispanic': 4.986639843983669}","{'angry': 3.733998516202569e-11, 'disgust': 1.2963354323092957e-16, 'fear': 1.8598777032363678e-09, 'happy': 99.99985694885254, 'sad': 1.5565289335217614e-08, 'surprise': 5.018139237478181e-08, 'neutral': 0.00014787829059059732}",,
95,31,male,white,neutral,121.2023102090055,51.08642578125
95,31,"{'male': 99.99809265136719, 'female': 0.0019097311451332644}","{'asian': 3.4133282866832815e-06, 'indian': 0.00029030741188762477, 'black': 1.0101987690802616e-06, 'white': 98.10008406639099, 'middle eastern': 1.3179020956158638, 'latino hispanic': 0.5817247554659843}","{'angry': 0.08402684470638633, 'disgust': 5.715925129046173e-10, 'fear': 0.0037574416637653485, 'happy': 0.05696963635273278, 'sad': 9.539053589105606, 'surprise': 7.369932575329585e-06, 'neutral': 90.3161883354187}",,
96,31,female,black,happy,36.05551275463989,84.68475341796875
96,31,"{'male': 0.0015982204786268994, 'female': 99.99840259552002}","{'asian': 0.9391195883906378, 'indian': 7.332625856086509, 'black': 83.94195628858134, 'white': 0.28670906396698187, 'middle eastern': 0.2306713680495181, 'latino hispanic': 7.268915203939056}","{'angry': 4.0648277658313775e-12, 'disgust': 1.8588541691634547e-15, 'fear': 1.6614201605192475e-11, 'happy': 99.99775886535645, 'sad': 9.548308810281014e-08, 'surprise': 8.887267810564481e-07, 'neutral': 0.0022417430955101736}",,
97,37,male,white,happy,4.0,97.2747802734375
97,37,"{'male': 99.99752044677734, 'female': 0.0024790475436020643}","{'asian': 0.00011851911949634086, 'indian': 0.00022185383841133444, 'black': 1.8012954683399585e-06, 'white': 99.09824728965759, 'middle eastern': 0.2868174109607935, 'latino hispanic': 0.6145976949483156}","{'angry': 3.821664879193411e-08, 'disgust': 2.3090121212496593e-12, 'fear': 5.565986337187763e-08, 'happy': 99.99930262561456, 'sad': 3.730495301867355e-08, 'surprise': 3.2679969568785724e-07, 'neutral': 0.0006983948840297736}",,
98,41,male,white,happy,65.43699259593156,66.60575866699219
98,41,"{'male': 99.99774694442749, 'female': 0.0022534095478476956}","{'asian': 1.792314670261598e-06, 'indian': 0.00041489086214850207, 'black': 2.618983053321402e-06, 'white': 97.91206705046099, 'middle eastern': 1.8821216378880523, 'latino hispanic': 0.20539244929805095}","{'angry': 1.0771484681981747e-05, 'disgust': 2.3024350438369257e-11, 'fear': 0.0022211064788280055, 'happy': 99.99704360961914, 'sad': 2.8344240149413835e-09, 'surprise': 7.084736131091063e-08, 'neutral': 0.0007251183888001833}",,
99,33,male,white,happy,73.97972695272672,67.75970458984375
99,33,"{'male': 100.0, 'female': 1.376754088511234e-06}","{'asian': 4.1620035360018324e-13, 'indian': 1.8426189393738746e-11, 'black': 7.485204512287263e-16, 'white': 99.99979734420776, 'middle eastern': 0.00019156143480358878, 'latino hispanic': 1.1325327875510993e-05}","{'angry': 1.2911408053817297e-08, 'disgust': 8.624549223604378e-22, 'fear': 1.1166614014665753e-14, 'happy': 99.99998807907104, 'sad': 4.722462452013722e-12, 'surprise': 1.5886611145522755e-11, 'neutral': 1.1913090958159955e-05}",,
100,33,male,white,happy,77.31752712031083,67.30461120605469
100,33,"{'male': 99.99939203262329, 'female': 0.0006076955742173595}","{'asian': 8.031965106920526e-17, 'indian': 3.8486827930295757e-16, 'black': 4.820658562303985e-20, 'white': 100.0, 'middle eastern': 4.948960352635368e-07, 'latino hispanic': 3.0526785543827373e-07}","{'angry': 0.00016658493677823571, 'disgust': 6.671060188631617e-11, 'fear': 3.810718407493141e-07, 'happy': 99.96532201766968, 'sad': 1.7411552732937707e-05, 'surprise': 1.9024348762997079e-07, 'neutral': 0.03449454379733652}",,
101,35,male,white,neutral,106.53168542738821,53.13606262207031
101,35,"{'male': 99.99990463256836, 'female': 0.0001011972813103057}","{'asian': 1.54511020406152e-11, 'indian': 3.001712810604684e-10, 'black': 7.311161496093704e-13, 'white': 99.99803304672241, 'middle eastern': 0.0014136794561636634, 'latino hispanic': 0.0005554886683967197}","{'angry': 0.34752108365422985, 'disgust': 0.026043508939244387, 'fear': 0.043552240507997005, 'happy': 34.303232091857915, 'sad': 11.527486832588126, 'surprise': 0.01028724716360105, 'neutral': 53.74187551390383}",,
102,34,male,white,happy,33.015148038438355,86.96365356445312
102,34,"{'male': 99.98482465744019, 'female': 0.015173482825048268}","{'asian': 4.242623927479692e-06, 'indian': 8.318037954614678e-06, 'black': 5.994486375978144e-08, 'white': 99.94330405851031, 'middle eastern': 0.037808925187933454, 'latino hispanic': 0.018878095977192876}","{'angry': 2.995226566770981e-08, 'disgust': 9.540525695978507e-24, 'fear': 1.185242697899163e-15, 'happy': 100.0, 'sad': 2.097260004552126e-08, 'surprise': 4.861965477644989e-15, 'neutral': 2.262842002664911e-06}",,
103,27,male,white,happy,102.17631819555841,57.61871337890625
103,27,"{'male': 99.99977350234985, 'female': 0.00022778001493861666}","{'asian': 1.9806705200536165e-10, 'indian': 4.190651547979365e-09, 'black': 4.6461294749907764e-12, 'white': 99.99622702576083, 'middle eastern': 0.0028449225159828, 'latino hispanic': 0.0009305674766307403}","{'angry': 0.0264575120419622, 'disgust': 0.00011635592932088514, 'fear': 0.001962096887677068, 'happy': 95.66507391153885, 'sad': 0.0684840464815889, 'surprise': 0.04029777875811264, 'neutral': 4.1975977483275235}",,
104,30,male,white,happy,61.073725938409886,68.38302612304688
104,30,"{'male': 99.9987006187439, 'female': 0.0012988411072001327}","{'asian': 0.000555504175281385, 'indian': 0.017528142780065536, 'black': 0.0001545363829791313, 'white': 94.22390460968018, 'middle eastern': 4.171336442232132, 'latino hispanic': 1.5865195542573929}","{'angry': 1.2919152975803482e-14, 'disgust': 6.314962069425333e-29, 'fear': 1.8301801186654265e-16, 'happy': 100.0, 'sad': 1.3615500085230222e-14, 'surprise': 1.5498981265071876e-08, 'neutral': 2.087098316394531e-06}",,
105,33,male,white,happy,28.017851452243796,88.69361877441406
105,33,"{'male': 100.0, 'female': 4.0734047246360205e-07}","{'asian': 1.5473694442197546e-12, 'indian': 8.604972290271462e-09, 'black': 1.087158317471422e-12, 'white': 99.99028444290161, 'middle eastern': 0.009462844900554046, 'latino hispanic': 0.0002517768962206901}","{'angry': 3.11874107809655e-05, 'disgust': 2.2935730813932273e-12, 'fear': 3.173652086001676e-08, 'happy': 99.95460509983332, 'sad': 1.2819326809224006e-06, 'surprise': 5.609347765333578e-08, 'neutral': 0.04536225148773202}",,
106,35,male,white,happy,15.03329637837291,93.56689453125
106,35,"{'male': 99.99512434005737, 'female': 0.004880400229012594}","{'asian': 0.16830986132845283, 'indian': 0.29716333374381065, 'black': 0.030739573412574828, 'white': 72.5801408290863, 'middle eastern': 13.15373033285141, 'latino hispanic': 13.769914209842682}","{'angry': 2.289581191305956e-07, 'disgust': 2.4817254717550698e-15, 'fear': 1.89242122406591e-11, 'happy': 99.99852180480957, 'sad': 1.394418136513309e-07, 'surprise': 7.136871538193645e-07, 'neutral': 0.0014776601346966345}",,
107,31,male,white,happy,15.297058540778355,91.9189453125
107,31,"{'male': 99.98965263366699, 'female': 0.010351844684919342}","{'asian': 9.134725175710331e-13, 'indian': 1.5219970466232025e-11, 'black': 2.138011909468463e-15, 'white': 99.99973773956299, 'middle eastern': 0.00017678551103017526, 'latino hispanic': 8.743226089791278e-05}","{'angry': 6.321209124185246e-11, 'disgust': 7.113294791831357e-23, 'fear': 1.25504106357733e-13, 'happy': 99.1736649974385, 'sad': 1.2313558893172382e-09, 'surprise': 5.956618664752533e-06, 'neutral': 0.826329787154781}",,
108,29,male,white,fear,74.73285756613352,64.2578125
108,29,"{'male': 71.75900340080261, 'female': 28.240996599197388}","{'asian': 0.577658973634243, 'indian': 1.2177896685898304, 'black': 0.4555408377200365, 'white': 46.669161319732666, 'middle eastern': 45.47569155693054, 'latino hispanic': 5.604159086942673}","{'angry': 1.4202311549027513e-07, 'disgust': 3.1049694476469736e-19, 'fear': 99.99998807907104, 'happy': 1.9009459284458075e-08, 'sad': 1.2377597558010933e-08, 'surprise': 3.269097881286598e-07, 'neutral': 1.7128155604950734e-05}",,
109,29,male,white,happy,81.21576201698781,64.22042846679688
109,29,"{'male': 99.99994039535522, 'female': 5.979576940262632e-05}","{'asian': 2.0735794689340364e-12, 'indian': 1.6690981732149787e-11, 'black': 3.424636135317877e-15, 'white': 99.99935030933322, 'middle eastern': 0.000479513647792743, 'latino hispanic': 0.00017033511190955495}","{'angry': 2.2141869720784713e-15, 'disgust': 3.101254793152153e-23, 'fear': 6.52234032648382e-17, 'happy': 99.99988079071045, 'sad': 5.433738094889895e-10, 'surprise': 3.8120819435133457e-13, 'neutral': 0.00012055511433572974}",,
110,34,male,white,neutral,33.015148038438355,85.50949096679688
110,34,"{'male': 99.99839067459106, 'female': 0.0016136395061039366}","{'asian': 0.013476058666128665, 'indian': 0.14230250380933285, 'black': 0.0037584435631288216, 'white': 71.95180654525757, 'middle eastern': 19.302253425121307, 'latino hispanic': 8.586401492357254}","{'angry': 0.05600464064627886, 'disgust': 1.0492070545708998e-07, 'fear': 0.022218590311240405, 'happy': 0.02322812651982531, 'sad': 0.19929136615246534, 'surprise': 0.010176447540288791, 'neutral': 99.68908429145813}",,
111,34,male,white,neutral,7.0710678118654755,96.88568115234375
111,34,"{'male': 99.99997615814209, 'female': 2.752349814727495e-05}","{'asian': 1.6222905527917034e-06, 'indian': 3.7981158575788487e-06, 'black': 1.6951801828717515e-08, 'white': 99.89822508117854, 'middle eastern': 0.07223798032248255, 'latino hispanic': 0.029523393577901295}","{'angry': 4.19739912310274e-07, 'disgust': 4.058337255132811e-15, 'fear': 5.186609140455054e-06, 'happy': 0.0038668442843277327, 'sad': 0.002236707356664604, 'surprise': 0.00014146769151123103, 'neutral': 99.99374747239038}",,
112,35,male,white,happy,9.433981132056603,53.22227478027344
112,35,"{'male': 99.99173879623413, 'female': 0.008263006748165935}","{'asian': 1.7901272994908455e-06, 'indian': 4.440437887622397e-06, 'black': 5.9215575378441806e-08, 'white': 99.88524915155779, 'middle eastern': 0.06500980041804309, 'latino hispanic': 0.049734365785495546}","{'angry': 2.608459837016852e-08, 'disgust': 1.5038158136442432e-26, 'fear': 6.671993398710925e-13, 'happy': 100.0, 'sad': 6.159558540302923e-12, 'surprise': 5.4498506402156366e-11, 'neutral': 8.673192719577116e-08}",,
113,33,male,white,happy,36.40054944640259,82.26356506347656
113,33,"{'male': 99.99288320541382, 'female': 0.007115063635865226}","{'asian': 4.6708313215446107e-11, 'indian': 5.033140245726264e-11, 'black': 6.991571941688157e-14, 'white': 99.99961853027344, 'middle eastern': 0.00022591204924538033, 'latino hispanic': 0.00015293658179871272}","{'angry': 1.9730124787642814e-13, 'disgust': 5.280168176970093e-31, 'fear': 1.7462732393306555e-20, 'happy': 100.0, 'sad': 4.088457637190322e-15, 'surprise': 1.9208747439880547e-09, 'neutral': 2.2107131680826342e-07}",,
114,32,male,white,happy,6.708203932499369,95.74317932128906
114,32,"{'male': 99.99998807907104, 'female': 1.7196488499848783e-05}","{'asian': 6.36926756669709e-05, 'indian': 0.0016596191926510073, 'black': 1.2077487099304562e-05, 'white': 96.49435877799988, 'middle eastern': 2.510385774075985, 'latino hispanic': 0.9935177862644196}","{'angry': 9.718095030632293e-15, 'disgust': 1.7001563367355352e-27, 'fear': 5.204194545415156e-18, 'happy': 100.0, 'sad': 3.491189807944877e-16, 'surprise': 2.4049399624526124e-10, 'neutral': 3.4184548525217906e-06}",,
115,33,male,white,angry,40.80441152620634,76.01165771484375
115,33,"{'male': 92.4095094203949, 'female': 7.590487599372864}","{'asian': 0.5679509602487087, 'indian': 4.772444814443588, 'black': 0.7133823819458485, 'white': 42.846256494522095, 'middle eastern': 38.772425055503845, 'latino hispanic': 12.327542155981064}","{'angry': 91.16541690620285, 'disgust': 1.2500896175034751e-06, 'fear': 8.82390790128159, 'happy': 0.004473028723754769, 'sad': 0.006082465914569626, 'surprise': 1.8217798148435038e-09, 'neutral': 0.00012791917550504067}",,
116,36,male,white,happy,20.223748416156685,90.386962890625
116,36,"{'male': 99.99876022338867, 'female': 0.0012425945897120982}","{'asian': 6.489494239758642e-05, 'indian': 0.00048126289584615733, 'black': 2.5205849851772655e-06, 'white': 97.64060378074646, 'middle eastern': 1.9829783588647842, 'latino hispanic': 0.3758676815778017}","{'angry': 2.9208976979494553e-07, 'disgust': 1.7119834132330422e-10, 'fear': 1.1116342884314305e-09, 'happy': 99.9647200086546, 'sad': 0.0008060618282125396, 'surprise': 1.4825579148716428e-08, 'neutral': 0.034475049196186616}",,
117,31,male,black,happy,26.248809496813376,86.69776916503906
117,31,"{'male': 99.98998641967773, 'female': 0.010006800584960729}","{'asian': 3.3971661039799983e-07, 'indian': 1.8183730077225846e-06, 'black': 100.0, 'white': 9.27089215943186e-12, 'middle eastern': 7.395517168497581e-12, 'latino hispanic': 1.158007689738838e-07}","{'angry': 0.04831366237911805, 'disgust': 2.522917858458619e-08, 'fear': 0.017139629492942513, 'happy': 96.13242126300462, 'sad': 0.006543131556837279, 'surprise': 0.05824836900261754, 'neutral': 3.73733438475933}",,
118,27,female,white,happy,89.49860334105777,60.3424072265625
118,27,"{'male': 0.0002825314822985092, 'female': 99.99971389770508}","{'asian': 0.022887452996612517, 'indian': 0.13165138282411593, 'black': 0.006089962334146341, 'white': 73.81382428490068, 'middle eastern': 11.444520887405925, 'latino hispanic': 14.58102551585588}","{'angry': 6.1983506164080965e-12, 'disgust': 5.1989582135751325e-23, 'fear': 3.9903968314100385e-14, 'happy': 99.8611569404602, 'sad': 1.0817423345965693e-08, 'surprise': 1.124342285940827e-09, 'neutral': 0.1388421398587525}",,
119,31,male,white,happy,6.0827625302982185,96.49658203125
119,31,"{'male': 99.94878768920898, 'female': 0.05120919086039066}","{'asian': 0.0001699890036801656, 'indian': 0.0015524102325241592, 'black': 2.602896400352091e-05, 'white': 96.36860468200473, 'middle eastern': 2.572507564574931, 'latino hispanic': 1.057143013605059}","{'angry': 2.03039654533832e-08, 'disgust': 2.1772376706192466e-20, 'fear': 5.252233110236704e-12, 'happy': 99.99995231628418, 'sad': 4.809281861639647e-07, 'surprise': 2.3862051030720593e-14, 'neutral': 4.6696140998392366e-05}",,
120,34,male,black,happy,2.0,99.4140625
120,34,"{'male': 99.9998927116394, 'female': 0.00010959829523926601}","{'asian': 0.08533460204489529, 'indian': 4.080497473478317, 'black': 94.57240104675293, 'white': 0.03154713776893914, 'middle eastern': 0.11800300562754273, 'latino hispanic': 1.1122149415314198}","{'angry': 2.773671781142184e-05, 'disgust': 1.051418414138583e-09, 'fear': 0.0001502044824519544, 'happy': 99.92750287055969, 'sad': 1.7783344574695548e-06, 'surprise': 1.4209922483132686e-05, 'neutral': 0.07230402552522719}",,
121,34,male,white,happy,91.19758768739445,62.43896484375
121,34,"{'male': 99.99613761901855, 'female': 0.0038626647437922657}","{'asian': 3.7190126737744744e-11, 'indian': 1.887144607248814e-09, 'black': 1.2824052563408742e-12, 'white': 99.99271631240845, 'middle eastern': 0.005619994772132486, 'latino hispanic': 0.0016630679965601303}","{'angry': 3.9802417208663067e-10, 'disgust': 2.516719579972246e-19, 'fear': 8.929471493029564e-16, 'happy': 99.99971985815286, 'sad': 1.8476583143416386e-06, 'surprise': 9.101951895917304e-14, 'neutral': 0.00028106123265354556}",,
122,22,male,white,happy,116.00431026474837,53.99589538574219
122,22,"{'male': 99.91511106491089, 'female': 0.08488459279760718}","{'asian': 8.153325836701697e-06, 'indian': 5.157352802598325e-05, 'black': 7.682933733654806e-08, 'white': 99.72184896469116, 'middle eastern': 0.18492252565920353, 'latino hispanic': 0.09317218791693449}","{'angry': 1.4310722198004618e-17, 'disgust': 6.55182047595783e-27, 'fear': 3.1894009905190633e-20, 'happy': 99.99779462814331, 'sad': 5.38343986901911e-13, 'surprise': 6.347412287617538e-11, 'neutral': 0.0022093388906796463}",,
123,30,male,white,happy,5.0,96.2890625
123,30,"{'male': 99.99998807907104, 'female': 8.168195364532949e-06}","{'asian': 6.773070660869948e-15, 'indian': 8.063139050754412e-12, 'black': 1.1645584676558458e-15, 'white': 99.99916553497314, 'middle eastern': 0.0007969856596901082, 'latino hispanic': 3.5130028663843405e-05}","{'angry': 2.57640753176247e-06, 'disgust': 1.0813506123516503e-10, 'fear': 5.663022828450437e-09, 'happy': 99.95236396789551, 'sad': 7.24732842627418e-06, 'surprise': 5.501757158036559e-12, 'neutral': 0.0476272456580773}",,
124,39,male,white,happy,2.23606797749979,98.83155822753906
124,39,"{'male': 99.98675584793091, 'female': 0.013244322326499969}","{'asian': 1.1552380756466653e-20, 'indian': 1.8400398970978666e-20, 'black': 3.732275817039557e-25, 'white': 100.0, 'middle eastern': 3.1099092485248336e-10, 'latino hispanic': 1.2807668337347367e-10}","{'angry': 7.499745022387366e-09, 'disgust': 1.1646216457835643e-17, 'fear': 3.9051485728814535e-10, 'happy': 99.99973177908252, 'sad': 9.200340690895292e-11, 'surprise': 1.4882458653215819e-08, 'neutral': 0.00026865590608088813}",,
125,32,female,black,happy,12.041594578792294,93.37196350097656
125,32,"{'male': 0.15687025152146816, 'female': 99.84312653541565}","{'asian': 8.016806630276843, 'indian': 7.314885280742016, 'black': 76.77629270836202, 'white': 0.27558607023673415, 'middle eastern': 0.1642454452594584, 'latino hispanic': 7.452174132803186}","{'angry': 1.1624282265920716e-09, 'disgust': 2.458418003635163e-15, 'fear': 2.3451839428756394e-09, 'happy': 99.99829530715942, 'sad': 1.577421215870345e-06, 'surprise': 1.008133807545164e-05, 'neutral': 0.0016923251678235829}",,
126,29,male,indian,happy,105.57461816175325,56.52122497558594
126,29,"{'male': 99.25455451011658, 'female': 0.745440972968936}","{'asian': 2.346579357981682, 'indian': 42.22167730331421, 'black': 37.65241801738739, 'white': 0.27738481294363737, 'middle eastern': 0.19988578278571367, 'latino hispanic': 17.3020601272583}","{'angry': 1.2239427623738383e-05, 'disgust': 3.411086991780236e-11, 'fear': 7.350193283584546e-05, 'happy': 94.71026627482571, 'sad': 0.0368495377324246, 'surprise': 5.0111393224233565e-05, 'neutral': 5.252754256293431}",,
127,22,male,white,happy,105.11898020814318,54.86297607421875
127,22,"{'male': 99.99046325683594, 'female': 0.00953979033511132}","{'asian': 0.00011736022997865803, 'indian': 0.0005653446351061575, 'black': 3.2633966640105427e-06, 'white': 98.32682013511658, 'middle eastern': 1.0001682676374912, 'latino hispanic': 0.6723337806761265}","{'angry': 6.0143347059728856e-24, 'disgust': 0.0, 'fear': 1.733952286381346e-36, 'happy': 100.0, 'sad': 1.9012934485386343e-24, 'surprise': 8.28430957087803e-23, 'neutral': 7.264451817867723e-08}",,
128,26,male,white,happy,69.72087205421343,49.1729736328125
128,26,"{'male': 99.99324083328247, 'female': 0.006756749644409865}","{'asian': 0.014244003371909461, 'indian': 0.16786571195666264, 'black': 0.002490038935490876, 'white': 86.66393081330841, 'middle eastern': 7.922301913637037, 'latino hispanic': 5.22916310901422}","{'angry': 0.12762543853739636, 'disgust': 1.3433191623082355e-06, 'fear': 0.008927714616062612, 'happy': 99.71684816874884, 'sad': 0.015631716406569164, 'surprise': 0.005207300744103738, 'neutral': 0.12575066313512168}",,
129,32,male,indian,happy,91.00549433962766,64.14337158203125
129,32,"{'male': 99.99983310699463, 'female': 0.00016207426369874156}","{'asian': 4.668664187192917, 'indian': 38.33715319633484, 'black': 13.628801703453064, 'white': 3.423053026199341, 'middle eastern': 6.448446214199066, 'latino hispanic': 33.49388539791107}","{'angry': 1.553108006646653e-05, 'disgust': 1.464356700202102e-13, 'fear': 5.459202423452325e-07, 'happy': 99.94925260543823, 'sad': 0.0001157128281192854, 'surprise': 0.00017435312429370242, 'neutral': 0.05044235731475055}",,
130,28,male,white,happy,43.56604182158393,37.044525146484375
130,28,"{'male': 99.99912977218628, 'female': 0.0008695787073520478}","{'asian': 4.5108351672293456e-07, 'indian': 3.5322798249963116e-06, 'black': 6.288945836018892e-08, 'white': 99.93897677195349, 'middle eastern': 0.03808081802041763, 'latino hispanic': 0.022930906738474907}","{'angry': 8.669954754125797e-08, 'disgust': 1.7075387602942715e-18, 'fear': 2.0090653585214113e-07, 'happy': 99.97543692588806, 'sad': 3.7298082844472447e-06, 'surprise': 3.886464039482007e-07, 'neutral': 0.024561386089771986}",,
131,32,male,white,happy,100.80674580602235,56.177520751953125
131,32,"{'male': 99.99969005584717, 'female': 0.00030880391932441853}","{'asian': 4.816224529407094e-10, 'indian': 3.4239561145479814e-09, 'black': 2.7289319486053505e-12, 'white': 99.99462962118564, 'middle eastern': 0.003579140533986496, 'latino hispanic': 0.0017962103063077289}","{'angry': 1.4504054986673574e-17, 'disgust': 1.569231004993761e-33, 'fear': 4.736586247755471e-21, 'happy': 100.0, 'sad': 3.8974067296386695e-17, 'surprise': 1.7095613119577635e-11, 'neutral': 2.325132100744476e-09}",,
132,31,male,white,happy,40.80441152620634,77.15034484863281
132,31,"{'male': 99.99990463256836, 'female': 8.983486736724444e-05}","{'asian': 0.0020332936401246116, 'indian': 0.08497777162119746, 'black': 0.0006886666596983559, 'white': 79.33209538459778, 'middle eastern': 16.02225750684738, 'latino hispanic': 4.557942599058151}","{'angry': 1.3251883399352732e-14, 'disgust': 2.3321378864876134e-30, 'fear': 3.335621975991423e-19, 'happy': 99.99998807907104, 'sad': 1.9074977244965237e-16, 'surprise': 1.2353686866875546e-11, 'neutral': 1.1737525795751935e-05}",,
133,30,male,white,happy,53.46026561849464,72.04437255859375
133,30,"{'male': 99.99994039535522, 'female': 5.919755494687706e-05}","{'asian': 2.42133244877929e-10, 'indian': 2.8987764966181828e-08, 'black': 7.358293797410723e-12, 'white': 99.9722421169281, 'middle eastern': 0.023011524172034115, 'latino hispanic': 0.004742450619232841}","{'angry': 0.0015390427522337738, 'disgust': 1.6150514361694543e-18, 'fear': 0.00010272095866079462, 'happy': 99.9434888295518, 'sad': 5.581414885047331e-08, 'surprise': 2.3677223717569237e-05, 'neutral': 0.05484962674859187}",,
134,31,male,black,happy,11.180339887498947,94.94819641113281
134,31,"{'male': 99.99985694885254, 'female': 0.0001457937969462364}","{'asian': 1.6463447200047834e-14, 'indian': 3.250122881329892e-11, 'black': 100.0, 'white': 1.0403406943226814e-18, 'middle eastern': 9.261982314279773e-20, 'latino hispanic': 3.6746955711609505e-12}","{'angry': 9.762091521923531e-05, 'disgust': 1.2036942408916203e-13, 'fear': 3.2347396005605434e-11, 'happy': 99.88801478672116, 'sad': 2.9104792845293292e-05, 'surprise': 4.5041169036840577e-07, 'neutral': 0.11186178974728524}",,
135,39,male,white,happy,60.0,75.9765625
135,39,"{'male': 99.99433755874634, 'female': 0.0056608274462632835}","{'asian': 1.4360603817209494e-07, 'indian': 2.8699809195842363e-07, 'black': 7.329244849918481e-10, 'white': 99.95424747467041, 'middle eastern': 0.03392024664208293, 'latino hispanic': 0.01183258427772671}","{'angry': 8.007734918827317e-17, 'disgust': 5.5007728803646754e-33, 'fear': 7.333366937487593e-22, 'happy': 100.0, 'sad': 2.6987616171851007e-15, 'surprise': 1.4303700585083234e-09, 'neutral': 5.166090843999882e-06}",,
136,35,male,white,happy,31.016124838541643,54.279327392578125
136,35,"{'male': 99.9945878982544, 'female': 0.005412823520600796}","{'asian': 9.257846711463458e-08, 'indian': 7.372912058656311e-07, 'black': 2.072930542496021e-09, 'white': 99.92347955703735, 'middle eastern': 0.056201458210125566, 'latino hispanic': 0.020324056094978005}","{'angry': 5.039912210612091e-15, 'disgust': 5.2960869418741194e-30, 'fear': 4.257175172266228e-18, 'happy': 100.0, 'sad': 4.7105116853367345e-14, 'surprise': 5.253214482609393e-13, 'neutral': 1.995637433083175e-06}",,
