Image_No,age,gender,race,emotion,center_dist,space
30,33,"{'male': 64.4532322883606, 'female': 35.54677069187164}","{'asian': 32.675254344940186, 'indian': 11.889878660440445, 'black': 5.133305490016937, 'white': 11.757677048444748, 'middle eastern': 7.0802852511405945, 'latino hispanic': 31.463605165481567}","{'angry': 0.9227294093507177, 'disgust': 0.000975644947120479, 'fear': 0.394054153207192, 'happy': 0.01421286809223104, 'sad': 96.50793054747167, 'surprise': 0.00016039104867685434, 'neutral': 2.1599340608676707}",,
31,32,male,middle eastern,neutral,26.248809496813372,64.87236022949219
31,32,"{'male': 99.99997615814209, 'female': 2.829629863754235e-05}","{'asian': 0.15283462125808, 'indian': 4.105729982256889, 'black': 0.2589434152469039, 'white': 23.57170879840851, 'middle eastern': 52.8247594833374, 'latino hispanic': 19.086027145385742}","{'angry': 5.299565568566322, 'disgust': 0.002331465293536894, 'fear': 1.5855597332119942, 'happy': 2.7358444407582283, 'sad': 13.514521718025208, 'surprise': 0.019763664749916643, 'neutral': 76.84241533279419}",,
32,38,male,latino hispanic,neutral,33.97057550292606,85.94226837158203
32,38,"{'male': 99.89631175994873, 'female': 0.10368736693635583}","{'asian': 7.0928603410720825, 'indian': 7.338105887174606, 'black': 1.9469952210783958, 'white': 25.848662853240967, 'middle eastern': 18.3107390999794, 'latino hispanic': 39.462634921073914}","{'angry': 28.132686018943787, 'disgust': 1.6570817606975652e-06, 'fear': 3.064228594303131, 'happy': 0.17553911311551929, 'sad': 0.6260422058403492, 'surprise': 1.4392105862498283, 'neutral': 66.56229496002197}",,
33,40,male,asian,neutral,25.495097567963924,88.15689086914062
33,40,"{'male': 90.8494770526886, 'female': 9.150523692369461}","{'asian': 91.94855189936735, 'indian': 0.5700917700568712, 'black': 0.7361870312765799, 'white': 3.4509580193808054, 'middle eastern': 0.2909985256867378, 'latino hispanic': 3.0032051872366443}","{'angry': 2.863688734105772e-16, 'disgust': 3.134671930362489e-35, 'fear': 1.9076315686106682, 'happy': 4.342986040239971e-10, 'sad': 8.65447697637493e-13, 'surprise': 2.590177394449711, 'neutral': 95.50219178199768}",,
34,51,male,white,sad,35.77708763999664,87.5244140625
34,51,"{'male': 99.99995231628418, 'female': 4.789696390616882e-05}","{'asian': 0.6156179955224989, 'indian': 2.987970031080844, 'black': 0.19755783737050517, 'white': 51.02173394094312, 'middle eastern': 25.81413244093254, 'latino hispanic': 19.36299469250409}","{'angry': 26.60807967185974, 'disgust': 0.0033450171031290665, 'fear': 0.6586858537048101, 'happy': 0.0007291240763152018, 'sad': 49.20881986618042, 'surprise': 1.4539502046773123e-06, 'neutral': 23.520338535308838}",,
35,36,male,white,neutral,121.5976973466192,51.31807327270508
35,36,"{'male': 71.11892700195312, 'female': 28.881072998046875}","{'asian': 12.509457767009735, 'indian': 5.651281774044037, 'black': 2.9261143878102303, 'white': 38.074907660484314, 'middle eastern': 26.14821195602417, 'latino hispanic': 14.690026640892029}","{'angry': 0.32802263740450144, 'disgust': 8.889057880878681e-05, 'fear': 0.8671682327985764, 'happy': 0.0009917714123730548, 'sad': 42.366695404052734, 'surprise': 1.110392204850541e-05, 'neutral': 56.43702745437622}",,
