Image_No,age,gender,race,center_dist,space
194,20-29,female,latino hispanic,123.16655390161729,47.33428955078125
194,"{'0-2': 2.083929828700093e-06, '3-9': 0.03300464304629713, '10-19': 19.83608603477478, '20-29': 78.31842303276062, '30-39': 1.8035713583230972, '40-49': 0.008910353062674403, '50-59': 1.2291803841435467e-05, '60-69': 2.714201974285402e-07, '70+': 7.40940642174337e-09}","{'male': 0.007399042078759521, 'female': 99.99260306358337}","{'white': 33.8231086730957, 'black': 0.055699481163173914, 'latino hispanic': 54.96790409088135, 'asian': 2.7569977566599846, 'indian': 0.4196629859507084, 'middle eastern': 7.976628839969635}",,
195,30-39,male,white,127.39309243440165,47.930145263671875
195,"{'0-2': 0.00023444824819307541, '3-9': 0.0011155785614391789, '10-19': 0.2354844706133008, '20-29': 28.729215264320374, '30-39': 50.16568899154663, '40-49': 17.3981711268425, '50-59': 3.3722244203090668, '60-69': 0.09268448920920491, '70+': 0.005173537647351623}","{'male': 99.48437213897705, 'female': 0.5156254395842552}","{'white': 99.99013543128967, 'black': 1.5309085199533e-05, 'latino hispanic': 0.0009243818567483686, 'asian': 1.1084279805118058e-05, 'indian': 0.0001698902565294702, 'middle eastern': 0.008747639367356896}",,
196,30-39,male,white,156.1601741802307,36.293792724609375
196,"{'0-2': 5.8354249432568395e-06, '3-9': 7.237864565468044e-05, '10-19': 0.012800013064406812, '20-29': 3.128986433148384, '30-39': 66.03983640670776, '40-49': 30.485799908638, '50-59': 0.3310170257464051, '60-69': 0.001466349476686446, '70+': 1.5041241852031817e-05}","{'male': 99.9993085861206, 'female': 0.0006865710020065308}","{'white': 97.5153386592865, 'black': 9.784677104107686e-05, 'latino hispanic': 0.28584154788404703, 'asian': 0.001573399276821874, 'indian': 0.006879169086460024, 'middle eastern': 2.1902743726968765}",,
197,20-29,female,black,68.54195795277518,36.9140625
197,"{'0-2': 4.8727389412306366e-05, '3-9': 0.0058574565628077835, '10-19': 2.0880240947008133, '20-29': 80.52618503570557, '30-39': 16.847126185894012, '40-49': 0.5261731334030628, '50-59': 0.006494749686680734, '60-69': 9.817030104386504e-05, '70+': 1.98020870811888e-06}","{'male': 0.3824260085821152, 'female': 99.61757063865662}","{'white': 0.8114160969853401, 'black': 88.12828660011292, 'latino hispanic': 9.758590906858444, 'asian': 0.006992501585045829, 'indian': 1.1714805848896503, 'middle eastern': 0.12323366245254874}",,
198,20-29,female,latino hispanic,150.02999700059988,36.7431640625
198,"{'0-2': 7.661696344030133e-06, '3-9': 0.018657126929610968, '10-19': 10.304504632949829, '20-29': 87.64632940292358, '30-39': 2.0225729793310165, '40-49': 0.007922537042759359, '50-59': 9.59825996460495e-06, '60-69': 2.477547944579328e-07, '70+': 5.2933855215764325e-09}","{'male': 0.06038754363544285, 'female': 99.93960857391357}","{'white': 39.211177825927734, 'black': 0.01280386932194233, 'latino hispanic': 45.9168404340744, 'asian': 0.708785280585289, 'indian': 0.8541107177734375, 'middle eastern': 13.296283781528473}",,
199,30-39,male,white,76.79192665899195,44.680023193359375
199,"{'0-2': 2.5933996994353947e-05, '3-9': 0.0003175465508320485, '10-19': 0.08461398538202047, '20-29': 21.204236149787903, '30-39': 67.03225374221802, '40-49': 11.264099180698395, '50-59': 0.41185813024640083, '60-69': 0.0025326968170702457, '70+': 5.528667088583461e-05}","{'male': 99.9636709690094, 'female': 0.036328655551187694}","{'white': 99.94214177131653, 'black': 0.00021786877368867863, 'latino hispanic': 0.030792318284511566, 'asian': 0.006340467371046543, 'indian': 0.0011209411240997724, 'middle eastern': 0.019385582709219307}",,
200,20-29,female,white,122.64175471673585,47.870635986328125
200,"{'0-2': 1.2421550898977785e-06, '3-9': 0.0002718859605010948, '10-19': 1.0610192082822323, '20-29': 82.0870041847229, '30-39': 16.514384746551514, '40-49': 0.33571284729987383, '50-59': 0.001582465301908087, '60-69': 1.5647562179310626e-05, '70+': 2.720270453338003e-07}","{'male': 0.935609545558691, 'female': 99.06439185142517}","{'white': 65.79676270484924, 'black': 0.5238594487309456, 'latino hispanic': 26.566749811172485, 'asian': 0.03338729147799313, 'indian': 1.2229722924530506, 'middle eastern': 5.856272205710411}",,
201,30-39,female,white,129.87686476043376,45.685577392578125
201,"{'0-2': 4.6688521138094075e-05, '3-9': 0.0016413043340435252, '10-19': 0.1648501493036747, '20-29': 37.675827741622925, '30-39': 48.525696992874146, '40-49': 13.463346660137177, '50-59': 0.1666905591264367, '60-69': 0.0018884145902120508, '70+': 1.8047381900032633e-05}","{'male': 0.0020811985450563952, 'female': 99.99791383743286}","{'white': 99.97937679290771, 'black': 2.6093275096172874e-06, 'latino hispanic': 0.009023509483085945, 'asian': 0.0006260755981202237, 'indian': 7.16129875399929e-05, 'middle eastern': 0.010904951341217384}",,
202,30-39,male,white,131.38112497615478,44.73838806152344
202,"{'0-2': 0.00038632001633231994, '3-9': 0.007007264503045008, '10-19': 0.11676024878397584, '20-29': 33.26418697834015, '30-39': 63.98048996925354, '40-49': 2.625207044184208, '50-59': 0.005914812936680391, '60-69': 4.1064961919801135e-05, '70+': 8.635413273339054e-07}","{'male': 99.91136193275452, 'female': 0.0886421068571508}","{'white': 62.16418743133545, 'black': 0.004537569475360215, 'latino hispanic': 3.1796693801879883, 'asian': 0.002401722849754151, 'indian': 0.6279747933149338, 'middle eastern': 34.02123153209686}",,
203,20-29,female,white,124.72369462135093,45.758056640625
203,"{'0-2': 2.0510958620434394e-05, '3-9': 0.01718143466860056, '10-19': 4.607323557138443, '20-29': 90.81370234489441, '30-39': 4.4952623546123505, '40-49': 0.06627843249589205, '50-59': 0.00023072004751156783, '60-69': 3.873434550882848e-06, '70+': 1.0275063022646691e-07}","{'male': 0.005558309203479439, 'female': 99.99443888664246}","{'white': 99.71309304237366, 'black': 1.3302268087045377e-05, 'latino hispanic': 0.050490995636209846, 'asian': 0.0013812411452818196, 'indian': 0.002136448529199697, 'middle eastern': 0.23288694210350513}",,
204,40-49,male,white,137.46272221951668,42.31109619140625
204,"{'0-2': 3.479123336092016e-05, '3-9': 1.623042322762558e-05, '10-19': 0.0013489981029124465, '20-29': 0.1611163024790585, '30-39': 7.854641228914261, '40-49': 68.14263463020325, '50-59': 23.34701269865036, '60-69': 0.4906626883894205, '70+': 0.002537368345656432}","{'male': 99.99840259552002, 'female': 0.0016000658433767967}","{'white': 62.46873736381531, 'black': 0.009118602611124516, 'latino hispanic': 2.9084384441375732, 'asian': 0.00307572481688112, 'indian': 0.02257140149595216, 'middle eastern': 34.588053822517395}",,
205,20-29,female,latino hispanic,58.69412236331676,37.13836669921875
205,"{'0-2': 6.37599782749021e-05, '3-9': 0.02257296728203073, '10-19': 2.9750438407063484, '20-29': 62.56827712059021, '30-39': 32.514867186546326, '40-49': 1.8917659297585487, '50-59': 0.02690961118787527, '60-69': 0.00048759716264612507, '70+': 7.235995269638806e-06}","{'male': 0.12241112999618053, 'female': 99.87758994102478}","{'white': 26.827171444892883, 'black': 0.5562217440456152, 'latino hispanic': 45.93271017074585, 'asian': 0.022586337581742555, 'indian': 1.8479123711585999, 'middle eastern': 24.813395738601685}",,
206,20-29,male,black,109.29318368498558,55.47904968261719
206,"{'0-2': 0.03250182780902833, '3-9': 3.1334232538938522, '10-19': 38.96088898181915, '20-29': 39.57129716873169, '30-39': 16.154268383979797, '40-49': 2.0899463444948196, '50-59': 0.05617939168587327, '60-69': 0.001442518532712711, '70+': 4.506656239300355e-05}","{'male': 99.16973114013672, 'female': 0.8302637375891209}","{'white': 0.18539397278800607, 'black': 54.91836071014404, 'latino hispanic': 17.03166365623474, 'asian': 0.22136822808533907, 'indian': 27.531078457832336, 'middle eastern': 0.1121341367252171}",,
207,20-29,female,white,141.59802258506295,41.9219970703125
207,"{'0-2': 3.4808397941787916e-06, '3-9': 0.0016059799236245453, '10-19': 1.0031812824308872, '20-29': 78.6474883556366, '30-39': 20.03653645515442, '40-49': 0.3100937698036432, '50-59': 0.0010780476259242278, '60-69': 9.942123568862371e-06, '70+': 1.327372989301523e-07}","{'male': 0.004726165207102895, 'female': 99.99527931213379}","{'white': 99.73368644714355, 'black': 5.933463853580179e-05, 'latino hispanic': 0.08390830480493605, 'asian': 0.006974327698117122, 'indian': 0.0014350982382893562, 'middle eastern': 0.17392935696989298}",,
208,20-29,female,white,109.29318368498558,55.591583251953125
208,"{'0-2': 6.584129152997775e-06, '3-9': 0.016489133122377098, '10-19': 14.314189553260803, '20-29': 81.45827054977417, '30-39': 4.16250042617321, '40-49': 0.048393840552307665, '50-59': 0.0001445909106223553, '60-69': 2.3714530783536247e-06, '70+': 7.029010706816052e-08}","{'male': 0.022959754278417677, 'female': 99.97704029083252}","{'white': 86.80762648582458, 'black': 0.016826482897158712, 'latino hispanic': 9.897345304489136, 'asian': 0.1512414077296853, 'indian': 0.27449033223092556, 'middle eastern': 2.852458506822586}",,
209,20-29,female,white,130.5526713629407,46.34246826171875
209,"{'0-2': 2.304870294622674e-07, '3-9': 0.001163085107691586, '10-19': 4.204270616173744, '20-29': 92.79878735542297, '30-39': 2.9824314638972282, '40-49': 0.013324142491910607, '50-59': 1.7388860840128473e-05, '60-69': 1.749846489929041e-07, '70+': 1.7747331382267362e-09}","{'male': 0.0009069752195500769, 'female': 99.99909400939941}","{'white': 85.62837243080139, 'black': 0.002332698932150379, 'latino hispanic': 9.865111112594604, 'asian': 0.018489992362447083, 'indian': 0.7792249321937561, 'middle eastern': 3.7064678966999054}",,
210,20-29,female,white,106.92053123698928,54.46624755859375
210,"{'0-2': 4.94022209807099e-06, '3-9': 0.03671019512694329, '10-19': 22.475719451904297, '20-29': 73.59763979911804, '30-39': 3.851110488176346, '40-49': 0.038724124897271395, '50-59': 8.383338467865542e-05, '60-69': 1.7050854950184657e-06, '70+': 6.843419164681563e-08}","{'male': 0.006938438309589401, 'female': 99.99306201934814}","{'white': 93.56248378753662, 'black': 0.002391173256910406, 'latino hispanic': 1.8035493791103363, 'asian': 0.005284573853714392, 'indian': 0.013908608525525779, 'middle eastern': 4.612388461828232}",,
211,30-39,male,white,127.01181047445941,47.39227294921875
211,"{'0-2': 8.01543649231462e-06, '3-9': 5.002872853765439e-05, '10-19': 0.025147286942228675, '20-29': 6.213631108403206, '30-39': 61.39159798622131, '40-49': 31.862252950668335, '50-59': 0.5055837333202362, '60-69': 0.0017073160051950254, '70+': 1.7925951567576703e-05}","{'male': 99.9746322631836, 'female': 0.02536793181207031}","{'white': 99.73595142364502, 'black': 2.4179075808206107e-05, 'latino hispanic': 0.07763351895846426, 'asian': 0.0004671454007620923, 'indian': 0.0009603972102922853, 'middle eastern': 0.1849600113928318}",,
212,30-39,male,white,90.27181176868005,61.62223815917969
212,"{'0-2': 2.747910343714466e-06, '3-9': 1.7127089790847094e-05, '10-19': 0.015239306958392262, '20-29': 16.70541614294052, '30-39': 74.57776665687561, '40-49': 8.65572988986969, '50-59': 0.04569121520034969, '60-69': 0.0001292921638196276, '70+': 8.72173355759287e-07}","{'male': 99.99995827674866, 'female': 4.3338437194506696e-05}","{'white': 54.20587658882141, 'black': 0.012525101192295551, 'latino hispanic': 8.81417840719223, 'asian': 0.0012345055438345298, 'indian': 2.387389913201332, 'middle eastern': 34.57879424095154}",,
213,20-29,female,white,175.86642658563346,26.66015625
213,"{'0-2': 7.809738633568486e-06, '3-9': 0.009643378871260211, '10-19': 3.5005394369363785, '20-29': 83.0782949924469, '30-39': 13.23467493057251, '40-49': 0.17612007213756442, '50-59': 0.0007136503882065881, '60-69': 1.1005432298816231e-05, '70+': 1.5911351125552642e-07}","{'male': 0.010322198795620352, 'female': 99.98968243598938}","{'white': 70.99628448486328, 'black': 0.011453843035269529, 'latino hispanic': 17.377012968063354, 'asian': 0.06268149008974433, 'indian': 0.11416133493185043, 'middle eastern': 11.438407748937607}",,
214,20-29,female,white,156.89486925964152,34.42726135253906
214,"{'0-2': 3.649847002407114e-06, '3-9': 0.004019648622488603, '10-19': 1.987316645681858, '20-29': 83.33069682121277, '30-39': 14.496847987174988, '40-49': 0.17962277634069324, '50-59': 0.001477333626098698, '60-69': 1.6793316603980202e-05, '70+': 2.732469139843374e-07}","{'male': 0.001711179174890276, 'female': 99.99828934669495}","{'white': 95.04913091659546, 'black': 0.016480415069963783, 'latino hispanic': 3.7959571927785873, 'asian': 0.01370410609524697, 'indian': 0.039095518877729774, 'middle eastern': 1.085627544671297}",,
215,20-29,female,white,116.41735265844179,43.19000244140625
215,"{'0-2': 0.008928329771151766, '3-9': 0.7617989555001259, '10-19': 12.979280948638916, '20-29': 75.38022994995117, '30-39': 10.448955744504929, '40-49': 0.4142864141613245, '50-59': 0.005859785596840084, '60-69': 0.000616913757767179, '70+': 4.3650379666360095e-05}","{'male': 47.706323862075806, 'female': 52.29367017745972}","{'white': 36.78955435752869, 'black': 0.029549997998401523, 'latino hispanic': 24.823486804962158, 'asian': 12.826593220233917, 'indian': 3.2684389501810074, 'middle eastern': 22.262372076511383}",,
216,20-29,female,latino hispanic,128.65846260545786,46.80824279785156
216,"{'0-2': 2.205877258631972e-06, '3-9': 0.01822974591050297, '10-19': 19.130222499370575, '20-29': 79.55406904220581, '30-39': 1.2931885197758675, '40-49': 0.004279323184164241, '50-59': 6.910194372267142e-06, '60-69': 1.6156738169570417e-07, '70+': 2.9365003484382868e-09}","{'male': 0.006075912824599072, 'female': 99.99392628669739}","{'white': 21.54547870159149, 'black': 0.22459658794105053, 'latino hispanic': 61.1464262008667, 'asian': 0.9233488701283932, 'indian': 9.359462559223175, 'middle eastern': 6.8006932735443115}",,
217,20-29,female,white,54.42425929675111,34.716796875
217,"{'0-2': 7.039168536948637e-06, '3-9': 0.02156626869691536, '10-19': 17.80432015657425, '20-29': 79.26267385482788, '30-39': 2.8951777145266533, '40-49': 0.016208537272177637, '50-59': 4.415011005676206e-05, '60-69': 8.851955612954043e-07, '70+': 5.0548326635535545e-08}","{'male': 0.22380976006388664, 'female': 99.77619051933289}","{'white': 98.07376861572266, 'black': 0.014094998186919838, 'latino hispanic': 1.3763153925538063, 'asian': 0.013738013512920588, 'indian': 0.019977940246462822, 'middle eastern': 0.5021099932491779}",,
218,30-39,male,white,44.59820624195551,22.00469970703125
218,"{'0-2': 0.0018777183868223801, '3-9': 0.008756121678743511, '10-19': 1.578621193766594, '20-29': 30.383729934692383, '30-39': 41.367265582084656, '40-49': 20.956778526306152, '50-59': 5.189259350299835, '60-69': 0.4822045564651489, '70+': 0.03150357224512845}","{'male': 99.71595406532288, 'female': 0.2840470755472779}","{'white': 85.49723625183105, 'black': 0.0007662614734726958, 'latino hispanic': 0.22120801731944084, 'asian': 0.0017505781215731986, 'indian': 0.025706636370159686, 'middle eastern': 14.25333172082901}",,
219,10-19,female,white,112.00892821556683,17.403030395507812
219,"{'0-2': 0.015401773271150887, '3-9': 24.628137052059174, '10-19': 51.743221282958984, '20-29': 22.016189992427826, '30-39': 1.5424869023263454, '40-49': 0.053623103303834796, '50-59': 0.000898602775123436, '60-69': 3.518420612635964e-05, '70+': 4.8790347761951125e-06}","{'male': 5.547582730650902, 'female': 94.45241093635559}","{'white': 98.97165298461914, 'black': 0.0013295228200149722, 'latino hispanic': 0.4625057801604271, 'asian': 0.010458409087732434, 'indian': 0.006796822708565742, 'middle eastern': 0.5472552496939898}",,
220,20-29,male,white,145.38225476308997,39.379119873046875
220,"{'0-2': 5.533932778689632e-06, '3-9': 0.0007650039151485544, '10-19': 0.48791496083140373, '20-29': 81.34193420410156, '30-39': 17.98432767391205, '40-49': 0.18481025472283363, '50-59': 0.0002490224915163708, '60-69': 1.2869374899082686e-06, '70+': 2.6053983970264483e-08}","{'male': 99.99616742134094, 'female': 0.003827432738034986}","{'white': 97.04291820526123, 'black': 0.0005110035544930724, 'latino hispanic': 1.447596400976181, 'asian': 0.000838677806314081, 'indian': 0.026097084628418088, 'middle eastern': 1.4820370823144913}",,
221,20-29,female,white,155.3319027115808,35.38818359375
221,"{'0-2': 4.666607011927226e-06, '3-9': 0.0047503504902124405, '10-19': 2.6229016482830048, '20-29': 72.64506816864014, '30-39': 24.162045121192932, '40-49': 0.5634752102196217, '50-59': 0.0017350550479022786, '60-69': 2.289954892376045e-05, '70+': 4.12725187359797e-07}","{'male': 0.038155270158313215, 'female': 99.96184706687927}","{'white': 88.51470947265625, 'black': 0.01243027945747599, 'latino hispanic': 8.046483993530273, 'asian': 0.04705383616965264, 'indian': 0.019381650781724602, 'middle eastern': 3.3599447458982468}",,
222,20-29,male,white,155.38983235720414,37.526702880859375
222,"{'0-2': 3.934828463059148e-07, '3-9': 2.9021961722719425e-05, '10-19': 0.06232587620615959, '20-29': 76.25262141227722, '30-39': 23.39479625225067, '40-49': 0.2890900708734989, '50-59': 0.0011427854587964248, '60-69': 3.928474257008929e-06, '70+': 7.320258843535044e-08}","{'male': 99.99997615814209, 'female': 2.3085824807367317e-05}","{'white': 99.2276132106781, 'black': 0.004007264578831382, 'latino hispanic': 0.35256403498351574, 'asian': 4.258918693267333e-05, 'indian': 0.004453695873962715, 'middle eastern': 0.4113221541047096}",,
223,20-29,female,white,111.12605455067683,50.87013244628906
223,"{'0-2': 1.9780156179649566e-06, '3-9': 0.0023486743884859607, '10-19': 3.2303262501955032, '20-29': 89.99521732330322, '30-39': 6.726902723312378, '40-49': 0.0450713443569839, '50-59': 0.00012997888916288503, '60-69': 1.9340326673500385e-06, '70+': 3.872621667788678e-08}","{'male': 0.018702175293583423, 'female': 99.98130202293396}","{'white': 68.93864274024963, 'black': 0.5907574202865362, 'latino hispanic': 28.472304344177246, 'asian': 0.040184269892051816, 'indian': 0.4851438570767641, 'middle eastern': 1.4729703776538372}",,
224,20-29,female,white,46.57252408878007,56.964111328125
224,"{'0-2': 9.20883636013059e-06, '3-9': 0.0024352459149667993, '10-19': 1.600518450140953, '20-29': 57.957881689071655, '30-39': 37.714600563049316, '40-49': 2.686896175146103, '50-59': 0.036835833452641964, '60-69': 0.0008095392331597395, '70+': 1.5134591535570507e-05}","{'male': 0.008241541945608333, 'female': 99.99176263809204}","{'white': 91.6081428527832, 'black': 0.0019980592696811073, 'latino hispanic': 5.4342977702617645, 'asian': 0.02430554886814207, 'indian': 0.01976568455575034, 'middle eastern': 2.911484055221081}",,
225,20-29,female,latino hispanic,170.0264685276972,32.42759704589844
225,"{'0-2': 1.743103581475225e-05, '3-9': 0.0038711321394657716, '10-19': 2.155998721718788, '20-29': 79.52056527137756, '30-39': 17.64419972896576, '40-49': 0.6699472200125456, '50-59': 0.0052350595069583505, '60-69': 0.00016372906657124986, '70+': 2.8523363226895526e-06}","{'male': 0.006474288966273889, 'female': 99.99352693557739}","{'white': 22.78853803873062, 'black': 0.2809187863022089, 'latino hispanic': 62.50040531158447, 'asian': 0.31326303724199533, 'indian': 1.851840689778328, 'middle eastern': 12.265035510063171}",,
226,20-29,male,white,114.5294721894762,29.144287109375
226,"{'0-2': 1.79569383362832e-05, '3-9': 0.0015239733329508454, '10-19': 0.636499235406518, '20-29': 55.52682876586914, '30-39': 42.28704273700714, '40-49': 1.5351511538028717, '50-59': 0.012813953799195588, '60-69': 0.00011959122048210702, '70+': 4.546837573116136e-06}","{'male': 99.99793767929077, 'female': 0.0020657673303503543}","{'white': 99.85432028770447, 'black': 0.00010797916729643475, 'latino hispanic': 0.020377238979563117, 'asian': 0.0008604783033661079, 'indian': 0.00023896782295196317, 'middle eastern': 0.12409735936671495}",,
227,20-29,female,black,65.6048778674269,21.2677001953125
227,"{'0-2': 6.10571021297801e-05, '3-9': 0.012169023102615029, '10-19': 1.5759184956550598, '20-29': 61.994850635528564, '30-39': 34.713923931121826, '40-49': 1.6811111941933632, '50-59': 0.021719133656006306, '60-69': 0.00023356592464551795, '70+': 5.1154572133782494e-06}","{'male': 0.01840360782807693, 'female': 99.98159408569336}","{'white': 0.9440419264137745, 'black': 85.93968152999878, 'latino hispanic': 10.673527419567108, 'asian': 0.1922449329867959, 'indian': 1.8826449289917946, 'middle eastern': 0.36786897107958794}",,
228,30-39,male,white,92.0,63.1744384765625
228,"{'0-2': 6.421958005375927e-05, '3-9': 0.0006103732175688492, '10-19': 0.03342220443300903, '20-29': 18.17806363105774, '30-39': 72.16857671737671, '40-49': 9.529228508472443, '50-59': 0.08895394275896251, '60-69': 0.0010571840903139673, '70+': 1.595140446397636e-05}","{'male': 99.96360540390015, 'female': 0.03639443311840296}","{'white': 66.56981110572815, 'black': 0.2892176853492856, 'latino hispanic': 13.140428066253662, 'asian': 0.008446826541330665, 'indian': 3.4133221954107285, 'middle eastern': 16.57877266407013}",,
229,30-39,male,white,169.84993376507393,30.5328369140625
229,"{'0-2': 0.01776079006958753, '3-9': 0.19056431483477354, '10-19': 1.5876470133662224, '20-29': 34.673744440078735, '30-39': 43.49893629550934, '40-49': 16.185390949249268, '50-59': 3.2430291175842285, '60-69': 0.5534114316105843, '70+': 0.04951584851369262}","{'male': 69.54737901687622, 'female': 30.452623963356018}","{'white': 39.332300424575806, 'black': 1.3220652006566525, 'latino hispanic': 27.659910917282104, 'asian': 21.562574803829193, 'indian': 0.6262788083404303, 'middle eastern': 9.496871381998062}",,
230,40-49,male,white,61.40032573203501,64.7705078125
230,"{'0-2': 0.011022587568731979, '3-9': 0.01121113236877136, '10-19': 0.26085954159498215, '20-29': 3.546975553035736, '30-39': 34.93012487888336, '40-49': 52.915698289871216, '50-59': 7.95084685087204, '60-69': 0.3553082700818777, '70+': 0.017944551655091345}","{'male': 99.93530511856079, 'female': 0.06469868239946663}","{'white': 99.96430277824402, 'black': 7.539521362787127e-06, 'latino hispanic': 0.0038547383155673742, 'asian': 4.614248325651715e-05, 'indian': 0.00011140516562591074, 'middle eastern': 0.031686495640315115}",,
231,20-29,female,white,176.50495743746123,28.3203125
231,"{'0-2': 0.00011391924772397033, '3-9': 0.01428725227015093, '10-19': 2.8160564601421356, '20-29': 79.42005395889282, '30-39': 17.27745085954666, '40-49': 0.468289852142334, '50-59': 0.0036498826375463977, '60-69': 9.16512817639159e-05, '70+': 2.3221799594352888e-06}","{'male': 0.20084367133677006, 'female': 99.79915022850037}","{'white': 48.47002029418945, 'black': 1.3591608963906765, 'latino hispanic': 46.327948570251465, 'asian': 0.01941160298883915, 'indian': 0.5409460980445147, 'middle eastern': 3.282506763935089}",,
232,20-29,female,white,170.32909322837367,29.35791015625
232,"{'0-2': 1.5699276900704717e-05, '3-9': 0.21186997182667255, '10-19': 24.78833943605423, '20-29': 73.47811460494995, '30-39': 1.505520287901163, '40-49': 0.016093760496005416, '50-59': 3.919876405689138e-05, '60-69': 1.6135624392177306e-06, '70+': 7.149478231660567e-08}","{'male': 0.056493584997951984, 'female': 99.94350671768188}","{'white': 72.56060242652893, 'black': 0.006331736221909523, 'latino hispanic': 18.12933385372162, 'asian': 0.012374801735859364, 'indian': 1.186485681682825, 'middle eastern': 8.104873448610306}",,
233,30-39,female,white,164.12495239907918,30.816650390625
233,"{'0-2': 8.310834118674393e-05, '3-9': 0.001332279043708695, '10-19': 0.14055130304768682, '20-29': 8.084817975759506, '30-39': 43.257758021354675, '40-49': 42.46254563331604, '50-59': 5.907438695430756, '60-69': 0.14260269235819578, '70+': 0.0028677644877461717}","{'male': 47.0941036939621, 'female': 52.90589928627014}","{'white': 95.40728330612183, 'black': 0.0028001086320728064, 'latino hispanic': 3.8462836295366287, 'asian': 0.00978260359261185, 'indian': 0.04142636025790125, 'middle eastern': 0.692418497055769}",,
234,30-39,male,middle eastern,129.0155029444136,49.318695068359375
234,"{'0-2': 0.00044535322558658663, '3-9': 0.003302987533970736, '10-19': 0.0750561652239412, '20-29': 29.031473398208618, '30-39': 67.03318357467651, '40-49': 3.8349606096744537, '50-59': 0.02128951164195314, '60-69': 0.00028341301003820263, '70+': 5.939081404449098e-06}","{'male': 99.99679327011108, 'female': 0.003206206383765675}","{'white': 21.171467006206512, 'black': 0.06209934363141656, 'latino hispanic': 12.040312588214874, 'asian': 0.010673793440219015, 'indian': 0.48824152909219265, 'middle eastern': 66.22720956802368}",,
235,20-29,female,white,81.98780397107853,41.04766845703125
235,"{'0-2': 3.19676473736763e-05, '3-9': 0.03859139687847346, '10-19': 19.596169888973236, '20-29': 72.52129912376404, '30-39': 7.70484134554863, '40-49': 0.13846926158294082, '50-59': 0.0005718683041777695, '60-69': 1.6265326507891587e-05, '70+': 4.167788780762294e-07}","{'male': 2.130337432026863, 'female': 97.86966443061829}","{'white': 72.05933928489685, 'black': 0.009589090768713504, 'latino hispanic': 19.82976645231247, 'asian': 0.08872774196788669, 'indian': 0.0890108582098037, 'middle eastern': 7.923565059900284}",,
236,20-29,female,latino hispanic,67.67569726275453,46.08421325683594
236,"{'0-2': 9.953010930985329e-05, '3-9': 0.1159260980784893, '10-19': 15.407979488372803, '20-29': 71.98992967605591, '30-39': 12.192101776599884, '40-49': 0.29122172854840755, '50-59': 0.0026752642952487804, '60-69': 6.454719709836354e-05, '70+': 2.2251386511129567e-06}","{'male': 0.08365943212993443, 'female': 99.91633892059326}","{'white': 44.29663121700287, 'black': 1.2727580964565277, 'latino hispanic': 44.46106553077698, 'asian': 0.029741268372163177, 'indian': 0.8358445018529892, 'middle eastern': 9.103965759277344}",,
237,20-29,female,middle eastern,162.16349774224778,27.469253540039062
237,"{'0-2': 1.6559845050778677e-05, '3-9': 0.016076948668342084, '10-19': 4.258452728390694, '20-29': 79.43225502967834, '30-39': 15.714497864246368, '40-49': 0.575072830542922, '50-59': 0.003576350354705937, '60-69': 5.581688355960068e-05, '70+': 8.238224324941257e-07}","{'male': 0.016960145148914307, 'female': 99.98303651809692}","{'white': 11.616338789463043, 'black': 0.017546259914524853, 'latino hispanic': 20.879662036895752, 'asian': 0.028254359494894743, 'indian': 7.3508597910404205, 'middle eastern': 60.107338428497314}",,
238,20-29,female,latino hispanic,77.69813382572325,35.327911376953125
238,"{'0-2': 5.2892892199452035e-05, '3-9': 0.08326650131493807, '10-19': 12.359270453453064, '20-29': 79.94686365127563, '30-39': 7.462867349386215, '40-49': 0.14661976601928473, '50-59': 0.0010381927495473064, '60-69': 2.5861825747597322e-05, '70+': 4.740017267579333e-07}","{'male': 0.008949478797148913, 'female': 99.99104738235474}","{'white': 19.551128149032593, 'black': 0.13655545189976692, 'latino hispanic': 67.60943531990051, 'asian': 0.15126350335776806, 'indian': 4.3959543108940125, 'middle eastern': 8.155656605958939}",,
239,50-59,male,white,163.51758315239374,34.112548828125
239,"{'0-2': 0.004263508526491933, '3-9': 0.00170990897458978, '10-19': 0.01337181165581569, '20-29': 0.13100906508043408, '30-39': 4.445357993245125, '40-49': 33.466097712516785, '50-59': 58.3354115486145, '60-69': 3.5496629774570465, '70+': 0.053118757205083966}","{'male': 99.97785091400146, 'female': 0.022151692246552557}","{'white': 91.00173711776733, 'black': 0.005888077430427074, 'latino hispanic': 0.5760892294347286, 'asian': 0.012021520524285734, 'indian': 0.07654219516552985, 'middle eastern': 8.327730745077133}",,
240,30-39,male,indian,76.4198926981712,67.13905334472656
240,"{'0-2': 0.00022181870917847846, '3-9': 0.0004697490112448577, '10-19': 0.010828864469658583, '20-29': 4.2720407247543335, '30-39': 69.4962203502655, '40-49': 25.75848400592804, '50-59': 0.45904875732958317, '60-69': 0.002661008511495311, '70+': 2.8463091439334676e-05}","{'male': 99.99924302101135, 'female': 0.0007598802767461166}","{'white': 9.182332456111908, 'black': 2.2365741431713104, 'latino hispanic': 16.48619920015335, 'asian': 0.006210487481439486, 'indian': 43.200886249542236, 'middle eastern': 28.88779640197754}",,
241,20-29,female,white,189.73665961010278,22.144317626953125
