Image_No,age,gender,race,emotion,center_dist,space
28,45,"{'male': 97.41753935813904, 'female': 2.5824587792158127}","{'asian': 2.9416365853495293e-05, 'indian': 6.412355828833963e-05, 'black': 1.0281870190813283e-06, 'white': 99.4548082026725, 'middle eastern': 0.08548046389664495, 'latino hispanic': 0.45961540137919193}","{'angry': 20.440948009490967, 'disgust': 0.05185177433304489, 'fear': 17.57635623216629, 'happy': 0.0037555677408818156, 'sad': 48.78585636615753, 'surprise': 0.0070217800384853035, 'neutral': 13.134214282035828}",,
29,32,female,asian,happy,44.384682042344295,49.08444444444445
29,32,"{'male': 25.74767768383026, 'female': 74.25232529640198}","{'asian': 73.49590063095093, 'indian': 4.461013525724411, 'black': 0.8833589963614941, 'white': 1.7146283760666847, 'middle eastern': 0.2611469477415085, 'latino hispanic': 19.18395310640335}","{'angry': 9.904280520722786e-10, 'disgust': 1.6363758275557405e-20, 'fear': 1.2307151554379753e-11, 'happy': 99.68944787979126, 'sad': 7.437545718191885e-09, 'surprise': 0.00011127609695904539, 'neutral': 0.310439127497375}",,
30,30,male,latino hispanic,sad,27.313000567495326,60.57916666666666
30,30,"{'male': 99.98732805252075, 'female': 0.01266975305043161}","{'asian': 4.336397866773351, 'indian': 4.625976264593156, 'black': 0.37318502810567955, 'white': 29.454654986221193, 'middle eastern': 24.90318714418258, 'latino hispanic': 36.30660311062373}","{'angry': 24.497756421833465, 'disgust': 6.010921390167379e-05, 'fear': 1.437462881211891, 'happy': 0.06698601429889926, 'sad': 40.11697588956643, 'surprise': 0.014343044058503918, 'neutral': 33.86641039056654}",,
31,30,female,white,happy,30.675723300355937,55.60000000000001
31,30,"{'male': 0.5984220188111067, 'female': 99.40158128738403}","{'asian': 4.718709919606456, 'indian': 0.7732132459326689, 'black': 0.12210983258666604, 'white': 66.48919385800434, 'middle eastern': 16.03255080788722, 'latino hispanic': 11.864217446539707}","{'angry': 0.09781519766913042, 'disgust': 0.0028593791170281016, 'fear': 9.284855978778362, 'happy': 80.28181077729528, 'sad': 1.5412103372043573, 'surprise': 0.07672940139722237, 'neutral': 8.714719636125542}",,
32,36,female,white,happy,24.020824298928627,51.40167364016737
32,36,"{'male': 0.03124215581919998, 'female': 99.96875524520874}","{'asian': 0.32833265140652657, 'indian': 1.1798369698226452, 'black': 0.10639666579663754, 'white': 67.14614629745483, 'middle eastern': 17.765071988105774, 'latino hispanic': 13.474215567111969}","{'angry': 0.08597434498369694, 'disgust': 0.00030007263376319315, 'fear': 0.43696719221770763, 'happy': 98.80306124687195, 'sad': 0.1941587426699698, 'surprise': 0.23376625031232834, 'neutral': 0.2457780996337533}",,
33,26,male,asian,happy,2.8284271247461903,90.09353741496598
33,26,"{'male': 99.65701103210449, 'female': 0.34299218095839024}","{'asian': 46.19095600789523, 'indian': 9.707428348507186, 'black': 3.9492192238103883, 'white': 10.976800231742873, 'middle eastern': 6.175705786091434, 'latino hispanic': 22.99989449977246}","{'angry': 0.0036596287827705964, 'disgust': 4.919029183980683e-07, 'fear': 0.008705459185875952, 'happy': 80.01968264579773, 'sad': 0.03619813942350447, 'surprise': 10.938718169927597, 'neutral': 8.993037045001984}",,
34,29,female,asian,happy,7.280109889280519,85.76595744680851
34,29,"{'male': 2.459332160651684, 'female': 97.54067063331604}","{'asian': 98.23379516601562, 'indian': 0.48081595450639725, 'black': 0.003703291804413311, 'white': 0.12203563237562776, 'middle eastern': 0.0005524188054550905, 'latino hispanic': 1.15909855812788}","{'angry': 2.3554875240099947e-07, 'disgust': 3.955257871565609e-09, 'fear': 4.880856168034752e-05, 'happy': 99.37159426550933, 'sad': 0.00010704884377345838, 'surprise': 0.00013154342037372845, 'neutral': 0.6281139511628209}",,
35,33,male,latino hispanic,happy,37.36308338453881,33.645833333333336
35,33,"{'male': 99.46510195732117, 'female': 0.534904794767499}","{'asian': 21.288264240233392, 'indian': 12.456953530674753, 'black': 5.886752946763879, 'white': 18.39022715208207, 'middle eastern': 15.185343899089824, 'latino hispanic': 26.79245450586623}","{'angry': 0.1705137314274907, 'disgust': 0.011001170059898868, 'fear': 0.9852224960923195, 'happy': 60.27000546455383, 'sad': 6.280955672264099, 'surprise': 0.0008888765478332061, 'neutral': 32.28141963481903}",,
36,35,female,asian,happy,16.0312195418814,85.75874999999999
36,35,"{'male': 3.946214803818293e-05, 'female': 99.99996423721313}","{'asian': 99.64399933815002, 'indian': 0.13249980984255672, 'black': 0.00013918096328779939, 'white': 0.023073989723343402, 'middle eastern': 5.372612008613942e-05, 'latino hispanic': 0.20023328252136707}","{'angry': 0.0001398548306497105, 'disgust': 1.1647496478417452e-05, 'fear': 0.12315715430304408, 'happy': 98.88305068016052, 'sad': 0.010049674892798066, 'surprise': 0.0009054925612872466, 'neutral': 0.982684176415205}",,
37,36,female,asian,happy,19.849433241279208,52.08904109589041
37,36,"{'male': 0.0216376269236207, 'female': 99.97836947441101}","{'asian': 53.10377478599548, 'indian': 5.894110351800919, 'black': 0.9851551614701748, 'white': 16.24874621629715, 'middle eastern': 5.259379744529724, 'latino hispanic': 18.508830666542053}","{'angry': 0.03131740668322891, 'disgust': 0.0008384441571251955, 'fear': 0.3109604585915804, 'happy': 83.69906544685364, 'sad': 1.109491940587759, 'surprise': 0.0050492082664277405, 'neutral': 14.843279123306274}",,
38,31,male,white,happy,5.385164807134505,84.34142176047818
38,31,"{'male': 92.0953094959259, 'female': 7.904694974422455}","{'asian': 0.10240126866847277, 'indian': 0.046410373761318624, 'black': 0.006134605791885406, 'white': 96.43738865852356, 'middle eastern': 1.5024211257696152, 'latino hispanic': 1.9052429124712944}","{'angry': 6.498974561691284, 'disgust': 2.492668571552059e-08, 'fear': 8.197517693042755, 'happy': 85.28562784194946, 'sad': 1.662333737328936e-06, 'surprise': 0.017667427891865373, 'neutral': 0.00021554976683546556}",,
39,33,male,white,fear,90.27181176868005,41.95157545605307
39,33,"{'male': 94.25031542778015, 'female': 5.749684199690819}","{'asian': 21.05325013399124, 'indian': 3.016860969364643, 'black': 1.8141543492674828, 'white': 45.607250928878784, 'middle eastern': 17.7464559674263, 'latino hispanic': 10.762029886245728}","{'angry': 1.0741354897618294, 'disgust': 7.381786293336745e-08, 'fear': 98.92560243606567, 'happy': 0.0002617818381622783, 'sad': 4.1758929647528475e-09, 'surprise': 4.0190219181097595e-12, 'neutral': 2.5769913546830336e-12}",,
40,62,male,white,fear,19.0,72.28971962616822
40,62,"{'male': 99.41893815994263, 'female': 0.5810661241412163}","{'asian': 4.640262201428413, 'indian': 0.3199509810656309, 'black': 1.283711288124323, 'white': 79.50485944747925, 'middle eastern': 7.323436439037323, 'latino hispanic': 6.927777826786041}","{'angry': 0.1307646045461297, 'disgust': 0.00013262776974443113, 'fear': 57.25210905075073, 'happy': 35.15332639217377, 'sad': 2.7965398505330086, 'surprise': 1.573173701763153, 'neutral': 3.093951940536499}",,
41,39,male,asian,angry,3.1622776601683795,33.58024691358025
41,39,"{'male': 98.6774206161499, 'female': 1.3225757516920567}","{'asian': 48.85125187605575, 'indian': 12.096065379127174, 'black': 3.8951011401173736, 'white': 13.401359104786133, 'middle eastern': 5.413030287496975, 'latino hispanic': 16.34317842884578}","{'angry': 73.84455800056458, 'disgust': 0.0001291886860599334, 'fear': 1.4838390983641148, 'happy': 0.0005198841790843289, 'sad': 23.78474622964859, 'surprise': 3.2043416808846814e-05, 'neutral': 0.8861789479851723}",,
42,39,female,white,happy,2.23606797749979,62.55991926667227
42,39,"{'male': 0.006511771061923355, 'female': 99.99349117279053}","{'asian': 1.5665780894735803e-07, 'indian': 4.2396313126857876e-07, 'black': 1.4935551059802599e-09, 'white': 99.94812607765198, 'middle eastern': 0.021856861712876707, 'latino hispanic': 0.0300148589303717}","{'angry': 1.220726843662279e-15, 'disgust': 1.2855259136126352e-19, 'fear': 7.841858130734625e-11, 'happy': 99.99998807907104, 'sad': 1.383875999905193e-09, 'surprise': 2.6358641831703e-10, 'neutral': 1.07456173736864e-05}",,
43,29,male,white,angry,9.0,76.29145408163265
