Image_No,age,gender,race,center_dist,space
96,20-29,female,black,36.05551275463989,84.68475341796875
96,"{'0-2': 1.7679894881439395e-06, '3-9': 0.004236502354615368, '10-19': 3.702545538544655, '20-29': 92.76131391525269, '30-39': 3.5178322345018387, '40-49': 0.014047703007236123, '50-59': 3.093568068379682e-05, '60-69': 1.4940754189396444e-07, '70+': 1.8351941494243462e-09}","{'male': 0.0030965147743700072, 'female': 99.99690055847168}","{'white': 0.21580446045845747, 'black': 76.84057950973511, 'latino hispanic': 4.723363369703293, 'asian': 0.0021892221411690116, 'indian': 18.185241520404816, 'middle eastern': 0.03281993558630347}",,
97,30-39,male,white,4.0,97.2747802734375
97,"{'0-2': 0.0013364146070671268, '3-9': 0.00992000350379385, '10-19': 0.11953678913414478, '20-29': 3.5887230187654495, '30-39': 51.54232382774353, '40-49': 41.75918996334076, '50-59': 2.9144534841179848, '60-69': 0.061878253472968936, '70+': 0.00263088531937683}","{'male': 99.99481439590454, 'female': 0.0051844468544004485}","{'white': 99.48667287826538, 'black': 0.000594232915318571, 'latino hispanic': 0.01501972001278773, 'asian': 0.0009722264621814247, 'indian': 0.00043268473746138625, 'middle eastern': 0.49630729481577873}",,
98,50-59,male,middle eastern,65.43699259593156,66.60575866699219
98,"{'0-2': 0.0010862741874007042, '3-9': 0.0002940304511866998, '10-19': 0.007033306610537693, '20-29': 0.026052090106531978, '30-39': 0.25450591929256916, '40-49': 5.220891907811165, '50-59': 72.51988649368286, '60-69': 21.55892252922058, '70+': 0.41132248006761074}","{'male': 99.99993443489075, 'female': 6.524878131131118e-05}","{'white': 44.75395381450653, 'black': 0.010573928739177063, 'latino hispanic': 0.7531584706157446, 'asian': 0.0027810028768726625, 'indian': 2.1949762478470802, 'middle eastern': 52.28456258773804}",,
99,30-39,male,white,73.97972695272672,67.75970458984375
99,"{'0-2': 4.0735611150921613e-05, '3-9': 0.0015359157259808853, '10-19': 0.035120933898724616, '20-29': 15.386265516281128, '30-39': 81.34127855300903, '40-49': 3.228767216205597, '50-59': 0.00697162831784226, '60-69': 2.146687450022e-05, '70+': 8.74380035043032e-07}","{'male': 99.99778866767883, 'female': 0.0022106665710452944}","{'white': 99.99808073043823, 'black': 1.7298684440447687e-05, 'latino hispanic': 0.00038918501559237484, 'asian': 0.00017213234286828083, 'indian': 3.8723564443898795e-05, 'middle eastern': 0.0013010308066441212}",,
100,30-39,male,white,77.31752712031083,67.30461120605469
100,"{'0-2': 3.854898693589348e-05, '3-9': 0.0022006601284374483, '10-19': 0.05734111764468253, '20-29': 32.118386030197144, '30-39': 64.93422389030457, '40-49': 2.8806740418076515, '50-59': 0.007114741310942918, '60-69': 2.9341825324991078e-05, '70+': 1.2400643178978044e-06}","{'male': 99.98618960380554, 'female': 0.013812474207952619}","{'white': 99.79549050331116, 'black': 0.00027850528567796573, 'latino hispanic': 0.08477214723825455, 'asian': 0.0005972984581603669, 'indian': 0.04847940872423351, 'middle eastern': 0.0703811936546117}",,
101,30-39,male,white,106.53168542738821,53.13606262207031
101,"{'0-2': 5.003511205359246e-06, '3-9': 8.385783303310745e-05, '10-19': 0.00417677074437961, '20-29': 9.09350961446762, '30-39': 82.39777684211731, '40-49': 8.472823351621628, '50-59': 0.03155246959067881, '60-69': 7.695095973758725e-05, '70+': 9.609625983841852e-07}","{'male': 99.99808073043823, 'female': 0.0019215216525481082}","{'white': 97.78298139572144, 'black': 0.0013154863154341, 'latino hispanic': 1.21759669855237, 'asian': 0.0029544955395977013, 'indian': 0.1599494949914515, 'middle eastern': 0.8352030999958515}",,
102,30-39,male,white,33.015148038438355,86.96365356445312
102,"{'0-2': 8.332312262382402e-06, '3-9': 7.002696520430618e-05, '10-19': 0.013594482152257115, '20-29': 15.701280534267426, '30-39': 79.15947437286377, '40-49': 5.075336247682571, '50-59': 0.05005542770959437, '60-69': 0.00017601469153305516, '70+': 3.2243811176613235e-06}","{'male': 99.99803304672241, 'female': 0.0019671717382152565}","{'white': 98.91502261161804, 'black': 0.0015288100257748738, 'latino hispanic': 0.07152523612603545, 'asian': 0.00027436510663392255, 'indian': 0.08907392038963735, 'middle eastern': 0.9225722402334213}",,
103,20-29,male,white,102.17631819555841,57.61871337890625
103,"{'0-2': 7.90827101582181e-06, '3-9': 0.00041047360355150886, '10-19': 0.052876496920362115, '20-29': 53.19720506668091, '30-39': 46.354249119758606, '40-49': 0.3948760684579611, '50-59': 0.00037085212625243, '60-69': 2.187369041450893e-06, '70+': 5.093643840048401e-08}","{'male': 99.99130964279175, 'female': 0.008694907592143863}","{'white': 98.64267706871033, 'black': 0.00027269556994724553, 'latino hispanic': 0.21820743568241596, 'asian': 0.0009689774742582813, 'indian': 0.004332981916377321, 'middle eastern': 1.1335385963320732}",,
104,30-39,male,white,61.073725938409886,68.38302612304688
104,"{'0-2': 1.9074693113907415e-05, '3-9': 2.5040878881554818e-05, '10-19': 0.004234348307363689, '20-29': 2.941001206636429, '30-39': 57.22665190696716, '40-49': 38.318878412246704, '50-59': 1.4958052895963192, '60-69': 0.013132544700056314, '70+': 0.00025785041088965954}","{'male': 99.9997079372406, 'female': 0.00029675645691895625}","{'white': 98.5960602760315, 'black': 0.0004899206487607444, 'latino hispanic': 0.029848804115317762, 'asian': 0.00016105442455227603, 'indian': 0.004159468880970962, 'middle eastern': 1.3692772947251797}",,
105,30-39,male,white,28.017851452243796,88.69361877441406
105,"{'0-2': 5.807461178619633e-07, '3-9': 1.1236856067853296e-05, '10-19': 0.0021474745153682306, '20-29': 27.31192111968994, '30-39': 72.214674949646, '40-49': 0.4710318986326456, '50-59': 0.00020943798517691903, '60-69': 5.273310677011978e-07, '70+': 8.264919998390852e-09}","{'male': 99.99993443489075, 'female': 7.003166615504597e-05}","{'white': 99.31665062904358, 'black': 0.0001853041226240748, 'latino hispanic': 0.055423390585929155, 'asian': 0.0007217980964924209, 'indian': 0.020392432634253055, 'middle eastern': 0.6066215690225363}",,
106,40-49,male,white,15.03329637837291,93.56689453125
106,"{'0-2': 0.00013517658317141468, '3-9': 0.00016446900872324477, '10-19': 0.009175296872854233, '20-29': 0.3232322633266449, '30-39': 8.397063612937927, '40-49': 55.3605854511261, '50-59': 35.30614972114563, '60-69': 0.6001032423228025, '70+': 0.0033876814995892346}","{'male': 99.99995827674866, 'female': 3.888383446337684e-05}","{'white': 99.1230309009552, 'black': 0.004310342774260789, 'latino hispanic': 0.4396784584969282, 'asian': 0.000428045632361318, 'indian': 0.17897480865940452, 'middle eastern': 0.2535865409299731}",,
107,30-39,male,white,15.297058540778355,91.9189453125
107,"{'0-2': 4.330748382130878e-06, '3-9': 0.000268725261776126, '10-19': 0.04844426875934005, '20-29': 40.189287066459656, '30-39': 58.157312870025635, '40-49': 1.6016455367207527, '50-59': 0.003026266313099768, '60-69': 7.337996521528112e-06, '70+': 2.703031576345438e-07}","{'male': 99.99337196350098, 'female': 0.006624782690778375}","{'white': 99.92530941963196, 'black': 3.710657665578765e-05, 'latino hispanic': 0.032365345396101475, 'asian': 3.375189407961443e-05, 'indian': 0.0016842246623127721, 'middle eastern': 0.040567643009126186}",,
108,30-39,male,black,74.73285756613352,64.2578125
108,"{'0-2': 0.2712226705625653, '3-9': 1.6988130286335945, '10-19': 7.000412791967392, '20-29': 29.984620213508606, '30-39': 32.22796618938446, '40-49': 19.331982731819153, '50-59': 5.629848316311836, '60-69': 2.717195078730583, '70+': 1.1379319243133068}","{'male': 97.58625030517578, 'female': 2.4137526750564575}","{'white': 4.8981208354234695, 'black': 35.86280047893524, 'latino hispanic': 24.78613257408142, 'asian': 4.949326813220978, 'indian': 8.689764142036438, 'middle eastern': 20.8138644695282}",,
109,30-39,male,white,81.21576201698781,64.22042846679688
109,"{'0-2': 0.0003777465053644846, '3-9': 0.002763195152510889, '10-19': 0.08973958319984376, '20-29': 31.28266930580139, '30-39': 64.98923897743225, '40-49': 3.612546995282173, '50-59': 0.0224082192289643, '60-69': 0.00025412641662114765, '70+': 4.856220314763959e-06}","{'male': 99.96814727783203, 'female': 0.03185270179528743}","{'white': 60.69738268852234, 'black': 0.2805627416819334, 'latino hispanic': 24.268369376659393, 'asian': 0.015418393013533205, 'indian': 3.3571653068065643, 'middle eastern': 11.381102353334427}",,
110,30-39,male,white,33.015148038438355,85.50949096679688
110,"{'0-2': 6.140765549389471e-05, '3-9': 0.0023719980163150467, '10-19': 0.1658500754274428, '20-29': 35.93083620071411, '30-39': 61.83892488479614, '40-49': 2.0581362769007683, '50-59': 0.003799477417487651, '60-69': 1.676051226695563e-05, '70+': 3.3271152499736445e-07}","{'male': 99.99716281890869, 'female': 0.0028374759494909085}","{'white': 95.99446654319763, 'black': 0.003152621502522379, 'latino hispanic': 0.7774750236421824, 'asian': 0.0010040234883490484, 'indian': 0.19487309036776423, 'middle eastern': 3.0290236696600914}",,
111,20-29,male,white,7.0710678118654755,96.88568115234375
111,"{'0-2': 7.059450268798173e-06, '3-9': 0.0002062508201561286, '10-19': 0.0936107651796192, '20-29': 61.21092438697815, '30-39': 38.01981806755066, '40-49': 0.6739649921655655, '50-59': 0.0014635968909715302, '60-69': 6.991465539840647e-06, '70+': 1.2832480633662158e-07}","{'male': 99.99997019767761, 'female': 2.9068979756630142e-05}","{'white': 97.3936378955841, 'black': 0.0015626575986971147, 'latino hispanic': 1.5918968245387077, 'asian': 0.0033161173632834107, 'indian': 0.08943055872805417, 'middle eastern': 0.9201532229781151}",,
112,30-39,male,white,9.433981132056603,53.22227478027344
112,"{'0-2': 2.0792421651094628e-05, '3-9': 0.0003087701543336152, '10-19': 0.014621562149841338, '20-29': 19.84698623418808, '30-39': 75.02604722976685, '40-49': 5.067435652017593, '50-59': 0.04431898705661297, '60-69': 0.00025471522349107545, '70+': 8.711375443226643e-06}","{'male': 99.95186924934387, 'female': 0.048132045776583254}","{'white': 98.99035096168518, 'black': 0.004159292438998818, 'latino hispanic': 0.2884267130866647, 'asian': 0.00028643621590163093, 'indian': 0.0765967764891684, 'middle eastern': 0.6401733960956335}",,
113,30-39,male,white,36.40054944640259,82.26356506347656
113,"{'0-2': 1.4785570101594203e-05, '3-9': 0.00017689486639937968, '10-19': 0.022066386009100825, '20-29': 17.52229928970337, '30-39': 78.21869850158691, '40-49': 4.224928095936775, '50-59': 0.011788110714405775, '60-69': 3.192157294051867e-05, '70+': 8.635765880171675e-07}","{'male': 99.99067783355713, 'female': 0.009320181561633945}","{'white': 99.99688863754272, 'black': 1.787207359882359e-06, 'latino hispanic': 0.0007013106369413435, 'asian': 5.865296657248109e-05, 'indian': 9.60893160595333e-06, 'middle eastern': 0.002342598236282356}",,
114,30-39,male,white,6.708203932499369,95.74317932128906
114,"{'0-2': 0.00012235864232934546, '3-9': 0.0009943120858224574, '10-19': 0.02057806123048067, '20-29': 5.926663801074028, '30-39': 80.24347424507141, '40-49': 13.699936866760254, '50-59': 0.10778926080092788, '60-69': 0.0004402729700814234, '70+': 8.596474287969613e-06}","{'male': 99.99816417694092, 'female': 0.0018330329112359323}","{'white': 94.68926787376404, 'black': 0.01026998070301488, 'latino hispanic': 0.6798051297664642, 'asian': 0.0033096664992626756, 'indian': 0.13205555733293295, 'middle eastern': 4.485296458005905}",,
115,20-29,male,middle eastern,40.80441152620634,76.01165771484375
115,"{'0-2': 0.0951208989135921, '3-9': 3.958815336227417, '10-19': 17.824269831180573, '20-29': 42.81551241874695, '30-39': 25.64842700958252, '40-49': 7.9180896282196045, '50-59': 1.1760464869439602, '60-69': 0.4214645829051733, '70+': 0.1422532950527966}","{'male': 65.52307605743408, 'female': 34.476929903030396}","{'white': 18.866412341594696, 'black': 3.322063386440277, 'latino hispanic': 21.627984941005707, 'asian': 6.655678153038025, 'indian': 2.8171205893158913, 'middle eastern': 46.71074450016022}",,
116,40-49,male,white,20.223748416156685,90.386962890625
116,"{'0-2': 0.001442958182451548, '3-9': 0.0038548580050701275, '10-19': 0.05128956981934607, '20-29': 3.332401067018509, '30-39': 33.11173617839813, '40-49': 53.906673192977905, '50-59': 9.414070099592209, '60-69': 0.15844671288505197, '70+': 0.02008656010730192}","{'male': 99.23158288002014, 'female': 0.7684159558266401}","{'white': 99.99598860740662, 'black': 8.217430291779237e-07, 'latino hispanic': 6.821857709837786e-05, 'asian': 6.481743497488424e-06, 'indian': 3.342788374993688e-05, 'middle eastern': 0.0039018144889269024}",,
117,30-39,male,black,26.248809496813376,86.69776916503906
117,"{'0-2': 2.8438469712455117e-05, '3-9': 0.0009175557352136821, '10-19': 0.42649563401937485, '20-29': 36.59941554069519, '30-39': 52.90122628211975, '40-49': 9.771740436553955, '50-59': 0.29507260769605637, '60-69': 0.004913174416287802, '70+': 0.00018945850115414942}","{'male': 99.99969601631165, 'female': 0.0003063147232751362}","{'white': 0.00025372742129547987, 'black': 99.38650727272034, 'latino hispanic': 0.0078154967923183, 'asian': 0.0002634193151607178, 'indian': 0.6042384542524815, 'middle eastern': 0.0009127902558248024}",,
118,20-29,female,white,89.49860334105777,60.3424072265625
118,"{'0-2': 3.021472849695783e-07, '3-9': 0.0015559615349047817, '10-19': 2.597666159272194, '20-29': 92.18687415122986, '30-39': 5.192266404628754, '40-49': 0.021607999224215746, '50-59': 3.1103391506803746e-05, '60-69': 3.3029550206009617e-07, '70+': 5.332226674092944e-09}","{'male': 0.0024608210878795944, 'female': 99.99753832817078}","{'white': 88.32486271858215, 'black': 0.3143412293866277, 'latino hispanic': 9.309983998537064, 'asian': 0.0028728472898365, 'indian': 0.15674816677346826, 'middle eastern': 1.891193725168705}",,
119,30-39,male,white,6.0827625302982185,96.49658203125
119,"{'0-2': 2.2402448962566268e-05, '3-9': 0.00013075268725515343, '10-19': 0.062565878033638, '20-29': 21.583782136440277, '30-39': 59.44699048995972, '40-49': 18.171024322509766, '50-59': 0.7282059639692307, '60-69': 0.007142415415728465, '70+': 0.0001302426767324505}","{'male': 99.9984860420227, 'female': 0.0015091228306118865}","{'white': 95.89366316795349, 'black': 0.02011934557231143, 'latino hispanic': 2.0012062042951584, 'asian': 0.0027175476134289056, 'indian': 0.06644751410931349, 'middle eastern': 2.0158447325229645}",,
120,30-39,male,black,2.0,99.4140625
120,"{'0-2': 2.710282842599554e-05, '3-9': 9.729600378705072e-05, '10-19': 0.06795075023546815, '20-29': 14.098946750164032, '30-39': 56.84042572975159, '40-49': 26.60437524318695, '50-59': 2.333983965218067, '60-69': 0.053548411233350635, '70+': 0.0006391947408701526}","{'male': 99.99991655349731, 'female': 7.482146315851423e-05}","{'white': 0.01925867545651272, 'black': 96.11321091651917, 'latino hispanic': 0.3710238728672266, 'asian': 0.0004470388375921175, 'indian': 3.358922153711319, 'middle eastern': 0.13714347733184695}",,
121,30-39,male,white,91.19758768739445,62.43896484375
121,"{'0-2': 6.153362619443214e-05, '3-9': 0.0008302375135826878, '10-19': 0.06068302900530398, '20-29': 27.94443368911743, '30-39': 64.62031602859497, '40-49': 7.292917370796204, '50-59': 0.08007081924006343, '60-69': 0.0006637372734985547, '70+': 1.4784303914439079e-05}","{'male': 99.9979555606842, 'female': 0.002048020178335719}","{'white': 96.98905944824219, 'black': 0.000880185416463064, 'latino hispanic': 0.2878808183595538, 'asian': 0.000708223387846374, 'indian': 0.03657892229966819, 'middle eastern': 2.684888243675232}",,
122,20-29,male,white,116.00431026474837,53.99589538574219
122,"{'0-2': 1.2217682865411916e-06, '3-9': 0.00014065707318877685, '10-19': 0.6255490239709616, '20-29': 91.12797975540161, '30-39': 8.16110149025917, '40-49': 0.08487722370773554, '50-59': 0.00034845888876589015, '60-69': 4.363486283409657e-06, '70+': 1.255564541224885e-07}","{'male': 99.98738169670105, 'female': 0.012621170026250184}","{'white': 98.17452430725098, 'black': 0.0050619961257325485, 'latino hispanic': 0.9416160173714161, 'asian': 0.0003646488266895176, 'indian': 0.02659454185049981, 'middle eastern': 0.8518320508301258}",,
123,30-39,male,white,5.0,96.2890625
123,"{'0-2': 7.077831654100919e-07, '3-9': 2.206271574323182e-05, '10-19': 0.008836462075123563, '20-29': 32.57233202457428, '30-39': 66.8579638004303, '40-49': 0.5604859907180071, '50-59': 0.00035551870496419724, '60-69': 9.038408244066432e-07, '70+': 1.1133165916943355e-08}","{'male': 99.9999463558197, 'female': 5.586045972449938e-05}","{'white': 97.49676585197449, 'black': 0.001044159580487758, 'latino hispanic': 0.24551881942898035, 'asian': 0.002400820449111052, 'indian': 0.04936120822094381, 'middle eastern': 2.204912342131138}",,
124,50-59,male,white,2.23606797749979,98.83155822753906
124,"{'0-2': 0.0006815176220698049, '3-9': 0.00014105886521065258, '10-19': 0.009245504043065012, '20-29': 0.072192755760625, '30-39': 0.2664766274392605, '40-49': 2.1814916282892227, '50-59': 64.23872709274292, '60-69': 32.510241866111755, '70+': 0.720794266089797}","{'male': 99.999338388443, 'female': 0.0006594412752747303}","{'white': 99.99591112136841, 'black': 2.0282361390400183e-05, 'latino hispanic': 0.0006404658051906154, 'asian': 7.432630013681774e-05, 'indian': 0.00038980588215054013, 'middle eastern': 0.0029710186936426908}",,
125,20-29,female,black,12.041594578792294,93.37196350097656
125,"{'0-2': 4.551424126475467e-06, '3-9': 0.0030418741516768932, '10-19': 3.902604803442955, '20-29': 85.29635071754456, '30-39': 10.687091201543808, '40-49': 0.11050519533455372, '50-59': 0.00039267715692403726, '60-69': 2.9593984152143094e-06, '70+': 6.965482080012464e-08}","{'male': 0.03615217574406415, 'female': 99.96384978294373}","{'white': 0.13699186965823174, 'black': 95.60080170631409, 'latino hispanic': 3.0081989243626595, 'asian': 0.02631929237395525, 'indian': 1.2098055332899094, 'middle eastern': 0.017881847452372313}",,
126,20-29,female,black,105.57461816175325,56.52122497558594
126,"{'0-2': 3.1943805822720606e-06, '3-9': 0.002459621464367956, '10-19': 1.355153787881136, '20-29': 80.07998466491699, '30-39': 18.16164255142212, '40-49': 0.3971623722463846, '50-59': 0.0035770051908912137, '60-69': 2.2078462791341735e-05, '70+': 3.0782711935017915e-07}","{'male': 0.010024644143413752, 'female': 99.98997449874878}","{'white': 0.013269334158394486, 'black': 97.99846410751343, 'latino hispanic': 0.6980877369642258, 'asian': 0.004275857281754725, 'indian': 1.2848254293203354, 'middle eastern': 0.0010758620192063972}",,
127,20-29,male,white,105.11898020814318,54.86297607421875
127,"{'0-2': 1.5470043024379265e-05, '3-9': 0.005160104046808556, '10-19': 1.9001375883817673, '20-29': 91.11897945404053, '30-39': 6.927914172410965, '40-49': 0.04767479840666056, '50-59': 0.00011998822628811467, '60-69': 1.5043156054161955e-06, '70+': 4.33555136236663e-08}","{'male': 99.99960064888, 'female': 0.0004049881226819707}","{'white': 92.72680282592773, 'black': 0.035651380312629044, 'latino hispanic': 5.247911065816879, 'asian': 0.0012651335964619648, 'indian': 0.09979709284380078, 'middle eastern': 1.8885720521211624}",,
128,30-39,male,middle eastern,69.72087205421343,49.1729736328125
128,"{'0-2': 0.00026621773940860294, '3-9': 0.010498589836061, '10-19': 1.8339890986680984, '20-29': 30.754387378692627, '30-39': 53.04981470108032, '40-49': 13.766850531101227, '50-59': 0.567283621057868, '60-69': 0.016588071594014764, '70+': 0.00033227302083105315}","{'male': 99.99127388000488, 'female': 0.008723167411517352}","{'white': 31.496402621269226, 'black': 0.03836000105366111, 'latino hispanic': 12.779758870601654, 'asian': 0.007043167715892196, 'indian': 6.3836149871349335, 'middle eastern': 49.29482340812683}",,
129,20-29,male,indian,91.00549433962766,64.14337158203125
129,"{'0-2': 6.81361484566878e-05, '3-9': 0.010827227379195392, '10-19': 0.7648028898984194, '20-29': 56.13427758216858, '30-39': 42.57758855819702, '40-49': 0.5118092987686396, '50-59': 0.000618606600255589, '60-69': 4.5101149481752145e-06, '70+': 9.534317779724688e-08}","{'male': 99.37765002250671, 'female': 0.6223537493497133}","{'white': 0.44738464057445526, 'black': 21.549320220947266, 'latino hispanic': 9.85720232129097, 'asian': 0.004365614222479053, 'indian': 65.36931991577148, 'middle eastern': 2.7724089100956917}",,
130,30-39,male,middle eastern,43.56604182158393,37.044525146484375
130,"{'0-2': 0.00020289935491746292, '3-9': 0.006576905434485525, '10-19': 0.257798470556736, '20-29': 29.573330283164978, '30-39': 65.22533893585205, '40-49': 4.866853356361389, '50-59': 0.06877625710330904, '60-69': 0.0010710027709137648, '70+': 5.083002179162577e-05}","{'male': 99.99821782112122, 'female': 0.0017828309864853509}","{'white': 36.27823293209076, 'black': 0.3859617980197072, 'latino hispanic': 3.2087765634059906, 'asian': 0.026217332924716175, 'indian': 0.9015016257762909, 'middle eastern': 59.199315309524536}",,
131,30-39,male,white,100.80674580602235,56.177520751953125
131,"{'0-2': 5.3643372410761e-06, '3-9': 0.0003760543904718361, '10-19': 0.04259248962625861, '20-29': 43.45918595790863, '30-39': 55.23953437805176, '40-49': 1.2551385909318924, '50-59': 0.0031607367418473586, '60-69': 1.0119112658912854e-05, '70+': 3.6058052099718907e-07}","{'male': 99.99901056289673, 'female': 0.0009873181625152938}","{'white': 99.98636245727539, 'black': 8.308754786412464e-05, 'latino hispanic': 0.002005160058615729, 'asian': 3.0520178029291856e-05, 'indian': 0.000290977231998113, 'middle eastern': 0.011238586739636958}",,
132,30-39,male,white,40.80441152620634,77.15034484863281
132,"{'0-2': 7.335541454267513e-05, '3-9': 0.000715216492608306, '10-19': 0.016887456877157092, '20-29': 7.094267010688782, '30-39': 74.57956671714783, '40-49': 18.168732523918152, '50-59': 0.13893030118197203, '60-69': 0.0008112947398331016, '70+': 1.3095029771648115e-05}","{'male': 99.98324513435364, 'female': 0.016751284420024604}","{'white': 68.49135160446167, 'black': 0.06048554787412286, 'latino hispanic': 3.892236202955246, 'asian': 0.004200717739877291, 'indian': 1.6121335327625275, 'middle eastern': 25.93959867954254}",,
133,30-39,male,white,53.46026561849464,72.04437255859375
133,"{'0-2': 4.832104050223052e-07, '3-9': 1.1425173340740002e-05, '10-19': 0.004551553138298914, '20-29': 24.970147013664246, '30-39': 73.67255091667175, '40-49': 1.3511390425264835, '50-59': 0.001596693073224742, '60-69': 6.043948275191724e-06, '70+': 8.35277846888971e-08}","{'male': 99.99990463256836, 'female': 9.163758818431234e-05}","{'white': 81.67185187339783, 'black': 0.27814656496047974, 'latino hispanic': 7.477846741676331, 'asian': 0.004961103331879713, 'indian': 4.693567380309105, 'middle eastern': 5.873623490333557}",,
134,30-39,male,black,11.180339887498947,94.94819641113281
134,"{'0-2': 4.2512244391446075e-06, '3-9': 0.000565504433325259, '10-19': 0.1482789753936231, '20-29': 42.89740025997162, '30-39': 56.07297420501709, '40-49': 0.8798823691904545, '50-59': 0.0008886592695489526, '60-69': 2.9586990635266375e-06, '70+': 4.644217788118965e-08}","{'male': 99.9995231628418, 'female': 0.000476333389087813}","{'white': 0.0025046992959687486, 'black': 84.42875742912292, 'latino hispanic': 0.09793437784537673, 'asian': 0.00010811393167386996, 'indian': 15.459641814231873, 'middle eastern': 0.01105841511161998}",,
135,30-39,male,white,60.0,75.9765625
135,"{'0-2': 4.319147137721302e-05, '3-9': 0.00029171694677643245, '10-19': 0.08673366392031312, '20-29': 13.737854361534119, '30-39': 66.60183072090149, '40-49': 19.1690593957901, '50-59': 0.40091974660754204, '60-69': 0.0032161831768462434, '70+': 5.23931305451697e-05}","{'male': 99.99092817306519, 'female': 0.009068457438843325}","{'white': 99.9839723110199, 'black': 6.929170126568351e-06, 'latino hispanic': 0.004523588722804561, 'asian': 0.0002841164587152889, 'indian': 5.5125468634287245e-05, 'middle eastern': 0.011160345457028598}",,
136,30-39,male,indian,31.016124838541643,54.279327392578125
136,"{'0-2': 0.00018968584072354133, '3-9': 0.006267378194024786, '10-19': 0.09432812803424895, '20-29': 23.461247980594635, '30-39': 69.62356567382812, '40-49': 6.791798025369644, '50-59': 0.022472474665846676, '60-69': 0.0001228126279784192, '70+': 2.533109366709141e-06}","{'male': 99.94559288024902, 'female': 0.054407690186053514}","{'white': 26.35139524936676, 'black': 0.017315072182100266, 'latino hispanic': 19.447655975818634, 'asian': 0.021334718621801585, 'indian': 42.659881711006165, 'middle eastern': 11.502420157194138}",,
137,20-29,male,white,28.0,88.671875
137,"{'0-2': 0.00043580694182310253, '3-9': 0.03233561583328992, '10-19': 1.4082369394600391, '20-29': 59.487730264663696, '30-39': 37.19895780086517, '40-49': 1.8621854484081268, '50-59': 0.010032201680587605, '60-69': 8.916285878513008e-05, '70+': 2.7803737978615573e-06}","{'male': 99.64567422866821, 'female': 0.35432048607617617}","{'white': 99.65544939041138, 'black': 0.0003607479129641433, 'latino hispanic': 0.02554278471507132, 'asian': 0.00012181077408968122, 'indian': 0.0012467672604543623, 'middle eastern': 0.3172861412167549}",,
138,20-29,male,white,63.071388124885914,73.77090454101562
138,"{'0-2': 1.2328748688616997e-06, '3-9': 0.00021941102659184253, '10-19': 0.07397791487164795, '20-29': 62.21647262573242, '30-39': 37.30248510837555, '40-49': 0.4060482606291771, '50-59': 0.0007920118150650524, '60-69': 1.5657684926395632e-06, '70+': 1.192689613738196e-07}","{'male': 99.9897301197052, 'female': 0.010269357881043106}","{'white': 99.99900460243225, 'black': 2.812868693524706e-06, 'latino hispanic': 0.0002097192464134423, 'asian': 5.206341135988168e-07, 'indian': 7.184685841821192e-05, 'middle eastern': 0.0007070911578921368}",,
139,30-39,male,white,58.309518948453,75.1495361328125
139,"{'0-2': 3.4145507754601567e-06, '3-9': 0.00010874692861762014, '10-19': 0.02954625233542174, '20-29': 29.75577414035797, '30-39': 68.05577278137207, '40-49': 2.152477204799652, '50-59': 0.006296381616266444, '60-69': 2.2313538750040607e-05, '70+': 7.159477899421063e-07}","{'male': 99.97944235801697, 'female': 0.02056177763734013}","{'white': 97.76658415794373, 'black': 0.004092781819053926, 'latino hispanic': 0.5172429140657187, 'asian': 0.001169965344161028, 'indian': 0.037683622213080525, 'middle eastern': 1.6732176765799522}",,
140,30-39,male,white,51.86520991955976,36.87744140625
140,"{'0-2': 4.210073711874429e-05, '3-9': 0.0005751987373514567, '10-19': 0.01823010534280911, '20-29': 14.067010581493378, '30-39': 79.12178635597229, '40-49': 6.739867478609085, '50-59': 0.052111351396888494, '60-69': 0.0003649185146059608, '70+': 7.910132637789502e-06}","{'male': 99.99790787696838, 'female': 0.0020899191440548748}","{'white': 53.82813215255737, 'black': 0.2715746406465769, 'latino hispanic': 16.506613790988922, 'asian': 0.02785470860544592, 'indian': 5.4242826998233795, 'middle eastern': 23.941543698310852}",,
141,30-39,male,white,109.23827168167757,49.48997497558594
141,"{'0-2': 0.1465031411498785, '3-9': 1.2659593485295773, '10-19': 5.435582622885704, '20-29': 27.23640501499176, '30-39': 29.343348741531372, '40-49': 22.16278910636902, '50-59': 7.450626045465469, '60-69': 4.672325775027275, '70+': 2.2864561527967453}","{'male': 83.45940709114075, 'female': 16.54059886932373}","{'white': 48.707202076911926, 'black': 6.320467591285706, 'latino hispanic': 31.751298904418945, 'asian': 4.268762841820717, 'indian': 2.6559634134173393, 'middle eastern': 6.296316534280777}",,
142,30-39,male,indian,1.4142135623730951,99.60975646972656
142,"{'0-2': 0.00010320870842406293, '3-9': 0.001285767666558968, '10-19': 0.10402753250673413, '20-29': 12.375825643539429, '30-39': 72.97964692115784, '40-49': 14.38613086938858, '50-59': 0.15206033131107688, '60-69': 0.000909951631911099, '70+': 1.042963617692294e-05}","{'male': 99.9995231628418, 'female': 0.000476121022074949}","{'white': 0.1159692881628871, 'black': 4.7590140253305435, 'latino hispanic': 3.2117217779159546, 'asian': 0.0021975611161906272, 'indian': 88.23766112327576, 'middle eastern': 3.6734335124492645}",,
143,30-39,male,white,99.84988733093293,56.536865234375
