Image_No,age,gender,race,emotion,center_dist,space
18,27,"{'male': 1.6829852014780045, 'female': 98.31700921058655}","{'asian': 51.62549614906311, 'indian': 7.474181056022644, 'black': 9.948445111513138, 'white': 2.9772037640213966, 'middle eastern': 1.7450418323278427, 'latino hispanic': 26.229634881019592}","{'angry': 0.0001367782033412368, 'disgust': 1.6814062261057216e-15, 'fear': 0.13009365648031235, 'happy': 2.8670814344877726e-05, 'sad': 1.895151473581791, 'surprise': 0.0017642834791331552, 'neutral': 97.97282814979553}",,
19,28,female,white,neutral,23.40939982143925,75.17738342285156
19,28,"{'male': 0.011226931383134797, 'female': 99.98877048492432}","{'asian': 0.9973161853849888, 'indian': 0.5630348343402147, 'black': 0.07483806111849844, 'white': 62.76434063911438, 'middle eastern': 10.047821700572968, 'latino hispanic': 25.552645325660706}","{'angry': 5.733389798479038e-05, 'disgust': 4.0807420918949344e-11, 'fear': 0.00668446664349176, 'happy': 0.003682617170852609, 'sad': 0.0803796632681042, 'surprise': 0.021368559100665152, 'neutral': 99.88783001899719}",,
20,27,female,black,neutral,77.10382610480495,80.6060791015625
20,27,"{'male': 0.005629593215417117, 'female': 99.9943733215332}","{'asian': 3.890964670066277, 'indian': 16.917038927431236, 'black': 52.712785874273074, 'white': 2.064112141536219, 'middle eastern': 1.1970139544291551, 'latino hispanic': 23.218076143494113}","{'angry': 0.005856388816027902, 'disgust': 1.2682300752652788e-12, 'fear': 0.00033609680940571707, 'happy': 2.369030767113145e-05, 'sad': 1.005204301327467, 'surprise': 5.1478689366835084e-09, 'neutral': 98.98858070373535}",,
21,29,female,white,neutral,21.840329667841555,92.79937744140625
21,29,"{'male': 0.005181965752854012, 'female': 99.99481439590454}","{'asian': 0.20740109030157328, 'indian': 0.26362924836575985, 'black': 0.02037531085079536, 'white': 69.4355309009552, 'middle eastern': 9.847588837146759, 'latino hispanic': 20.22548019886017}","{'angry': 0.011950876053754302, 'disgust': 2.8743433792168094e-07, 'fear': 0.13069362227282658, 'happy': 0.09179721202237678, 'sad': 0.5120586909090692, 'surprise': 0.001346107990883441, 'neutral': 99.25215239835694}",,
22,28,female,latino hispanic,neutral,34.43835071544513,71.97189331054688
22,28,"{'male': 0.00029556904337368906, 'female': 99.99970197677612}","{'asian': 9.447978436946869, 'indian': 5.057466775178909, 'black': 0.8747139014303684, 'white': 31.191319227218628, 'middle eastern': 10.40196418762207, 'latino hispanic': 43.026551604270935}","{'angry': 0.1304839233411207, 'disgust': 1.9677909087134293e-08, 'fear': 0.006483791753382117, 'happy': 0.06423835094203656, 'sad': 0.7635250677034299, 'surprise': 0.00023254628125883125, 'neutral': 99.03503650635699}",,
23,35,female,white,fear,23.194827009486403,79.98714447021484
23,35,"{'male': 0.004698651537182741, 'female': 99.9953031539917}","{'asian': 0.033119554737865, 'indian': 0.08665832443373793, 'black': 0.002924984786098872, 'white': 78.48049741750924, 'middle eastern': 9.84067736156909, 'latino hispanic': 11.55612680985055}","{'angry': 8.938339885374301, 'disgust': 0.007987564207244766, 'fear': 45.31281562523935, 'happy': 12.994582235490217, 'sad': 0.8425098414724971, 'surprise': 23.46938094314223, 'neutral': 8.434384073876386}",,
24,31,female,white,neutral,39.01281840626232,90.99006652832031
24,31,"{'male': 0.00014693642924612504, 'female': 99.99985694885254}","{'asian': 8.122274496347216e-11, 'indian': 9.452224723024928e-11, 'black': 4.6734929183344624e-14, 'white': 99.99837279310064, 'middle eastern': 0.000174592922978374, 'latino hispanic': 0.0014561815036652761}","{'angry': 0.00976465656998383, 'disgust': 1.0052037135626784e-06, 'fear': 0.02711137510848046, 'happy': 0.011596070507912443, 'sad': 0.19377233684196096, 'surprise': 0.0005986062107970217, 'neutral': 99.75715874178164}",,
25,27,female,black,neutral,45.01110973970759,74.26071166992188
25,27,"{'male': 0.2049537841230631, 'female': 99.79504942893982}","{'asian': 22.899205857468, 'indian': 16.354152044901372, 'black': 42.20518423349763, 'white': 1.1976249298527795, 'middle eastern': 0.8015108772522734, 'latino hispanic': 16.542326899905618}","{'angry': 0.16185202203554047, 'disgust': 2.683666166392851e-11, 'fear': 0.002171903308715496, 'happy': 1.446489023735107e-05, 'sad': 0.4785322403777981, 'surprise': 1.707023886293898e-05, 'neutral': 99.35741420730437}",,
26,32,female,black,neutral,72.36711960552252,83.441162109375
26,32,"{'male': 0.0014020814887771849, 'female': 99.9985933303833}","{'asian': 1.0922789449322312e-17, 'indian': 1.0824281802643079e-16, 'black': 100.0, 'white': 1.2712877903253505e-24, 'middle eastern': 4.458128672275477e-26, 'latino hispanic': 7.987259872221157e-18}","{'angry': 19.12809908390045, 'disgust': 5.550648048829876e-10, 'fear': 0.012234742462169379, 'happy': 0.0039035690861055627, 'sad': 26.460030674934387, 'surprise': 6.8092333549429895e-06, 'neutral': 54.39572334289551}",,
