Image_No,age,gender,race,emotion,center_dist,space
11,27,"{'male': 38.57259452342987, 'female': 61.42740845680237}","{'asian': 3.1180230900645256, 'indian': 5.937482044100761, 'black': 1.5913935378193855, 'white': 39.40885365009308, 'middle eastern': 17.224308848381042, 'latino hispanic': 32.71993696689606}","{'angry': 3.0932645843276452e-15, 'disgust': 1.4538671103192168e-28, 'fear': 5.907481166346938e-21, 'happy': 99.99975562094185, 'sad': 1.5177617018314304e-15, 'surprise': 1.8789738071095493e-12, 'neutral': 0.0002445517711993897}",,
12,29,female,white,happy,73.60027173862879,31.637954711914062
12,29,"{'male': 0.016613917250651866, 'female': 99.98338222503662}","{'asian': 1.0164508729929474e-07, 'indian': 1.3547244134617532e-07, 'black': 1.1064142449725561e-09, 'white': 99.98974204002273, 'middle eastern': 0.002677082534724178, 'latino hispanic': 0.007583269777548747}","{'angry': 1.8542060942206007e-08, 'disgust': 3.9700577928128745e-19, 'fear': 3.690350095278926e-12, 'happy': 99.99995231628418, 'sad': 5.891682107461715e-10, 'surprise': 6.524213808090096e-09, 'neutral': 4.7444888195968815e-05}",,
13,30,female,white,happy,12.806248474865697,90.27099609375
13,30,"{'male': 4.2152183254984266e-05, 'female': 99.99995231628418}","{'asian': 0.0010042634130513761, 'indian': 0.0031656156352255493, 'black': 4.273297804502363e-05, 'white': 96.61210775375366, 'middle eastern': 1.479648146778345, 'latino hispanic': 1.904028281569481}","{'angry': 2.4119993654279914e-11, 'disgust': 1.4410272039244215e-21, 'fear': 7.841125606053927e-15, 'happy': 100.0, 'sad': 5.172599815920359e-13, 'surprise': 1.3012674271450919e-08, 'neutral': 2.3390045456039843e-06}",,
14,31,female,white,happy,27.85677655436824,30.895233154296875
14,31,"{'male': 6.001612291584024e-05, 'female': 99.99994039535522}","{'asian': 1.042028392376208, 'indian': 2.1421715031368436, 'black': 0.21010964498577386, 'white': 49.149066159073485, 'middle eastern': 18.49053761306629, 'latino hispanic': 28.96608882940345}","{'angry': 1.7266025269154912e-16, 'disgust': 4.1507810492224745e-29, 'fear': 9.261202995436062e-19, 'happy': 99.99916553497314, 'sad': 2.4592485657620603e-13, 'surprise': 7.478812236172416e-07, 'neutral': 0.0008393508323933929}",,
15,27,female,white,happy,68.9492567037528,52.10304260253906
15,27,"{'male': 2.4270158860417723e-05, 'female': 99.99997615814209}","{'asian': 0.518927676603198, 'indian': 0.6626949179917574, 'black': 0.09413612424395978, 'white': 72.08364009857178, 'middle eastern': 11.652430146932602, 'latino hispanic': 14.988169074058533}","{'angry': 7.982146500168295e-16, 'disgust': 1.2832368904423857e-27, 'fear': 2.968233826673187e-19, 'happy': 99.99994039535522, 'sad': 6.982935381999716e-13, 'surprise': 2.0225048302791038e-07, 'neutral': 6.404090981959598e-05}",,
16,28,female,white,happy,53.009433122794285,72.088623046875
16,28,"{'male': 2.2244358888201532e-05, 'female': 99.99997615814209}","{'asian': 0.5433529149740934, 'indian': 1.0779565200209618, 'black': 0.03615972236730158, 'white': 67.22204089164734, 'middle eastern': 14.377619326114655, 'latino hispanic': 16.742870211601257}","{'angry': 6.108536454441094e-08, 'disgust': 3.151054846123085e-17, 'fear': 3.221896360816601e-08, 'happy': 99.98816251754761, 'sad': 1.8232269027862458e-07, 'surprise': 3.6090582966608054e-06, 'neutral': 0.011833089229185134}",,
17,38,female,white,fear,92.34717104492158,62.060546875
17,38,"{'male': 0.14697256265208125, 'female': 99.85302686691284}","{'asian': 0.014973029863044785, 'indian': 0.00028794187279243744, 'black': 5.47266429992937e-05, 'white': 99.6214449856943, 'middle eastern': 0.07852394711127017, 'latino hispanic': 0.28471009671418707}","{'angry': 0.02479491517995564, 'disgust': 1.4730798946162768e-18, 'fear': 88.16709659491818, 'happy': 0.07119023090940942, 'sad': 3.7968312852835696e-07, 'surprise': 0.00036820708986702843, 'neutral': 11.73654133241876}",,
18,29,female,white,happy,27.018512172212596,84.26322937011719
18,29,"{'male': 0.0007710626050538849, 'female': 99.99922513961792}","{'asian': 0.003636625115177594, 'indian': 0.005772573422291316, 'black': 0.00014101170791036566, 'white': 91.4806604385376, 'middle eastern': 2.9096264392137527, 'latino hispanic': 5.600171163678169}","{'angry': 3.599069307566759e-18, 'disgust': 1.4382945374450266e-33, 'fear': 3.7911959635050365e-17, 'happy': 99.99923706054688, 'sad': 3.1432909599129355e-15, 'surprise': 1.8647830501983265e-08, 'neutral': 0.0007613356501678936}",,
19,31,female,white,happy,46.01086828130937,80.2978515625
19,31,"{'male': 0.00024194760044338182, 'female': 99.9997615814209}","{'asian': 6.114390938005698e-09, 'indian': 6.409346386959669e-08, 'black': 6.4541708295114825e-12, 'white': 99.97530579566956, 'middle eastern': 0.00926843349589035, 'latino hispanic': 0.015428932965733111}","{'angry': 5.425613957100257e-14, 'disgust': 1.112349953437182e-30, 'fear': 2.056103492596727e-15, 'happy': 100.0, 'sad': 4.094408189228571e-13, 'surprise': 1.942347006161655e-12, 'neutral': 8.778514803964299e-07}",,
20,23,female,white,happy,32.55764119219941,85.23788452148438
20,23,"{'male': 0.08556225220672786, 'female': 99.91443157196045}","{'asian': 1.8781606723561144e-06, 'indian': 8.802699183564703e-06, 'black': 2.540371883835909e-09, 'white': 99.02746075555449, 'middle eastern': 0.08474533019932093, 'latino hispanic': 0.8877834834327389}","{'angry': 7.062545548386367e-08, 'disgust': 7.373458722235575e-23, 'fear': 2.850627841746774e-15, 'happy': 99.9616265296936, 'sad': 2.0331062137654565e-11, 'surprise': 7.70921886328324e-06, 'neutral': 0.03836562391370535}",,
21,33,female,white,happy,46.01086828130937,77.19268798828125
21,33,"{'male': 5.705504513286996e-07, 'female': 100.0}","{'asian': 3.046608125293924e-06, 'indian': 2.231312085979215e-05, 'black': 9.480724548752176e-08, 'white': 99.24755091950601, 'middle eastern': 0.2182661220142914, 'latino hispanic': 0.5341605136043139}","{'angry': 2.692504856224853e-10, 'disgust': 4.338148722534354e-15, 'fear': 1.14970956366367e-08, 'happy': 99.99918937683105, 'sad': 8.410031004935092e-08, 'surprise': 2.9808175372458834e-08, 'neutral': 0.0008123121006065048}",,
22,30,female,latino hispanic,happy,19.026297590440446,92.20237731933594
22,30,"{'male': 0.008917424565879628, 'female': 99.9910831451416}","{'asian': 15.324658155441284, 'indian': 13.446319103240967, 'black': 5.682810768485069, 'white': 12.381421774625778, 'middle eastern': 8.079170435667038, 'latino hispanic': 45.08562386035919}","{'angry': 2.692925982040631e-16, 'disgust': 3.3177224027664773e-28, 'fear': 8.12304904691094e-22, 'happy': 99.99988079071045, 'sad': 1.071500595804071e-13, 'surprise': 4.128094892828782e-11, 'neutral': 0.00011759558447010932}",,
23,34,male,black,surprise,54.0,78.02009582519531
23,34,"{'male': 97.23470211029053, 'female': 2.765292301774025}","{'asian': 0.0041290827914118745, 'indian': 0.060248120186626335, 'black': 99.90099667322596, 'white': 0.0013465736415110771, 'middle eastern': 0.002689816713027227, 'latino hispanic': 0.030590841933738223}","{'angry': 0.0008940796760725789, 'disgust': 3.501483643842903e-13, 'fear': 1.9811846315860748, 'happy': 0.0001921249122460722, 'sad': 5.848457135249063e-09, 'surprise': 98.01772832870483, 'neutral': 2.476801208572965e-07}",,
24,31,female,white,happy,31.04834939252005,84.44099426269531
24,31,"{'male': 1.1306636338304088e-05, 'female': 99.99998807907104}","{'asian': 0.02212431336396912, 'indian': 0.2769079796146203, 'black': 0.003145262212900327, 'white': 70.4595099784112, 'middle eastern': 12.302345084584932, 'latino hispanic': 16.935958400736236}","{'angry': 3.607728560339751e-08, 'disgust': 1.1546143008550803e-14, 'fear': 2.3278284139692518e-11, 'happy': 99.98917579650879, 'sad': 2.066590898408549e-07, 'surprise': 4.359415228805119e-06, 'neutral': 0.01082416856661439}",,
